ORF	Length	uATGs	FE_atg	FE_cap	utr	utr_gc	polyA	RPF
YAL001C	3.064	NA	-4.9	NA	NA	NA	21.4	1.444
YAL002W	3.105	1	-0.7	-7	136	0.3529	30.5	1.246
YAL003W	2.314	0	0	-1.5	22	0.3636	23.7	2.926
YAL007C	2.332	0	-3.2	-9.4	76	0.3816	22.2	2.362
YAL008W	2.297	0	-1.4	-9.3	49	0.4082	28.7	2.544
YAL009W	2.413	0	-1.7	-18	26	0.3846	34.9	1.667
YAL010C	2.693	0	-0.4	-5.5	42	0.381	30.4	1.517
YAL011W	2.796	0	-0.3	-9	15	0.3333	33.9	1.083
YAL012W	2.595	0	0	-1.5	65	0.4	28.7	2.99
YAL013W	2.607	0	-2.8	-8	19	0.2632	30.2	1.88
YAL014C	2.407	1	-2.5	-13.3	49	0.4082	38.4	2.043
YAL015C	2.601	NA	0	NA	NA	NA	10.2	1.695
YAL016W	2.803	0	-1.2	-6.9	88	0.375	24.3	2.441
YAL017W	3.132	NA	-1.6	NA	NA	NA	0.7	1.923
YAL018C	2.512	NA	0	NA	NA	NA	NA	-0.3152
YAL019W	3.053	0	0	-13.4	111	0.3333	22	1.167
YAL020C	2.522	NA	-3.6	NA	NA	NA	NA	1.369
YAL021C	2.923	NA	-0.1	NA	NA	NA	31.1	1.948
YAL022C	2.713	0	-2.3	-11.7	17	0.2941	35.8	1.676
YAL023C	2.88	0	-0.9	-5.9	89	0.3708	23.9	1.95
YAL024C	3.157	NA	-1.3	NA	NA	NA	19.5	0.8759
YAL025C	2.486	0	-1.3	-7.2	24	0.3333	32.5	1.284
YAL026C	3.132	NA	-4.7	NA	NA	NA	NA	1.553
YAL027W	2.417	1	-3.3	-4.9	81	0.3704	31.3	1.794
YAL028W	2.723	NA	-0.9	NA	NA	NA	44.8	1.264
YAL029C	3.168	NA	0	NA	NA	NA	26.4	1.283
YAL030W	2.068	0	-3.1	-11	23	0.3478	24.2	2.502
YAL031C	2.881	NA	-0.2	NA	NA	NA	28.5	1.516
YAL032C	2.579	0	-5.7	-5	21	0.3333	37.4	1.621
YAL033W	2.238	NA	0	NA	NA	NA	27.7	1.832
YAL034C	2.616	NA	-1	NA	NA	NA	NA	2.299
YAL034W-A	2.461	0	-0.4	-9	45	0.3778	30.1	1.313
YAL035W	3.001	0	-0.7	-4	27	0.3704	21.4	2.173
YAL036C	2.567	NA	-2.6	NA	NA	NA	20.5	1.567
YAL037W	2.427	NA	-2.1	NA	NA	NA	NA	0.8624
YAL038W	2.699	0	0	-4	28	0.3929	19	3.467
YAL039C	2.43	0	0	-3.2	57	0.386	32	2.272
YAL040C	2.763	1	0	-8.8	322	0.3975	30.1	1.423
YAL041W	2.931	0	-0.9	-13.7	33	0.3939	21.1	1.738
YAL042W	2.618	0	0	-11.7	17	0.2941	26.9	2.225
YAL043C	2.895	NA	0	NA	NA	NA	3.3	1.783
YAL044C	2.23	0	0	-7.3	10	0.5	25.3	2.551
YAL044W-A	2.041	0	0	-12.7	2	1	34.2	2.151
YAL046C	2.072	NA	0	NA	NA	NA	NA	2.087
YAL047C	2.794	NA	0	NA	NA	NA	NA	1.246
YAL048C	2.821	0	-4	-13.2	2	1	NA	1.306
YAL049C	2.391	NA	0	NA	NA	NA	27.5	2.331
YAL051W	3.02	0	-0.3	-8.8	26	0.3846	33	1.68
YAL053W	2.894	NA	0	NA	NA	NA	29.3	1.933
YAL054C	2.853	NA	-0.4	NA	NA	NA	NA	1.058
YAL055W	2.255	0	0	-3.4	1	1	30.4	1.727
YAL056W	2.944	NA	0	NA	NA	NA	22.9	1.455
YAL058W	2.701	NA	0	NA	NA	NA	28.8	1.516
YAL059W	2.326	NA	-1.9	NA	NA	NA	NA	1.35
YAL060W	2.582	NA	-2.1	NA	NA	NA	NA	2.968
YAL061W	2.62	NA	-1	NA	NA	NA	NA	2.607
YAL067C	2.773	NA	0	NA	NA	NA	NA	0.03543
YAR002C-A	2.34	NA	-0.3	NA	NA	NA	NA	2.299
YAR002W	2.732	0	-1.1	-3.9	43	0.3721	25.1	1.848
YAR003W	2.629	0	0	-11.5	86	0.3837	35.3	1.657
YAR007C	2.793	NA	0	NA	NA	NA	27	2.483
YAR008W	2.439	NA	-2.2	NA	NA	NA	28.2	1.339
YAR014C	2.851	0	-4.7	-11.8	151	0.3576	33.9	1.531
YAR015W	2.486	0	0	-12.6	104	0.3365	27.4	2.142
YAR018C	2.638	NA	-3.3	NA	NA	NA	NA	0.97
YAR019C	2.989	0	-2	-10.3	34	0.3824	20.6	1.246
YAR023C	2.253	NA	-2.2	NA	NA	NA	57	0.58
YAR027W	2.371	NA	0	NA	NA	NA	NA	2.384
YAR028W	2.369	NA	-4.5	NA	NA	NA	32.4	1.622
YAR029W	1.869	NA	0	NA	NA	NA	NA	0.2608
YAR035W	2.837	NA	0	NA	NA	NA	NA	0.9391
YAR042W	3.075	NA	0	NA	NA	NA	NA	1.792
YBL001C	2.017	0	-2.1	-9.2	62	0.4032	20.2	2.84
YBL002W	2.117	0	0	-2.8	24	0.3333	24.7	1.862
YBL004W	3.397	NA	-0.4	NA	NA	NA	22.5	0.6415
YBL005W	2.989	NA	-3	NA	NA	NA	41.1	1.602
YBL006C	2.255	NA	-2.2	NA	NA	NA	30.8	2.175
YBL007C	3.095	0	-1.4	-11.9	50	0.42	28.5	2.188
YBL008W	2.924	NA	-4.6	NA	NA	NA	26.1	1.29
YBL008W-A	1.898	NA	-3.3	NA	NA	NA	NA	1.317
YBL009W	2.83	1	-2.2	-10.5	38	0.3947	32.1	1.184
YBL010C	2.447	0	-1.4	-14.4	3	0.6667	20.7	1.545
YBL011W	2.88	1	-1.9	-9.7	102	0.3431	19.2	1.786
YBL013W	2.603	0	-0.1	-3.5	67	0.3881	4.7	1.33
YBL014C	2.951	NA	-2.4	NA	NA	NA	NA	0.6903
YBL015W	2.721	0	0	-4.3	93	0.3548	21.5	2.108
YBL016W	2.548	NA	0	NA	NA	NA	NA	1.733
YBL017C	3.198	NA	-1.2	NA	NA	NA	NA	1.827
YBL018C	2.124	1	-0.1	-9.6	34	0.3824	27.9	1.482
YBL019W	2.716	0	-2.4	-13.3	33	0.3939	35.3	1.331
YBL020W	2.759	0	-1.5	-9.5	56	0.3929	40.4	0.9521
YBL021C	2.158	0	-1.7	-7.1	48	0.3958	32.1	1.988
YBL022C	3.054	0	-1.3	-11.9	120	0.3583	19.7	2.465
YBL023C	2.939	NA	0	NA	NA	NA	NA	1.384
YBL024W	2.835	NA	-1.6	NA	NA	NA	28.7	1.576
YBL025W	2.161	0	0	-5.1	49	0.4082	NA	1.668
YBL026W	1.978	NA	-1.7	NA	NA	NA	30.5	2.39
YBL028C	2.025	0	-1.4	-6.9	28	0.3929	30	1.806
YBL029C-A	1.973	1	0	-7.6	118	0.3559	24.3	2.462
YBL029W	2.575	NA	0	NA	NA	NA	6.1	0.6849
YBL030C	2.502	0	-0.7	-3.9	141	0.3546	23.3	2.699
YBL031W	2.529	0	0	-9.8	31	0.4194	37.4	1.146
YBL032W	2.581	NA	0	NA	NA	NA	21.4	2.022
YBL033C	2.538	0	0	-1.5	29	0.3793	27.6	2.177
YBL034C	3.18	NA	-6.4	NA	NA	NA	NA	1.195
YBL035C	2.848	NA	-1.6	NA	NA	NA	29.1	1.477
YBL036C	2.41	0	-2.4	-6.2	17	0.2941	32.9	2.15
YBL037W	3.011	NA	-0.6	NA	NA	NA	21.1	1.517
YBL038W	2.365	0	-1.6	-10.2	75	0.3733	25.9	2.297
YBL039C	2.763	NA	0	NA	NA	NA	27.6	1.051
YBL039W-B	1.771	0	-0.5	-11.4	73	0.3836	44.2	1.978
YBL040C	2.34	0	-2.1	-7.4	29	0.3793	24	2.366
YBL041W	2.382	0	-0.4	-8	32	0.4062	33.5	2.983
YBL042C	2.806	0	-1.6	-6.4	57	0.386	23.7	1.479
YBL043W	2.41	NA	-3	NA	NA	NA	NA	0.5592
YBL044W	2.086	NA	-3.9	NA	NA	NA	NA	0.3773
YBL045C	2.66	0	0	-8	98	0.3571	24.5	2.28
YBL046W	2.644	0	-1.3	-8.5	9	0.5556	23.6	1.505
YBL047C	3.14	NA	0	NA	NA	NA	NA	2.373
YBL049W	2.14	0	-2.1	-6.2	206	0.3786	27.3	1.871
YBL050W	2.465	0	-1.4	-7.2	68	0.3824	29.8	2.594
YBL051C	2.825	0	-0.3	-8.6	64	0.4062	26	2.258
YBL052C	2.92	NA	-1.4	NA	NA	NA	30.1	0.8403
YBL054W	2.72	NA	-0.4	NA	NA	NA	NA	0.702
YBL055C	2.621	NA	0	NA	NA	NA	1.3	1.569
YBL056W	2.67	NA	0	NA	NA	NA	0.3	2.496
YBL057C	2.318	NA	-2.1	NA	NA	NA	NA	2.046
YBL058W	2.626	0	0	-9.3	42	0.381	29.5	2.769
YBL059C-A	2.037	NA	0	NA	NA	NA	NA	2.297
YBL059W	2.286	NA	-2.4	NA	NA	NA	26.9	1.754
YBL060W	2.837	NA	-0.2	NA	NA	NA	36.9	1.358
YBL061C	2.843	0	0	-8.6	101	0.3465	23.4	1.681
YBL063W	3.046	0	-1.4	-10.5	18	0.2778	27.6	1.2
YBL064C	2.417	0	-0.3	-8.8	13	0.3846	26.8	3.43
YBL066C	3.06	1	-3.4	-11.6	68	0.3824	26.6	1.041
YBL067C	2.873	0	-3.2	-8.9	268	0.3694	34.8	1.6
YBL068W	2.513	NA	-1.5	NA	NA	NA	30.1	1.654
YBL069W	2.632	NA	-1.8	NA	NA	NA	34.1	1.652
YBL071C-B	1.505	NA	-1.6	NA	NA	NA	NA	0.2299
YBL071W-A	1.914	0	-0.2	-4.6	44	0.3636	37	1.96
YBL074C	2.55	0	-2.8	-9.2	15	0.3333	NA	1.554
YBL075C	2.812	NA	-0.2	NA	NA	NA	43.1	1.119
YBL076C	3.03	0	-1.1	-9.3	18	0.2778	21	2.134
YBL078C	2.068	NA	0	NA	NA	NA	6.5	2.93
YBL079W	3.177	0	-0.3	-9.7	95	0.3579	25.8	1.405
YBL080C	2.733	0	-1.2	-12	17	0.2941	30.3	1.454
YBL082C	2.661	NA	0	NA	NA	NA	33	1.245
YBL085W	2.991	0	0	-4.3	209	0.3828	19.3	1.636
YBL086C	2.668	NA	-2.2	NA	NA	NA	NA	2.1
YBL088C	3.445	NA	0	NA	NA	NA	42.1	0.4562
YBL089W	2.662	NA	-1.7	NA	NA	NA	NA	1.523
YBL090W	2.248	0	0	-6.3	32	0.4062	32.2	2.269
YBL091C	2.624	0	-7.4	-8.6	32	0.4062	26.6	2.28
YBL091C-A	2.243	0	0	-10.9	14	0.3571	25	2.061
YBL092W	2.114	10	0	-5.6	366	0.4071	19.4	2.991
YBL093C	2.342	0	0	-5.7	81	0.3704	31.1	2.137
YBL095W	2.431	2	-2.3	-7.4	45	0.3778	38.9	1.447
YBL097W	2.877	NA	-1.7	NA	NA	NA	NA	1.316
YBL098W	2.663	0	-4.2	-11.8	31	0.4194	26.3	1.369
YBL099W	2.736	NA	0	NA	NA	NA	0.8	2.753
YBL101C	3.048	NA	-4.2	NA	NA	NA	NA	1.85
YBL102W	2.332	0	0	-13	107	0.3271	26.5	2.396
YBL103C	2.687	NA	-3.7	NA	NA	NA	0	1.729
YBL104C	3.016	0	0	-10.8	26	0.3846	23.7	1.271
YBL105C	3.061	NA	0	NA	NA	NA	NA	1.614
YBL106C	3.004	NA	0	NA	NA	NA	19.5	0.5393
YBL107C	2.292	0	0	-7.9	1	1	32.7	2.176
YBR001C	2.892	NA	-1.8	NA	NA	NA	NA	2.116
YBR002C	2.456	0	0	-10.3	1	1	29.5	1.609
YBR003W	2.675	0	-6.9	-14.7	30	0.4	21.4	2.023
YBR004C	2.636	0	0	-6.6	17	0.2941	36.5	1.589
YBR005W	2.328	0	0	-5.8	36	0.4167	37.7	2.019
YBR006W	2.696	NA	0	NA	NA	NA	NA	2.343
YBR007C	2.867	NA	-4.6	NA	NA	NA	23.1	1.363
YBR008C	2.739	4	-2.3	-8.4	219	0.379	52.6	2.422
YBR011C	2.458	0	-0.7	-4.2	32	0.4062	29.9	3.068
YBR013C	2.111	NA	-1.3	NA	NA	NA	NA	2.267
YBR014C	2.307	NA	-0.8	NA	NA	NA	NA	2.276
YBR015C	2.776	0	0	-9.4	94	0.3617	26.1	1.907
YBR016W	2.107	NA	-0.6	NA	NA	NA	26.7	2.883
YBR017C	2.963	NA	-1.9	NA	NA	NA	29.2	1.788
YBR018C	2.563	NA	-1	NA	NA	NA	NA	0.6355
YBR019C	2.844	NA	-1.9	NA	NA	NA	NA	0.3412
YBR020W	2.723	NA	-0.4	NA	NA	NA	NA	-0.8182
YBR021W	2.801	NA	-4.3	NA	NA	NA	NA	0.8035
YBR022W	2.248	0	-0.5	-4.3	15	0.3333	33.1	2.084
YBR023C	3.066	NA	-2	NA	NA	NA	21.2	1.512
YBR024W	2.479	NA	-0.5	NA	NA	NA	19.8	1.916
YBR025C	2.595	0	0	-4.8	22	0.3636	25.1	2.484
YBR026C	2.58	0	0	-3.2	4	0.75	26.6	2.511
YBR028C	2.72	1	-5.5	-8.6	101	0.3465	33.1	1.382
YBR029C	2.66	0	0	-8.8	81	0.3704	36.8	1.887
YBR030W	2.742	2	0	-12.7	90	0.3667	36.2	0.8345
YBR033W	2.963	NA	-0.2	NA	NA	NA	NA	0.7657
YBR034C	2.542	0	0	-4.7	30	0.4	22.9	1.7
YBR035C	2.358	0	-1.7	-8	28	0.3929	27.2	2.758
YBR036C	2.613	NA	0	NA	NA	NA	27.5	2.292
YBR037C	2.47	NA	0	NA	NA	NA	31.9	2.101
YBR038W	2.984	0	0	-7.2	38	0.3947	30.4	1.198
YBR039W	2.493	0	-1	-9	88	0.375	26.2	2.54
YBR040W	2.474	NA	0	NA	NA	NA	NA	-0.2798
YBR041W	2.825	0	0	-3.6	54	0.4074	22.9	1.961
YBR042C	2.599	NA	-3.9	NA	NA	NA	34.2	1.851
YBR043C	2.838	2	-4	-8.3	150	0.3533	46.2	1.023
YBR044C	2.757	NA	-1.7	NA	NA	NA	35.8	1.478
YBR045C	2.806	NA	-4	NA	NA	NA	NA	-0.4225
YBR046C	2.524	0	-0.3	-1.6	32	0.4062	24.3	2.669
YBR047W	2.243	1	-4.3	-7.4	54	0.4074	33.1	2.362
YBR049C	2.908	0	0	-4.8	150	0.3533	26.2	1.97
YBR050C	2.529	3	0	-10.1	179	0.3855	38	0.7988
YBR052C	2.322	0	0	-0.3	65	0.4	38.2	2.852
YBR053C	2.554	0	-1.5	-10.4	13	0.3846	32.9	2.555
YBR054W	2.537	0	-0.5	-1.5	315	0.3937	29.1	2.443
YBR055C	2.954	NA	0	NA	NA	NA	28.2	1.298
YBR056W	2.7	0	0	-2.2	38	0.3947	24.7	2.539
YBR057C	2.563	NA	-2.6	NA	NA	NA	32.5	1.91
YBR058C	2.893	0	-2.3	-7.4	23	0.3478	25.5	1.73
YBR058C-A	1.903	0	-0.3	-3.5	45	0.3778	31	2.617
YBR059C	3.045	0	-1.2	-9.1	151	0.3576	25.8	1.944
YBR060C	2.792	NA	-3	NA	NA	NA	35.5	1.323
YBR061C	2.491	0	0	-2.9	8	0.625	26.1	1.482
YBR062C	2.255	NA	0	NA	NA	NA	NA	2.384
YBR063C	2.606	NA	0	NA	NA	NA	NA	-0.4056
YBR065C	2.561	0	0	-3.6	32	0.4062	18.3	1.721
YBR066C	2.342	NA	0	NA	NA	NA	31.1	1.976
YBR067C	2.322	NA	0	NA	NA	NA	28.1	2.479
YBR068C	2.785	0	-0.2	-14.4	15	0.3333	31.8	2.62
YBR069C	2.792	0	0	-11	106	0.3302	30.8	1.726
YBR070C	2.375	0	-3.6	-13.9	22	0.3636	34.5	2.006
YBR071W	2.324	0	-1.1	-3.5	73	0.3836	39	1.918
YBR072C-A	1.724	NA	-0.4	NA	NA	NA	NA	0.3753
YBR072W	2.33	0	0	-2.8	75	0.3733	24.3	3.343
YBR073W	2.981	NA	-3.2	NA	NA	NA	NA	1.716
YBR074W	2.989	0	0	-8.2	6	0.6667	27.1	1.521
YBR076W	2.549	NA	-1.5	NA	NA	NA	NA	-0.04964
YBR077C	2.21	NA	-2.1	NA	NA	NA	NA	2.535
YBR078W	2.632	0	-0.1	-3.5	177	0.3898	23.8	2.891
YBR079C	2.984	0	0	-8.1	26	0.3846	21.6	1.829
YBR080C	2.88	0	-0.4	-11.3	1	1	25.7	2.237
YBR081C	3.125	NA	0	NA	NA	NA	23.6	1.385
YBR082C	2.17	0	0	-1.8	50	0.42	26.8	3.021
YBR083W	2.687	0	0	-7.8	34	0.3824	36.1	1.534
YBR084W	2.989	0	0	-22.6	15	0.3333	24.8	1.224
YBR085C-A	1.929	NA	0	NA	NA	NA	33.8	3.569
YBR085W	2.487	NA	-3.7	NA	NA	NA	27.3	0.5832
YBR086C	2.976	1	-2.1	-12.3	304	0.3882	22.3	2.172
YBR087W	2.549	0	0	-8	12	0.4167	31.7	1.794
YBR088C	2.412	0	0	-1.8	41	0.3902	23.2	2.15
YBR091C	2.037	0	-0.1	-7.2	42	0.381	31.2	2.144
YBR094W	2.877	NA	-0.2	NA	NA	NA	33.2	1.661
YBR095C	2.633	0	-3.1	-15.8	41	0.3902	29.6	1.684
YBR096W	2.362	0	0	-4.3	63	0.4127	30.8	2.45
YBR097W	3.163	NA	-1.1	NA	NA	NA	30.2	1.183
YBR098W	2.839	0	-1.3	-8.7	13	0.3846	30.9	1.121
YBR101C	2.462	0	0	-6	73	0.3836	28.8	2.466
YBR102C	2.877	1	0	-3.9	79	0.3671	31.3	1.505
YBR103W	2.728	NA	-4.6	NA	NA	NA	12.7	1.411
YBR104W	2.517	1	-1.5	-6.6	89	0.3708	29.6	1.002
YBR105C	2.559	0	0	-5.9	24	0.3333	34.8	2.048
YBR106W	2.274	0	-0.7	-0.8	40	0.4	26.4	2.876
YBR107C	2.389	NA	-3.5	NA	NA	NA	46.5	1.504
YBR108W	2.976	NA	0	NA	NA	NA	29.8	1.867
YBR109C	2.167	NA	0	NA	NA	NA	27.7	3.046
YBR110W	2.652	NA	-2.8	NA	NA	NA	NA	1.99
YBR111C	2.364	NA	0	NA	NA	NA	1.9	2.724
YBR111W-A	1.982	NA	-3.8	NA	NA	NA	NA	2.267
YBR114W	2.898	0	-1.2	-9.8	79	0.3671	32.7	1.706
YBR115C	3.144	NA	-2	NA	NA	NA	NA	1.752
YBR117C	2.833	NA	0	NA	NA	NA	NA	2.215
YBR119W	2.474	0	0	-3.9	38	0.3947	26.6	1.657
YBR120C	2.21	NA	-1.5	NA	NA	NA	24.9	2.224
YBR121C	2.824	0	-1.6	-9.8	165	0.3818	22.3	2.064
YBR122C	2.248	NA	-3	NA	NA	NA	NA	2.425
YBR123C	2.812	NA	-1	NA	NA	NA	29.6	1.605
YBR125C	2.594	0	-3.1	-8.9	189	0.3915	36.2	1.713
YBR126C	2.695	0	0	-8.1	108	0.3241	31.5	3.36
YBR127C	2.713	0	-2	-10	65	0.4	24.2	2.781
YBR128C	2.537	NA	-4.9	NA	NA	NA	30.6	1.443
YBR129C	2.516	NA	-1.1	NA	NA	NA	32.5	1.866
YBR130C	2.628	0	-2.9	-12	61	0.4098	28.5	2.086
YBR131W	2.848	1	0	-8.6	31	0.4194	NA	1.153
YBR132C	2.775	NA	-0.8	NA	NA	NA	NA	2.18
YBR133C	2.918	NA	-1	NA	NA	NA	32	1.438
YBR135W	2.176	0	0	-11.8	105	0.3333	23.8	2.026
YBR136W	3.374	NA	-1.1	NA	NA	NA	23.3	0.929
YBR137W	2.253	NA	-0.3	NA	NA	NA	NA	2.604
YBR138C	2.719	NA	-1.6	NA	NA	NA	NA	1.366
YBR139W	2.706	NA	0	NA	NA	NA	14.7	2.638
YBR140C	3.49	NA	0	NA	NA	NA	NA	1.42
YBR141C	2.528	0	-2	-7.5	15	0.3333	32.7	0.711
YBR142W	2.888	0	0	-9.4	48	0.3958	24	0.7833
YBR143C	2.64	0	-0.6	-2.8	37	0.4054	23.5	2.221
YBR145W	2.545	0	0	-1.5	42	0.381	36.7	1.556
YBR146W	2.444	0	-4.4	-13	44	0.3636	28.5	2.44
YBR147W	2.471	NA	-1.5	NA	NA	NA	47.6	1.647
YBR148W	2.785	NA	0	NA	NA	NA	NA	0.4633
YBR149W	2.537	0	-4.6	-6	70	0.3857	26.8	3.022
YBR151W	2.5	0	-5.4	-9.3	147	0.3605	26.1	2.4
YBR152W	2.464	NA	-1.3	NA	NA	NA	NA	1.374
YBR153W	2.387	NA	0	NA	NA	NA	NA	1.505
YBR154C	2.332	0	-0.2	-6.8	92	0.3587	30.3	2.086
YBR155W	2.585	NA	-1.3	NA	NA	NA	NA	1.551
YBR156C	2.844	0	-3.2	-11.7	38	0.3947	29.6	1.19
YBR157C	2.407	14	-1.2	-9.6	830	0.4229	28.9	1.76
YBR158W	2.74	1	0	-5.4	264	0.3712	28.1	1.653
YBR159W	2.54	0	0	-10.7	21	0.3333	22.4	2.299
YBR160W	2.474	0	0	-5.9	79	0.3671	26.4	2.102
YBR161W	2.575	0	0	-13.7	110	0.3273	26	1.6
YBR162C	2.658	0	-0.6	-2.1	137	0.3577	24.7	2.183
YBR162W-A	1.813	0	-2.2	-10.7	18	0.2778	20.4	2.505
YBR163W	2.767	NA	-2	NA	NA	NA	38.6	0.9088
YBR164C	2.262	0	-0.8	-8.7	120	0.3583	24.9	2.369
YBR165W	2.442	0	0	-16.3	102	0.3431	31.6	1.858
YBR166C	2.655	0	-2.2	-6.4	53	0.4151	37.2	1.957
YBR167C	2.146	0	-0.6	-5.8	37	0.4054	21.8	1.805
YBR168W	2.616	NA	-0.9	NA	NA	NA	26.2	1.288
YBR169C	2.841	NA	0	NA	NA	NA	NA	2.465
YBR170C	2.763	0	0	-5.5	74	0.3784	33	2.416
YBR171W	2.314	0	-5.2	-9.2	27	0.3704	31.4	2.322
YBR172C	2.869	0	0	-9.9	112	0.3393	27.4	1.649
YBR173C	2.17	0	-0.8	-3.2	29	0.3793	36.6	2.901
YBR175W	2.498	NA	-2.4	NA	NA	NA	NA	1.808
YBR176W	2.494	NA	0	NA	NA	NA	26.3	1.833
YBR177C	2.654	NA	-1.4	NA	NA	NA	29.3	2.377
YBR179C	2.932	0	-3	-9.5	66	0.3939	25.2	1.725
YBR180W	2.757	NA	-1.1	NA	NA	NA	52.7	-0.5513
YBR182C	2.655	NA	0	NA	NA	NA	17.9	0.6936
YBR182C-A	1.806	NA	-0.1	NA	NA	NA	NA	0.01072
YBR183W	2.5	NA	-4	NA	NA	NA	NA	2.075
YBR184W	2.719	NA	-1.4	NA	NA	NA	NA	0.3312
YBR185C	2.444	1	-1.3	-8.1	30	0.4	25.6	2.149
YBR186W	2.751	NA	0	NA	NA	NA	NA	0.5683
YBR187W	2.447	1	-2.5	-12.7	130	0.3462	33.7	1.82
