"Year"	"Author"	"Dataset"	"key"	"value"
2012	"Brar"	"mRNA_K_tp_traditional_tc"	15	437
2012	"Brar"	"mRNA_K_tp_traditional_tc"	16	8732
2012	"Brar"	"mRNA_K_tp_traditional_tc"	17	6417
2012	"Brar"	"mRNA_K_tp_traditional_tc"	18	4812
2012	"Brar"	"mRNA_K_tp_traditional_tc"	19	3703
2012	"Brar"	"mRNA_K_tp_traditional_tc"	20	3219
2012	"Brar"	"mRNA_K_tp_traditional_tc"	21	2923
2012	"Brar"	"mRNA_K_tp_traditional_tc"	22	2890
2012	"Brar"	"mRNA_K_tp_traditional_tc"	23	3246
2012	"Brar"	"mRNA_K_tp_traditional_tc"	24	3980
2012	"Brar"	"mRNA_K_tp_traditional_tc"	25	4231
2012	"Brar"	"mRNA_K_tp_traditional_tc"	26	4498
2012	"Brar"	"mRNA_K_tp_traditional_tc"	27	4928
2012	"Brar"	"mRNA_K_tp_traditional_tc"	28	28972
2012	"Brar"	"mRNA_K_tp_traditional_tc"	29	14893
2012	"Brar"	"mRNA_K_tp_traditional_tc"	30	18129
2012	"Brar"	"mRNA_K_tp_traditional_tc"	31	22035
2012	"Brar"	"mRNA_K_tp_traditional_tc"	32	27389
2012	"Brar"	"mRNA_K_tp_traditional_tc"	33	35706
2012	"Brar"	"mRNA_K_tp_traditional_tc"	34	47825
2012	"Brar"	"mRNA_K_tp_traditional_tc"	35	69875
2012	"Brar"	"mRNA_K_tp_traditional_tc"	36	112959
2012	"Brar"	"mRNA_K_tp_traditional_tc"	37	211727
2012	"Brar"	"mRNA_K_tp_traditional_tc"	38	464118
2012	"Brar"	"mRNA_K_tp_traditional_tc"	39	1241643
2012	"Brar"	"mRNA_K_tp_traditional_tc"	40	1614514
2012	"Brar"	"mRNA_K_tp_traditional_tc"	41	0
2012	"Brar"	"mRNA_K_tp_traditional_tc"	42	0
2012	"Brar"	"mRNA_K_tp_traditional_tc"	43	0
2012	"Brar"	"mRNA_K_tp_traditional_tc"	44	0
2012	"Brar"	"mRNA_K_tp_traditional_tc"	45	0
2012	"Brar"	"mRNA_K_tp_traditional_tc"	46	0
2012	"Brar"	"mRNA_K_tp_traditional_tc"	47	0
2012	"Brar"	"mRNA_K_tp_traditional_tc"	48	0
2012	"Brar"	"mRNA_K_tp_traditional_tc"	49	0
2012	"Brar"	"mRNA_K_tp_traditional_tc"	50	0
