Position	Counts	End
-20	11414	5
-19	12325	5
-18	12052	5
-17	13535	5
-16	14509	5
-15	11730	5
-14	11681	5
-13	13764	5
-12	12777	5
-11	13259	5
-10	12940	5
-9	12002	5
-8	11925	5
-7	14777	5
-6	13063	5
-5	12559	5
-4	14035	5
-3	12406	5
-2	13512	5
-1	14088	5
0	15018	5
1	13253	5
2	16359	5
3	18756	5
4	5468	5
5	24035	5
6	6923	5
7	10868	5
8	12761	5
9	12426	5
10	11912	5
11	13251	5
12	12717	5
13	12146	5
14	15010	5
15	11989	5
16	12451	5
17	15048	5
18	13176	5
19	12052	5
20	13983	5
21	14266	5
22	11745	5
23	15085	5
24	14418	5
25	12944	5
-20	17269	3
-19	16563	3
-18	12743	3
-17	16508	3
-16	17433	3
-15	13953	3
-14	16264	3
-13	15590	3
-12	12253	3
-11	16084	3
-10	15182	3
-9	12852	3
-8	15885	3
-7	15022	3
-6	13830	3
-5	14316	3
-4	14308	3
-3	10243	3
-2	15915	3
-1	14785	3
0	16052	3
1	16906	3
2	14231	3
3	12292	3
4	14019	3
5	12442	3
6	13907	3
7	13151	3
8	13597	3
9	13581	3
10	13292	3
11	13210	3
12	13007	3
13	13134	3
14	13443	3
15	13343	3
16	12127	3
17	13037	3
18	12945	3
19	12558	3
20	13198	3
21	12720	3
22	12945	3
23	12112	3
24	12274	3
25	12615	3
