Position	Counts	End
-20	716	5
-19	648	5
-18	618	5
-17	571	5
-16	590	5
-15	520	5
-14	448	5
-13	430	5
-12	376	5
-11	346	5
-10	645	5
-9	5560	5
-8	28935	5
-7	62066	5
-6	10555	5
-5	13277	5
-4	17499	5
-3	4301	5
-2	7708	5
-1	9380	5
0	5004	5
1	9085	5
2	13317	5
3	4525	5
4	2503	5
5	25637	5
6	1539	5
7	4616	5
8	10572	5
9	5008	5
10	6595	5
11	7456	5
12	2931	5
13	6453	5
14	8892	5
15	2720	5
16	7214	5
17	10083	5
18	3112	5
19	5847	5
20	7748	5
21	3503	5
22	6833	5
23	8900	5
24	3131	5
25	7136	5
-20	8237	3
-19	3527	3
-18	7403	3
-17	7992	3
-16	7138	3
-15	37519	3
-14	26375	3
-13	6593	3
-12	1522	3
-11	1642	3
-10	1293	3
-9	1021	3
-8	1029	3
-7	859	3
-6	557	3
-5	523	3
-4	639	3
-3	297	3
-2	475	3
-1	460	3
0	589	3
1	396	3
2	312	3
3	275	3
4	279	3
5	221	3
6	207	3
7	204	3
8	220	3
9	240	3
10	192	3
11	162	3
12	234	3
13	172	3
14	197	3
15	190	3
16	188	3
17	262	3
18	148	3
19	145	3
20	143	3
21	140	3
22	176	3
23	164	3
24	118	3
25	119	3
