"Year"	"Author"	"Dataset"	"key"	"value"
2014	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	15	8
2014	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	16	26
2014	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	17	40
2014	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	18	130
2014	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	19	435
2014	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	20	2241
2014	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	21	7623
2014	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	22	15074
2014	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	23	38903
2014	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	24	61372
2014	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	25	86622
2014	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	26	152988
2014	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	27	555723
2014	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	28	3478271
2014	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	29	4114465
2014	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	30	2244333
2014	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	31	510275
2014	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	32	31283
2014	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	33	802
2014	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	34	47
2014	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	35	6
2014	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	36	1
2014	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	37	0
2014	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	38	0
2014	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	39	0
2014	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	40	0
2014	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	41	0
2014	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	42	0
2014	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	43	0
2014	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	44	0
2014	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	45	0
2014	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	46	0
2014	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	47	0
2014	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	48	0
2014	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	49	0
2014	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	50	0
