Position	Counts	End
-20	352	5
-19	407	5
-18	378	5
-17	303	5
-16	310	5
-15	430	5
-14	375	5
-13	254	5
-12	265	5
-11	345	5
-10	240	5
-9	691	5
-8	4521	5
-7	49850	5
-6	20297	5
-5	5339	5
-4	16043	5
-3	6805	5
-2	2694	5
-1	12849	5
0	5571	5
1	5655	5
2	18029	5
3	4970	5
4	3478	5
5	14520	5
6	5264	5
7	720	5
8	9144	5
9	3956	5
10	1690	5
11	6883	5
12	3052	5
13	1263	5
14	5690	5
15	2815	5
16	1079	5
17	5313	5
18	2199	5
19	1258	5
20	4295	5
21	1669	5
22	1007	5
23	3624	5
24	1457	5
25	972	5
-20	2270	3
-19	879	3
-18	497	3
-17	2723	3
-16	861	3
-15	794	3
-14	3031	3
-13	1405	3
-12	336	3
-11	232	3
-10	111	3
-9	85	3
-8	65	3
-7	58	3
-6	102	3
-5	64	3
-4	42	3
-3	52	3
-2	46	3
-1	58	3
0	74	3
1	31	3
2	72	3
3	78	3
4	105	3
5	58	3
6	61	3
7	34	3
8	32	3
9	24	3
10	41	3
11	67	3
12	149	3
13	149	3
14	50	3
15	47	3
16	92	3
17	52	3
18	106	3
19	72	3
20	46	3
21	30	3
22	68	3
23	49	3
24	67	3
25	119	3
