Position	Counts	End
-20	752	5
-19	778	5
-18	705	5
-17	660	5
-16	673	5
-15	601	5
-14	517	5
-13	539	5
-12	507	5
-11	454	5
-10	985	5
-9	8944	5
-8	71980	5
-7	91520	5
-6	13456	5
-5	25174	5
-4	29490	5
-3	7631	5
-2	16294	5
-1	18333	5
0	7433	5
1	27346	5
2	20888	5
3	7323	5
4	15312	5
5	27458	5
6	12617	5
7	17377	5
8	22394	5
9	6366	5
10	21802	5
11	19322	5
12	6448	5
13	18228	5
14	23244	5
15	5819	5
16	19607	5
17	23879	5
18	5895	5
19	21134	5
20	21341	5
21	6354	5
22	21087	5
23	22938	5
24	6438	5
25	20365	5
-20	25133	3
-19	6983	3
-18	24592	3
-17	24672	3
-16	10452	3
-15	46555	3
-14	51347	3
-13	7676	3
-12	2556	3
-11	2441	3
-10	1794	3
-9	1517	3
-8	1251	3
-7	1078	3
-6	862	3
-5	731	3
-4	725	3
-3	664	3
-2	655	3
-1	562	3
0	538	3
1	647	3
2	395	3
3	472	3
4	435	3
5	387	3
6	374	3
7	331	3
8	316	3
9	297	3
10	277	3
11	240	3
12	264	3
13	243	3
14	227	3
15	260	3
16	284	3
17	248	3
18	235	3
19	266	3
20	227	3
21	248	3
22	255	3
23	204	3
24	213	3
25	187	3
