"Year"	"Author"	"Dataset"	"key"	"value"
2014	"Guydosh"	"dom34KO_high_Mg++"	15	19928
2014	"Guydosh"	"dom34KO_high_Mg++"	16	14268
2014	"Guydosh"	"dom34KO_high_Mg++"	17	22003
2014	"Guydosh"	"dom34KO_high_Mg++"	18	27468
2014	"Guydosh"	"dom34KO_high_Mg++"	19	36579
2014	"Guydosh"	"dom34KO_high_Mg++"	20	38995
2014	"Guydosh"	"dom34KO_high_Mg++"	21	55156
2014	"Guydosh"	"dom34KO_high_Mg++"	22	83296
2014	"Guydosh"	"dom34KO_high_Mg++"	23	100806
2014	"Guydosh"	"dom34KO_high_Mg++"	24	123788
2014	"Guydosh"	"dom34KO_high_Mg++"	25	146767
2014	"Guydosh"	"dom34KO_high_Mg++"	26	167262
2014	"Guydosh"	"dom34KO_high_Mg++"	27	440582
2014	"Guydosh"	"dom34KO_high_Mg++"	28	1650396
2014	"Guydosh"	"dom34KO_high_Mg++"	29	1354076
2014	"Guydosh"	"dom34KO_high_Mg++"	30	556277
2014	"Guydosh"	"dom34KO_high_Mg++"	31	164862
2014	"Guydosh"	"dom34KO_high_Mg++"	32	39162
2014	"Guydosh"	"dom34KO_high_Mg++"	33	7618
2014	"Guydosh"	"dom34KO_high_Mg++"	34	1782
2014	"Guydosh"	"dom34KO_high_Mg++"	35	803
2014	"Guydosh"	"dom34KO_high_Mg++"	36	337
2014	"Guydosh"	"dom34KO_high_Mg++"	37	104
2014	"Guydosh"	"dom34KO_high_Mg++"	38	32
2014	"Guydosh"	"dom34KO_high_Mg++"	39	6
2014	"Guydosh"	"dom34KO_high_Mg++"	40	1
2014	"Guydosh"	"dom34KO_high_Mg++"	41	0
2014	"Guydosh"	"dom34KO_high_Mg++"	42	1
2014	"Guydosh"	"dom34KO_high_Mg++"	43	0
2014	"Guydosh"	"dom34KO_high_Mg++"	44	0
2014	"Guydosh"	"dom34KO_high_Mg++"	45	0
2014	"Guydosh"	"dom34KO_high_Mg++"	46	1
2014	"Guydosh"	"dom34KO_high_Mg++"	47	0
2014	"Guydosh"	"dom34KO_high_Mg++"	48	0
2014	"Guydosh"	"dom34KO_high_Mg++"	49	0
2014	"Guydosh"	"dom34KO_high_Mg++"	50	0
