"Year"	"Author"	"Dataset"	"Position"	"X5prime"	"Reads"	"SD"	"Type"	"DataType"
"2014"	"Pop"	"WT_mrna"	499	0	0.99	0	100	"mRNA"
"2014"	"Pop"	"WT_mrna"	498	0	0.9913	0	100	"mRNA"
"2014"	"Pop"	"WT_mrna"	497	0	0.9916	0	100	"mRNA"
"2014"	"Pop"	"WT_mrna"	496	0	0.9949	0	100	"mRNA"
"2014"	"Pop"	"WT_mrna"	495	0	0.9938	0	100	"mRNA"
"2014"	"Pop"	"WT_mrna"	494	0	0.9962	0	100	"mRNA"
"2014"	"Pop"	"WT_mrna"	493	0	1.001	0	100	"mRNA"
"2014"	"Pop"	"WT_mrna"	492	0	0.999	0	100	"mRNA"
"2014"	"Pop"	"WT_mrna"	491	0	1.0013	0	100	"mRNA"
"2014"	"Pop"	"WT_mrna"	490	0	1.0005	0	100	"mRNA"
"2014"	"Pop"	"WT_mrna"	489	0	1.0023	0	100	"mRNA"
"2014"	"Pop"	"WT_mrna"	488	0	1.0003	0	100	"mRNA"
"2014"	"Pop"	"WT_mrna"	487	0	1.0005	0	100	"mRNA"
"2014"	"Pop"	"WT_mrna"	486	0	1.0009	0	100	"mRNA"
"2014"	"Pop"	"WT_mrna"	485	0	0.9989	0	100	"mRNA"
"2014"	"Pop"	"WT_mrna"	484	0	0.9996	0	100	"mRNA"
"2014"	"Pop"	"WT_mrna"	483	0	0.9947	0	100	"mRNA"
"2014"	"Pop"	"WT_mrna"	482	0	0.9997	0	100	"mRNA"
"2014"	"Pop"	"WT_mrna"	481	0	0.9996	0	100	"mRNA"
"2014"	"Pop"	"WT_mrna"	480	0	0.9952	0	100	"mRNA"
"2014"	"Pop"	"WT_mrna"	479	0	0.998	0	100	"mRNA"
"2014"	"Pop"	"WT_mrna"	478	0	0.998	0	100	"mRNA"
"2014"	"Pop"	"WT_mrna"	477	0	0.9956	0	100	"mRNA"
"2014"	"Pop"	"WT_mrna"	476	0	1.0017	0	100	"mRNA"
"2014"	"Pop"	"WT_mrna"	475	0	1.004	0	100	"mRNA"
"2014"	"Pop"	"WT_mrna"	474	0	1.0062	0	100	"mRNA"
"2014"	"Pop"	"WT_mrna"	473	0	1.0037	0	100	"mRNA"
"2014"	"Pop"	"WT_mrna"	472	0	1.0054	0	100	"mRNA"
"2014"	"Pop"	"WT_mrna"	471	0	1.0029	0	100	"mRNA"
"2014"	"Pop"	"WT_mrna"	470	0	1.0057	0	100	"mRNA"
"2014"	"Pop"	"WT_mrna"	469	0	1.0067	0	100	"mRNA"
"2014"	"Pop"	"WT_mrna"	468	0	1.0039	0	100	"mRNA"
"2014"	"Pop"	"WT_mrna"	467	0	0.9977	0	100	"mRNA"
"2014"	"Pop"	"WT_mrna"	466	0	0.9985	0	100	"mRNA"
"2014"	"Pop"	"WT_mrna"	465	0	0.9979	0	100	"mRNA"
"2014"	"Pop"	"WT_mrna"	464	0	1.0012	0	100	"mRNA"
"2014"	"Pop"	"WT_mrna"	463	0	1.002	0	100	"mRNA"
"2014"	"Pop"	"WT_mrna"	462	0	1.0027	0	100	"mRNA"
"2014"	"Pop"	"WT_mrna"	461	0	1.0009	0	100	"mRNA"
"2014"	"Pop"	"WT_mrna"	460	0	0.9986	0	100	"mRNA"
"2014"	"Pop"	"WT_mrna"	459	0	0.9995	0	100	"mRNA"
"2014"	"Pop"	"WT_mrna"	458	0	1	0	100	"mRNA"
"2014"	"Pop"	"WT_mrna"	457	0	1.0025	0	100	"mRNA"
"2014"	"Pop"	"WT_mrna"	456	0	1.0043	0	100	"mRNA"
"2014"	"Pop"	"WT_mrna"	455	0	1.0026	0	100	"mRNA"
"2014"	"Pop"	"WT_mrna"	454	0	1.0023	0	100	"mRNA"
"2014"	"Pop"	"WT_mrna"	453	0	1.0019	0	100	"mRNA"
"2014"	"Pop"	"WT_mrna"	452	0	0.9983	0	100	"mRNA"
"2014"	"Pop"	"WT_mrna"	451	0	0.9979	0	100	"mRNA"
"2014"	"Pop"	"WT_mrna"	450	0	1.002	0	100	"mRNA"
"2014"	"Pop"	"WT_mrna"	449	0	1.0059	0	100	"mRNA"
"2014"	"Pop"	"WT_mrna"	448	0	1.0053	0	100	"mRNA"
"2014"	"Pop"	"WT_mrna"	447	0	1.0009	0	100	"mRNA"
"2014"	"Pop"	"WT_mrna"	446	0	1.0009	0	100	"mRNA"
