Position	Counts	End
-20	3077	5
-19	3821	5
-18	3508	5
-17	3675	5
-16	3870	5
-15	3544	5
-14	3386	5
-13	3725	5
-12	3407	5
-11	3638	5
-10	3410	5
-9	3533	5
-8	3817	5
-7	4227	5
-6	3971	5
-5	3737	5
-4	4139	5
-3	4232	5
-2	3886	5
-1	4165	5
0	4117	5
1	4233	5
2	4532	5
3	4892	5
4	4025	5
5	5676	5
6	4572	5
7	1512	5
8	2372	5
9	2748	5
10	3933	5
11	3796	5
12	3575	5
13	3497	5
14	4193	5
15	3733	5
16	4452	5
17	3999	5
18	4127	5
19	4326	5
20	4104	5
21	4358	5
22	4346	5
23	4264	5
24	4599	5
25	4483	5
-20	6915	3
-19	7097	3
-18	6703	3
-17	6611	3
-16	7700	3
-15	7359	3
-14	6616	3
-13	6517	3
-12	6459	3
-11	7050	3
-10	6754	3
-9	6786	3
-8	6521	3
-7	6750	3
-6	6162	3
-5	6647	3
-4	6293	3
-3	5277	3
-2	6758	3
-1	6923	3
0	7347	3
1	7695	3
2	7806	3
3	5150	3
4	5712	3
5	6335	3
6	6250	3
7	5944	3
8	5731	3
9	5669	3
10	5677	3
11	5729	3
12	5797	3
13	5703	3
14	5541	3
15	5810	3
16	5424	3
17	5738	3
18	5385	3
19	5655	3
20	5576	3
21	5623	3
22	5437	3
23	5306	3
24	5261	3
25	5381	3
