"ORF"	"Length"	"uATGs"	"FE_atg"	"FE_cap"	"utr"	"utr_gc"	"polyA"	"RPF"
"YAL001C"	1160	NA	-4.9	NA	NA	NA	21.4	13.852
"YAL002W"	1274	1	-0.7	-7	136	0.352941176470588	30.5	5.025
"YAL003W"	206	0	0	-1.5	22	0.363636363636364	23.7	5697.99
"YAL007C"	215	0	-3.2	-9.4	76	0.381578947368421	22.2	214.535
"YAL008W"	198	0	-1.4	-9.3	49	0.408163265306122	28.7	81.022
"YAL009W"	259	0	-1.7	-18	26	0.384615384615385	34.9	17.624
"YAL010C"	493	0	-0.4	-5.5	42	0.380952380952381	30.4	11.582
"YAL011W"	625	0	-0.3	-9	15	0.333333333333333	33.9	8.329
"YAL012W"	394	0	0	-1.5	65	0.4	28.7	1054.675
"YAL013W"	405	0	-2.8	-8	19	0.263157894736842	30.2	36.063
"YAL014C"	255	1	-2.5	-13.3	49	0.408163265306122	38.4	40.059
"YAL015C"	399	NA	0	NA	NA	NA	10.2	12.039
"YAL016W"	635	0	-1.2	-6.9	88	0.375	24.3	193.612
"YAL017W"	1356	NA	-1.6	NA	NA	NA	0.7	16.104
"YAL018C"	325	NA	0	NA	NA	NA	NA	0.213
"YAL019W"	1131	0	0	-13.4	111	0.333333333333333	22	38.755
"YAL020C"	333	NA	-3.6	NA	NA	NA	NA	14.242
"YAL021C"	837	NA	-0.1	NA	NA	NA	31.1	60.724
"YAL022C"	517	0	-2.3	-11.7	17	0.294117647058824	35.8	49.387
"YAL023C"	759	0	-0.9	-5.9	89	0.370786516853933	23.9	195.481
"YAL024C"	1435	NA	-1.3	NA	NA	NA	19.5	5.823
"YAL025C"	306	0	-1.3	-7.2	24	0.333333333333333	32.5	141.986
"YAL026C"	1355	NA	-4.7	NA	NA	NA	NA	32.072
"YAL027W"	261	1	-3.3	-4.9	81	0.37037037037037	31.3	12.598
"YAL028W"	528	NA	-0.9	NA	NA	NA	44.8	2.23
"YAL029C"	1471	NA	0	NA	NA	NA	26.4	17.896
"YAL030W"	117	0	-3.1	-11	23	0.347826086956522	24.2	156.836
"YAL031C"	760	NA	-0.2	NA	NA	NA	28.5	11.572
"YAL032C"	379	0	-5.7	-5	21	0.333333333333333	37.4	17.62
"YAL033W"	173	NA	0	NA	NA	NA	27.7	61.86
"YAL034C"	413	NA	-1	NA	NA	NA	NA	1.922
"YAL034W-A"	289	0	-0.4	-9	45	0.377777777777778	30.1	12.08
"YAL035W"	1002	0	-0.7	-4	27	0.37037037037037	21.4	488.472
"YAL036C"	369	NA	-2.6	NA	NA	NA	20.5	313.482
"YAL037C-A"	30	NA	-4.8	NA	NA	NA	NA	0
"YAL037W"	267	NA	-2.1	NA	NA	NA	NA	0.856
"YAL038W"	500	0	0	-4	28	0.392857142857143	19	13082.788
"YAL039C"	269	0	0	-3.2	57	0.385964912280702	32	40.307
"YAL040C"	580	1	0	-8.8	322	0.397515527950311	30.1	13.191
"YAL041W"	854	0	-0.9	-13.7	33	0.393939393939394	21.1	27.23
"YAL042W"	415	0	0	-11.7	17	0.294117647058824	26.9	197.353
"YAL043C"	785	NA	0	NA	NA	NA	3.3	32.816
"YAL044C"	170	0	0	-7.3	10	0.5	25.3	523.008
"YAL044W-A"	110	0	0	-12.7	2	1	34.2	94.354
"YAL046C"	118	NA	0	NA	NA	NA	NA	78.828
"YAL047C"	622	NA	0	NA	NA	NA	NA	10.954
"YAL048C"	662	0	-4	-13.2	2	1	NA	11.203
"YAL049C"	246	NA	0	NA	NA	NA	27.5	115.971
"YAL051W"	1047	0	-0.3	-8.8	26	0.384615384615385	33	15.918
"YAL053W"	783	NA	0	NA	NA	NA	29.3	50.912
"YAL054C"	713	NA	-0.4	NA	NA	NA	NA	1.332
"YAL055W"	180	0	0	-3.4	1	1	30.4	14.328
"YAL056W"	880	NA	0	NA	NA	NA	22.9	8.317
"YAL058W"	502	NA	0	NA	NA	NA	28.8	18.453
"YAL059W"	212	NA	-1.9	NA	NA	NA	NA	87.11
"YAL060W"	382	NA	-2.1	NA	NA	NA	NA	97.674
"YAL061W"	417	NA	-1	NA	NA	NA	NA	12.323
"YAL067C"	593	NA	0	NA	NA	NA	NA	0.199
"YAR002C-A"	219	NA	-0.3	NA	NA	NA	NA	348.913
"YAR002W"	539	0	-1.1	-3.9	43	0.372093023255814	25.1	83.017
"YAR003W"	426	0	0	-11.5	86	0.383720930232558	35.3	18.603
"YAR007C"	621	NA	0	NA	NA	NA	27	108.722
"YAR008W"	275	NA	-2.2	NA	NA	NA	28.2	21.571
"YAR014C"	709	0	-4.7	-11.8	151	0.357615894039735	33.9	41.911
"YAR015W"	306	0	0	-12.6	104	0.336538461538462	27.4	179.251
"YAR018C"	435	NA	-3.3	NA	NA	NA	NA	19.2
"YAR019C"	974	0	-2	-10.3	34	0.382352941176471	20.6	6.302
"YAR023C"	179	NA	-2.2	NA	NA	NA	57	0.372
"YAR027W"	235	NA	0	NA	NA	NA	NA	51.35
"YAR028W"	234	NA	-4.5	NA	NA	NA	32.4	36.244
"YAR029W"	74	NA	0	NA	NA	NA	NA	0.804
"YAR035W"	687	NA	0	NA	NA	NA	NA	1.968
"YAR042W"	1188	NA	0	NA	NA	NA	NA	14.519
"YBL001C"	104	0	-2.1	-9.2	62	0.403225806451613	20.2	433.827
"YBL002W"	131	0	0	-2.8	24	0.333333333333333	24.7	1602.919
"YBL004W"	2493	NA	-0.4	NA	NA	NA	22.5	44.302
"YBL005W"	976	NA	-3	NA	NA	NA	41.1	6.118
"YBL006C"	180	NA	-2.2	NA	NA	NA	30.8	68.058
"YBL007C"	1244	0	-1.4	-11.9	50	0.42	28.5	141.568
"YBL008W"	840	NA	-4.6	NA	NA	NA	26.1	13.441
"YBL008W-A"	79	NA	-3.3	NA	NA	NA	NA	11.172
"YBL009W"	676	1	-2.2	-10.5	38	0.394736842105263	32.1	28.056
"YBL010C"	280	0	-1.4	-14.4	3	0.666666666666667	20.7	20.061
"YBL011W"	759	1	-1.9	-9.7	102	0.343137254901961	19.2	25.336
"YBL013W"	401	0	-0.1	-3.5	67	0.388059701492537	4.7	6.747
"YBL014C"	894	NA	-2.4	NA	NA	NA	NA	6.375
"YBL015W"	526	0	0	-4.3	93	0.354838709677419	21.5	26.634
"YBL016W"	353	NA	0	NA	NA	NA	NA	44.29
"YBL017C"	1579	NA	-1.2	NA	NA	NA	NA	67.912
"YBL018C"	133	1	-0.1	-9.6	34	0.382352941176471	27.9	77.906
"YBL019W"	520	0	-2.4	-13.3	33	0.393939393939394	35.3	6.382
"YBL020W"	574	0	-1.5	-9.5	56	0.392857142857143	40.4	22.043
"YBL021C"	144	0	-1.7	-7.1	48	0.395833333333333	32.1	48.23
"YBL022C"	1133	0	-1.3	-11.9	120	0.358333333333333	19.7	118.578
"YBL023C"	868	NA	0	NA	NA	NA	NA	31.111
"YBL024W"	684	NA	-1.6	NA	NA	NA	28.7	185.065
"YBL025W"	145	0	0	-5.1	49	0.408163265306122	NA	35.01
"YBL026W"	95	NA	-1.7	NA	NA	NA	30.5	172.724
"YBL028C"	106	0	-1.4	-6.9	28	0.392857142857143	30	314.273
"YBL029C-A"	94	1	0	-7.6	118	0.355932203389831	24.3	29.852
"YBL029W"	376	NA	0	NA	NA	NA	6.1	4.083
"YBL030C"	318	0	-0.7	-3.9	141	0.354609929078014	23.3	680.771
"YBL031W"	338	0	0	-9.8	31	0.419354838709677	37.4	16.232
"YBL032W"	381	NA	0	NA	NA	NA	21.4	167.13
"YBL033C"	345	0	0	-1.5	29	0.379310344827586	27.6	46.815
"YBL034C"	1513	NA	-6.4	NA	NA	NA	NA	13.133
"YBL035C"	705	NA	-1.6	NA	NA	NA	29.1	36.151
"YBL036C"	257	0	-2.4	-6.2	17	0.294117647058824	32.9	174.065
"YBL037W"	1025	NA	-0.6	NA	NA	NA	21.1	20.312
"YBL038W"	232	0	-1.6	-10.2	75	0.373333333333333	25.9	68.967
"YBL039C"	579	NA	0	NA	NA	NA	27.6	358.217
"YBL039W-B"	59	0	-0.5	-11.4	73	0.383561643835616	44.2	13.483
"YBL040C"	219	0	-2.1	-7.4	29	0.379310344827586	24	174.92
"YBL041W"	241	0	-0.4	-8	32	0.40625	33.5	319.782
"YBL042C"	639	0	-1.6	-6.4	57	0.385964912280702	23.7	48.386
"YBL043W"	257	NA	-3	NA	NA	NA	NA	0.444
"YBL044W"	122	NA	-3.9	NA	NA	NA	NA	1.051
"YBL045C"	457	0	0	-8	98	0.357142857142857	24.5	176.418
"YBL046W"	441	0	-1.3	-8.5	9	0.555555555555556	23.6	27.175
"YBL047C"	1381	NA	0	NA	NA	NA	NA	154.909
"YBL049W"	138	0	-2.1	-6.2	206	0.378640776699029	27.3	1.414
"YBL050W"	292	0	-1.4	-7.2	68	0.382352941176471	29.8	144.727
"YBL051C"	668	0	-0.3	-8.6	64	0.40625	26	121.553
"YBL052C"	831	NA	-1.4	NA	NA	NA	30.1	5.703
"YBL054W"	525	NA	-0.4	NA	NA	NA	NA	36.056
"YBL055C"	418	NA	0	NA	NA	NA	1.3	21.069
"YBL056W"	468	NA	0	NA	NA	NA	0.3	122.093
"YBL057C"	208	NA	-2.1	NA	NA	NA	NA	87.904
"YBL058W"	423	0	0	-9.3	42	0.380952380952381	29.5	307.964
"YBL059C-A"	109	NA	0	NA	NA	NA	NA	85.246
"YBL059W"	193	NA	-2.4	NA	NA	NA	26.9	18.885
"YBL060W"	687	NA	-0.2	NA	NA	NA	36.9	10.046
"YBL061C"	696	0	0	-8.6	101	0.346534653465347	23.4	35.653
"YBL063W"	1111	0	-1.4	-10.5	18	0.277777777777778	27.6	8.875
"YBL064C"	261	0	-0.3	-8.8	13	0.384615384615385	26.8	139.101
"YBL066C"	1148	1	-3.4	-11.6	68	0.382352941176471	26.6	4.985
"YBL067C"	747	0	-3.2	-8.9	268	0.369402985074627	34.8	20.835
"YBL068W"	326	NA	-1.5	NA	NA	NA	30.1	113.991
"YBL069W"	429	NA	-1.8	NA	NA	NA	34.1	52.926
"YBL071C-B"	32	NA	-1.6	NA	NA	NA	NA	0.499
"YBL071W-A"	82	0	-0.2	-4.6	44	0.363636363636364	37	218.625
"YBL074C"	355	0	-2.8	-9.2	15	0.333333333333333	NA	14.314
"YBL075C"	649	NA	-0.2	NA	NA	NA	43.1	4.89
"YBL076C"	1072	0	-1.1	-9.3	18	0.277777777777778	21	587.551
"YBL078C"	117	NA	0	NA	NA	NA	6.5	57.246
"YBL079W"	1502	0	-0.3	-9.7	95	0.357894736842105	25.8	34.326
"YBL080C"	541	0	-1.2	-12	17	0.294117647058824	30.3	6.926
"YBL082C"	458	NA	0	NA	NA	NA	33	32.241
"YBL085W"	980	0	0	-4.3	209	0.382775119617225	19.3	29.54
"YBL086C"	466	NA	-2.2	NA	NA	NA	NA	25.869
"YBL088C"	2787	NA	0	NA	NA	NA	42.1	1.534
"YBL089W"	459	NA	-1.7	NA	NA	NA	NA	16.853
"YBL090W"	177	0	0	-6.3	32	0.40625	32.2	73.251
"YBL091C"	421	0	-7.4	-8.6	32	0.40625	26.6	163.622
"YBL091C-A"	175	0	0	-10.9	14	0.357142857142857	25	20.532
"YBL092W"	130	10	0	-5.6	366	0.407103825136612	19.4	8104.188
"YBL093C"	220	0	0	-5.7	81	0.37037037037037	31.1	77.083
"YBL095W"	270	2	-2.3	-7.4	45	0.377777777777778	38.9	6.355
"YBL097W"	754	NA	-1.7	NA	NA	NA	NA	12.514
"YBL098W"	460	0	-4.2	-11.8	31	0.419354838709677	26.3	32.717
"YBL099W"	545	NA	0	NA	NA	NA	0.8	533.263
"YBL101C"	1117	NA	-4.2	NA	NA	NA	NA	16.735
"YBL102W"	215	0	0	-13	107	0.327102803738318	26.5	131.804
"YBL103C"	486	NA	-3.7	NA	NA	NA	0	20.683
"YBL104C"	1038	0	0	-10.8	26	0.384615384615385	23.7	10.733
"YBL105C"	1151	NA	0	NA	NA	NA	NA	25.131
"YBL106C"	1010	NA	0	NA	NA	NA	19.5	4.945
"YBL107C"	196	0	0	-7.9	1	1	32.7	41.806
"YBR001C"	780	NA	-1.8	NA	NA	NA	NA	22.869
"YBR002C"	286	0	0	-10.3	1	1	29.5	33.388
"YBR003W"	473	0	-6.9	-14.7	30	0.4	21.4	26.293
"YBR004C"	433	0	0	-6.6	17	0.294117647058824	36.5	33.061
"YBR005W"	213	0	0	-5.8	36	0.416666666666667	37.7	22.74
"YBR006W"	497	NA	0	NA	NA	NA	NA	15.369
"YBR007C"	736	NA	-4.6	NA	NA	NA	23.1	13.168
"YBR008C"	548	4	-2.3	-8.4	219	0.378995433789954	52.6	6.797
"YBR011C"	287	0	-0.7	-4.2	32	0.40625	29.9	2173.528
"YBR013C"	129	NA	-1.3	NA	NA	NA	NA	36.688
"YBR014C"	203	NA	-0.8	NA	NA	NA	NA	97.535
"YBR015C"	597	0	0	-9.4	94	0.361702127659574	26.1	88.234
"YBR016W"	128	NA	-0.6	NA	NA	NA	26.7	269.335
"YBR017C"	918	NA	-1.9	NA	NA	NA	29.2	84.778
"YBR018C"	366	NA	-1	NA	NA	NA	NA	0.762
"YBR019C"	699	NA	-1.9	NA	NA	NA	NA	0.238
"YBR020W"	528	NA	-0.4	NA	NA	NA	NA	0.089
"YBR021W"	633	NA	-4.3	NA	NA	NA	NA	9.236
"YBR022W"	177	0	-0.5	-4.3	15	0.333333333333333	33.1	46.785
"YBR023C"	1165	NA	-2	NA	NA	NA	21.2	41.854
"YBR024W"	301	NA	-0.5	NA	NA	NA	19.8	18.2
"YBR025C"	394	0	0	-4.8	22	0.363636363636364	25.1	1156.061
"YBR026C"	380	0	0	-3.2	4	0.75	26.6	122.05
"YBR028C"	525	1	-5.5	-8.6	101	0.346534653465347	33.1	21.392
"YBR029C"	457	0	0	-8.8	81	0.37037037037037	36.8	81.286
"YBR030W"	552	2	0	-12.7	90	0.366666666666667	36.2	16.873
"YBR033W"	919	NA	-0.2	NA	NA	NA	NA	0.182
"YBR034C"	348	0	0	-4.7	30	0.4	22.9	145.084
"YBR035C"	228	0	-1.7	-8	28	0.392857142857143	27.2	205.519
"YBR036C"	410	NA	0	NA	NA	NA	27.5	131.744
"YBR037C"	295	NA	0	NA	NA	NA	31.9	44.816
"YBR038W"	963	0	0	-7.2	38	0.394736842105263	30.4	69.602
"YBR039W"	311	0	-1	-9	88	0.375	26.2	331.236
"YBR040W"	298	NA	0	NA	NA	NA	NA	0.926
"YBR041W"	669	0	0	-3.6	54	0.407407407407407	22.9	42.372
"YBR042C"	397	NA	-3.9	NA	NA	NA	34.2	38.052
"YBR043C"	689	2	-4	-8.3	150	0.353333333333333	46.2	5.129
