Position	Counts	End
-20	1325	5
-19	1274	5
-18	1296	5
-17	1448	5
-16	1692	5
-15	3522	5
-14	1780	5
-13	1462	5
-12	1723	5
-11	1624	5
-10	1517	5
-9	1600	5
-8	1656	5
-7	1610	5
-6	1729	5
-5	1509	5
-4	1697	5
-3	1783	5
-2	1768	5
-1	1778	5
0	1744	5
1	2203	5
2	2286	5
3	1699	5
4	2005	5
5	2453	5
6	2698	5
7	1581	5
8	1672	5
9	1635	5
10	2171	5
11	1975	5
12	1640	5
13	1864	5
14	2152	5
15	1741	5
16	1919	5
17	2113	5
18	1975	5
19	1876	5
20	2229	5
21	1990	5
22	2075	5
23	2281	5
24	1751	5
25	2140	5
-20	3079	3
-19	2661	3
-18	2651	3
-17	2923	3
-16	2708	3
-15	3215	3
-14	2789	3
-13	2468	3
-12	2587	3
-11	2629	3
-10	2532	3
-9	2613	3
-8	2776	3
-7	2816	3
-6	2682	3
-5	2931	3
-4	2615	3
-3	2482	3
-2	3002	3
-1	2685	3
0	2738	3
1	3285	3
2	4705	3
3	2957	3
4	3380	3
5	3283	3
6	3757	3
7	3452	3
8	3655	3
9	3318	3
10	3236	3
11	3764	3
12	3524	3
13	3468	3
14	3384	3
15	3204	3
16	3207	3
17	3208	3
18	3465	3
19	3445	3
20	3328	3
21	3498	3
22	3400	3
23	3627	3
24	3499	3
25	3274	3
