"Year"	"Author"	"Dataset"	"key"	"value"
2015	"Nedialkova"	"WT_ribo_rapamycin_rep3"	15	0
2015	"Nedialkova"	"WT_ribo_rapamycin_rep3"	16	0
2015	"Nedialkova"	"WT_ribo_rapamycin_rep3"	17	0
2015	"Nedialkova"	"WT_ribo_rapamycin_rep3"	18	0
2015	"Nedialkova"	"WT_ribo_rapamycin_rep3"	19	0
2015	"Nedialkova"	"WT_ribo_rapamycin_rep3"	20	0
2015	"Nedialkova"	"WT_ribo_rapamycin_rep3"	21	0
2015	"Nedialkova"	"WT_ribo_rapamycin_rep3"	22	0
2015	"Nedialkova"	"WT_ribo_rapamycin_rep3"	23	0
2015	"Nedialkova"	"WT_ribo_rapamycin_rep3"	24	0
2015	"Nedialkova"	"WT_ribo_rapamycin_rep3"	25	8837
2015	"Nedialkova"	"WT_ribo_rapamycin_rep3"	26	18354
2015	"Nedialkova"	"WT_ribo_rapamycin_rep3"	27	42442
2015	"Nedialkova"	"WT_ribo_rapamycin_rep3"	28	97087
2015	"Nedialkova"	"WT_ribo_rapamycin_rep3"	29	707086
2015	"Nedialkova"	"WT_ribo_rapamycin_rep3"	30	2013163
2015	"Nedialkova"	"WT_ribo_rapamycin_rep3"	31	3109612
2015	"Nedialkova"	"WT_ribo_rapamycin_rep3"	32	2408686
2015	"Nedialkova"	"WT_ribo_rapamycin_rep3"	33	759783
2015	"Nedialkova"	"WT_ribo_rapamycin_rep3"	34	38381
2015	"Nedialkova"	"WT_ribo_rapamycin_rep3"	35	2870
2015	"Nedialkova"	"WT_ribo_rapamycin_rep3"	36	432
2015	"Nedialkova"	"WT_ribo_rapamycin_rep3"	37	53
2015	"Nedialkova"	"WT_ribo_rapamycin_rep3"	38	4
2015	"Nedialkova"	"WT_ribo_rapamycin_rep3"	39	0
2015	"Nedialkova"	"WT_ribo_rapamycin_rep3"	40	0
2015	"Nedialkova"	"WT_ribo_rapamycin_rep3"	41	0
2015	"Nedialkova"	"WT_ribo_rapamycin_rep3"	42	0
2015	"Nedialkova"	"WT_ribo_rapamycin_rep3"	43	0
2015	"Nedialkova"	"WT_ribo_rapamycin_rep3"	44	0
2015	"Nedialkova"	"WT_ribo_rapamycin_rep3"	45	0
2015	"Nedialkova"	"WT_ribo_rapamycin_rep3"	46	0
2015	"Nedialkova"	"WT_ribo_rapamycin_rep3"	47	0
2015	"Nedialkova"	"WT_ribo_rapamycin_rep3"	48	0
2015	"Nedialkova"	"WT_ribo_rapamycin_rep3"	49	0
2015	"Nedialkova"	"WT_ribo_rapamycin_rep3"	50	0
