Position	Counts	End
-20	451	5
-19	444	5
-18	424	5
-17	432	5
-16	519	5
-15	4204	5
-14	749	5
-13	461	5
-12	459	5
-11	475	5
-10	485	5
-9	463	5
-8	494	5
-7	487	5
-6	504	5
-5	428	5
-4	522	5
-3	512	5
-2	509	5
-1	516	5
0	444	5
1	540	5
2	550	5
3	474	5
4	478	5
5	700	5
6	638	5
7	297	5
8	456	5
9	381	5
10	475	5
11	554	5
12	460	5
13	531	5
14	513	5
15	490	5
16	567	5
17	492	5
18	592	5
19	514	5
20	517	5
21	528	5
22	548	5
23	545	5
24	467	5
25	521	5
-20	653	3
-19	640	3
-18	648	3
-17	658	3
-16	598	3
-15	694	3
-14	546	3
-13	578	3
-12	563	3
-11	609	3
-10	531	3
-9	560	3
-8	582	3
-7	572	3
-6	638	3
-5	616	3
-4	567	3
-3	554	3
-2	583	3
-1	700	3
0	605	3
1	697	3
2	880	3
3	613	3
4	680	3
5	609	3
6	784	3
7	646	3
8	664	3
9	584	3
10	569	3
11	940	3
12	698	3
13	699	3
14	626	3
15	619	3
16	629	3
17	607	3
18	650	3
19	737	3
20	564	3
21	654	3
22	643	3
23	632	3
24	714	3
25	645	3
