"Year"	"Author"	"Dataset"	"key"	"value"
2014	"Guydosh"	"dom34KO_short_rpf"	15	20913
2014	"Guydosh"	"dom34KO_short_rpf"	16	19281
2014	"Guydosh"	"dom34KO_short_rpf"	17	17968
2014	"Guydosh"	"dom34KO_short_rpf"	18	11525
2014	"Guydosh"	"dom34KO_short_rpf"	19	31691
2014	"Guydosh"	"dom34KO_short_rpf"	20	109278
2014	"Guydosh"	"dom34KO_short_rpf"	21	84754
2014	"Guydosh"	"dom34KO_short_rpf"	22	29662
2014	"Guydosh"	"dom34KO_short_rpf"	23	14897
2014	"Guydosh"	"dom34KO_short_rpf"	24	17501
2014	"Guydosh"	"dom34KO_short_rpf"	25	14917
2014	"Guydosh"	"dom34KO_short_rpf"	26	14877
2014	"Guydosh"	"dom34KO_short_rpf"	27	35799
2014	"Guydosh"	"dom34KO_short_rpf"	28	56161
2014	"Guydosh"	"dom34KO_short_rpf"	29	15965
2014	"Guydosh"	"dom34KO_short_rpf"	30	2781
2014	"Guydosh"	"dom34KO_short_rpf"	31	1150
2014	"Guydosh"	"dom34KO_short_rpf"	32	575
2014	"Guydosh"	"dom34KO_short_rpf"	33	220
2014	"Guydosh"	"dom34KO_short_rpf"	34	50
2014	"Guydosh"	"dom34KO_short_rpf"	35	26
2014	"Guydosh"	"dom34KO_short_rpf"	36	18
2014	"Guydosh"	"dom34KO_short_rpf"	37	16
2014	"Guydosh"	"dom34KO_short_rpf"	38	19
2014	"Guydosh"	"dom34KO_short_rpf"	39	7
2014	"Guydosh"	"dom34KO_short_rpf"	40	17
2014	"Guydosh"	"dom34KO_short_rpf"	41	17
2014	"Guydosh"	"dom34KO_short_rpf"	42	22
2014	"Guydosh"	"dom34KO_short_rpf"	43	13
2014	"Guydosh"	"dom34KO_short_rpf"	44	16
2014	"Guydosh"	"dom34KO_short_rpf"	45	31
2014	"Guydosh"	"dom34KO_short_rpf"	46	87
2014	"Guydosh"	"dom34KO_short_rpf"	47	35
2014	"Guydosh"	"dom34KO_short_rpf"	48	15
2014	"Guydosh"	"dom34KO_short_rpf"	49	6
2014	"Guydosh"	"dom34KO_short_rpf"	50	0
