Position	Counts	End
-20	474	5
-19	538	5
-18	576	5
-17	586	5
-16	676	5
-15	843	5
-14	851	5
-13	1268	5
-12	1388	5
-11	1958	5
-10	3581	5
-9	6797	5
-8	8968	5
-7	7466	5
-6	5015	5
-5	5492	5
-4	9174	5
-3	6921	5
-2	6544	5
-1	5649	5
0	6066	5
1	5012	5
2	3871	5
3	5153	5
4	1975	5
5	6687	5
6	981	5
7	849	5
8	1318	5
9	1480	5
10	1264	5
11	1150	5
12	1435	5
13	1478	5
14	1386	5
15	1318	5
16	1299	5
17	1384	5
18	1886	5
19	1472	5
20	1339	5
21	1702	5
22	1448	5
23	1511	5
24	1391	5
25	1463	5
-20	1290	3
-19	1362	3
-18	1144	3
-17	884	3
-16	1123	3
-15	594	3
-14	479	3
-13	719	3
-12	530	3
-11	609	3
-10	536	3
-9	397	3
-8	474	3
-7	510	3
-6	462	3
-5	427	3
-4	368	3
-3	124	3
-2	274	3
-1	279	3
0	441	3
1	590	3
2	486	3
3	447	3
4	482	3
5	324	3
6	374	3
7	287	3
8	332	3
9	411	3
10	360	3
11	380	3
12	420	3
13	341	3
14	605	3
15	889	3
16	608	3
17	320	3
18	349	3
19	345	3
20	281	3
21	342	3
22	327	3
23	362	3
24	509	3
25	311	3
