Position	Mean	SD	End	BG	DataType
1	1.01704096737452	0.0430294347589699	5	Data	RPF
2	0.900157154706109	0.0402262472170521	5	Data	RPF
3	1.00287323250563	0.0442640516546883	5	Data	RPF
4	0.933350133541815	0.0408030764224287	5	Data	RPF
5	0.9804072529278	0.0402262472170521	5	Data	RPF
6	1.07674785003631	0.0409953528242209	5	Data	RPF
7	1.02817275905723	0.0430597941908318	5	Data	RPF
8	1.02108889162278	0.0435657847218639	5	Data	RPF
9	0.991640242716713	0.0446182450264107	5	Data	RPF
10	1.02817275905723	0.0440515356316548	5	Data	RPF
11	0.985062365813296	0.0409852330136002	5	Data	RPF
12	0.927683039594255	0.0411269103622892	5	Data	RPF
13	0.991336648398094	0.0411370301729099	5	Data	RPF
14	0.957840075243768	0.0410155924454622	5	Data	RPF
15	0.891049325147531	0.0394672614205039	5	Data	RPF
16	1.00843912834698	0.043282430024486	5	Data	RPF
17	0.957536480925149	0.0426347621447649	5	Data	RPF
18	0.992348629460158	0.0412584679003576	5	Data	RPF
19	0.931123775205273	0.0417948178632516	5	Data	RPF
20	0.970186244200952	0.0418858961588374	5	Data	RPF
21	0.971501819581635	0.0418150574844929	5	Data	RPF
22	0.988401903318107	0.0412483480897369	5	Data	RPF
23	0.981925224520896	0.0402161274064314	5	Data	RPF
24	0.961078414642374	0.0403274453232585	5	Data	RPF
25	0.971198225263016	0.0412584679003576	5	Data	RPF
26	0.942154368781773	0.0388904322151273	5	Data	RPF
27	1.06055615304328	0.0453974704442002	5	Data	RPF
28	1.1222869978292	0.045346871391097	5	Data	RPF
29	0.952071783190002	0.0418049376738722	5	Data	RPF
30	0.906127842972288	0.038758874677059	5	Data	RPF
31	0.99285461999119	0.0411876292260131	5	Data	RPF
32	1.01704096737452	0.0423109282049043	5	Data	RPF
33	0.998015723407717	0.0443753695715153	5	Data	RPF
34	0.998420515832543	0.0424121263111108	5	Data	RPF
35	0.996194157496002	0.0420882923712502	5	Data	RPF
36	0.962798782447883	0.0403881641869824	5	Data	RPF
37	0.959459244943071	0.0401250491108457	5	Data	RPF
38	1.02108889162278	0.0407018783162223	5	Data	RPF
39	1.0071235529663	0.0401452887320869	5	Data	RPF
40	1.03525662649168	0.0432115913501415	5	Data	RPF
41	1.00206364765597	0.0422805687730424	5	Data	RPF
42	1.0261487969331	0.0421591310455947	5	Data	RPF
43	0.938713633170755	0.0393863029355388	5	Data	RPF
44	0.945898698711411	0.0399631321409154	5	Data	RPF
45	0.961685603279612	0.0411167905516686	5	Data	RPF
46	1.0544842666709	0.0424020065004901	5	Data	RPF
47	0.989818676804997	0.0420174536969057	5	Data	RPF
48	0.991943837035332	0.0415924216508388	5	Data	RPF
49	1.09192756596728	0.0459540600283355	5	Data	RPF
50	1.06561605835361	0.0420781725606296	5	Data	RPF
51	1.02716077799517	0.04271572062973	5	Data	RPF
52	0.970489838519571	0.0408739150967732	5	Data	RPF
53	1.03525662649168	0.0437783007448974	5	Data	RPF
54	1.03728058861581	0.04381877998738	5	Data	RPF
55	0.990122271123617	0.0426550017660062	5	Data	RPF
56	0.998116921513924	0.0415215829764943	5	Data	RPF
57	1.02412483480897	0.0427663196828332	5	Data	RPF
58	1.03829256967787	0.0433026696457273	5	Data	RPF
59	0.961078414642374	0.0402768462701553	5	Data	RPF
60	1.05650822879503	0.0437479413130355	5	Data	RPF
61	1.07877181216044	0.0425841630916617	5	Data	RPF
