"Year"	"Author"	"Dataset"	"key"	"value"
2014	"Guydosh"	"WT_supp_tRNA"	15	3542
2014	"Guydosh"	"WT_supp_tRNA"	16	7270
2014	"Guydosh"	"WT_supp_tRNA"	17	21232
2014	"Guydosh"	"WT_supp_tRNA"	18	58524
2014	"Guydosh"	"WT_supp_tRNA"	19	164080
2014	"Guydosh"	"WT_supp_tRNA"	20	271872
2014	"Guydosh"	"WT_supp_tRNA"	21	461258
2014	"Guydosh"	"WT_supp_tRNA"	22	681083
2014	"Guydosh"	"WT_supp_tRNA"	23	666913
2014	"Guydosh"	"WT_supp_tRNA"	24	761066
2014	"Guydosh"	"WT_supp_tRNA"	25	983895
2014	"Guydosh"	"WT_supp_tRNA"	26	1410978
2014	"Guydosh"	"WT_supp_tRNA"	27	6583097
2014	"Guydosh"	"WT_supp_tRNA"	28	26529809
2014	"Guydosh"	"WT_supp_tRNA"	29	8838848
2014	"Guydosh"	"WT_supp_tRNA"	30	1313913
2014	"Guydosh"	"WT_supp_tRNA"	31	134257
2014	"Guydosh"	"WT_supp_tRNA"	32	19976
2014	"Guydosh"	"WT_supp_tRNA"	33	7683
2014	"Guydosh"	"WT_supp_tRNA"	34	5748
2014	"Guydosh"	"WT_supp_tRNA"	35	4621
2014	"Guydosh"	"WT_supp_tRNA"	36	2072
2014	"Guydosh"	"WT_supp_tRNA"	37	525
2014	"Guydosh"	"WT_supp_tRNA"	38	91
2014	"Guydosh"	"WT_supp_tRNA"	39	25
2014	"Guydosh"	"WT_supp_tRNA"	40	9
2014	"Guydosh"	"WT_supp_tRNA"	41	12
2014	"Guydosh"	"WT_supp_tRNA"	42	7
2014	"Guydosh"	"WT_supp_tRNA"	43	16
2014	"Guydosh"	"WT_supp_tRNA"	44	6
2014	"Guydosh"	"WT_supp_tRNA"	45	5
2014	"Guydosh"	"WT_supp_tRNA"	46	6
2014	"Guydosh"	"WT_supp_tRNA"	47	6
2014	"Guydosh"	"WT_supp_tRNA"	48	13
2014	"Guydosh"	"WT_supp_tRNA"	49	3
2014	"Guydosh"	"WT_supp_tRNA"	50	7
