"Year"	"Author"	"Dataset"	"position"	"count"	"end"
2015	"Sen"	"ribo_ded1-cs_rep_2_15_deg"	-20	1060	5
2015	"Sen"	"ribo_ded1-cs_rep_2_15_deg"	-19	929	5
2015	"Sen"	"ribo_ded1-cs_rep_2_15_deg"	-18	937	5
2015	"Sen"	"ribo_ded1-cs_rep_2_15_deg"	-17	874	5
2015	"Sen"	"ribo_ded1-cs_rep_2_15_deg"	-16	775	5
2015	"Sen"	"ribo_ded1-cs_rep_2_15_deg"	-15	933	5
2015	"Sen"	"ribo_ded1-cs_rep_2_15_deg"	-14	824	5
2015	"Sen"	"ribo_ded1-cs_rep_2_15_deg"	-13	983	5
2015	"Sen"	"ribo_ded1-cs_rep_2_15_deg"	-12	777	5
2015	"Sen"	"ribo_ded1-cs_rep_2_15_deg"	-11	816	5
2015	"Sen"	"ribo_ded1-cs_rep_2_15_deg"	-10	1532	5
2015	"Sen"	"ribo_ded1-cs_rep_2_15_deg"	-9	10886	5
2015	"Sen"	"ribo_ded1-cs_rep_2_15_deg"	-8	64688	5
2015	"Sen"	"ribo_ded1-cs_rep_2_15_deg"	-7	48880	5
2015	"Sen"	"ribo_ded1-cs_rep_2_15_deg"	-6	10377	5
2015	"Sen"	"ribo_ded1-cs_rep_2_15_deg"	-5	27039	5
2015	"Sen"	"ribo_ded1-cs_rep_2_15_deg"	-4	29353	5
2015	"Sen"	"ribo_ded1-cs_rep_2_15_deg"	-3	19391	5
2015	"Sen"	"ribo_ded1-cs_rep_2_15_deg"	-2	30374	5
2015	"Sen"	"ribo_ded1-cs_rep_2_15_deg"	-1	25026	5
2015	"Sen"	"ribo_ded1-cs_rep_2_15_deg"	0	17160	5
2015	"Sen"	"ribo_ded1-cs_rep_2_15_deg"	1	33656	5
2015	"Sen"	"ribo_ded1-cs_rep_2_15_deg"	2	24090	5
2015	"Sen"	"ribo_ded1-cs_rep_2_15_deg"	3	14070	5
2015	"Sen"	"ribo_ded1-cs_rep_2_15_deg"	4	30452	5
2015	"Sen"	"ribo_ded1-cs_rep_2_15_deg"	5	38557	5
2015	"Sen"	"ribo_ded1-cs_rep_2_15_deg"	6	14658	5
2015	"Sen"	"ribo_ded1-cs_rep_2_15_deg"	7	20946	5
2015	"Sen"	"ribo_ded1-cs_rep_2_15_deg"	8	13224	5
2015	"Sen"	"ribo_ded1-cs_rep_2_15_deg"	9	7139	5
2015	"Sen"	"ribo_ded1-cs_rep_2_15_deg"	10	23260	5
2015	"Sen"	"ribo_ded1-cs_rep_2_15_deg"	11	19656	5
2015	"Sen"	"ribo_ded1-cs_rep_2_15_deg"	12	9182	5
2015	"Sen"	"ribo_ded1-cs_rep_2_15_deg"	13	18823	5
2015	"Sen"	"ribo_ded1-cs_rep_2_15_deg"	14	18775	5
2015	"Sen"	"ribo_ded1-cs_rep_2_15_deg"	15	8712	5
2015	"Sen"	"ribo_ded1-cs_rep_2_15_deg"	16	18263	5
2015	"Sen"	"ribo_ded1-cs_rep_2_15_deg"	17	16860	5
2015	"Sen"	"ribo_ded1-cs_rep_2_15_deg"	18	7511	5
2015	"Sen"	"ribo_ded1-cs_rep_2_15_deg"	19	17422	5
2015	"Sen"	"ribo_ded1-cs_rep_2_15_deg"	20	15901	5
2015	"Sen"	"ribo_ded1-cs_rep_2_15_deg"	21	7922	5
2015	"Sen"	"ribo_ded1-cs_rep_2_15_deg"	22	18490	5
2015	"Sen"	"ribo_ded1-cs_rep_2_15_deg"	23	15199	5
2015	"Sen"	"ribo_ded1-cs_rep_2_15_deg"	24	6917	5
2015	"Sen"	"ribo_ded1-cs_rep_2_15_deg"	25	15730	5
2015	"Sen"	"ribo_ded1-cs_rep_2_15_deg"	-20	3707	3
2015	"Sen"	"ribo_ded1-cs_rep_2_15_deg"	-19	1795	3
2015	"Sen"	"ribo_ded1-cs_rep_2_15_deg"	-18	4584	3
2015	"Sen"	"ribo_ded1-cs_rep_2_15_deg"	-17	4369	3
2015	"Sen"	"ribo_ded1-cs_rep_2_15_deg"	-16	1708	3
2015	"Sen"	"ribo_ded1-cs_rep_2_15_deg"	-15	2056	3
2015	"Sen"	"ribo_ded1-cs_rep_2_15_deg"	-14	1807	3
2015	"Sen"	"ribo_ded1-cs_rep_2_15_deg"	-13	860	3
2015	"Sen"	"ribo_ded1-cs_rep_2_15_deg"	-12	859	3
2015	"Sen"	"ribo_ded1-cs_rep_2_15_deg"	-11	1126	3
2015	"Sen"	"ribo_ded1-cs_rep_2_15_deg"	-10	610	3
2015	"Sen"	"ribo_ded1-cs_rep_2_15_deg"	-9	590	3
2015	"Sen"	"ribo_ded1-cs_rep_2_15_deg"	-8	618	3
2015	"Sen"	"ribo_ded1-cs_rep_2_15_deg"	-7	420	3
