"Year"	"Author"	"Dataset"	"key"	"value"
2012	"Brar"	"mRNA_for_exp_veg_cells_str_gb15_used_traditional_tc"	15	583
2012	"Brar"	"mRNA_for_exp_veg_cells_str_gb15_used_traditional_tc"	16	13610
2012	"Brar"	"mRNA_for_exp_veg_cells_str_gb15_used_traditional_tc"	17	10197
2012	"Brar"	"mRNA_for_exp_veg_cells_str_gb15_used_traditional_tc"	18	7216
2012	"Brar"	"mRNA_for_exp_veg_cells_str_gb15_used_traditional_tc"	19	5346
2012	"Brar"	"mRNA_for_exp_veg_cells_str_gb15_used_traditional_tc"	20	3884
2012	"Brar"	"mRNA_for_exp_veg_cells_str_gb15_used_traditional_tc"	21	3484
2012	"Brar"	"mRNA_for_exp_veg_cells_str_gb15_used_traditional_tc"	22	3215
2012	"Brar"	"mRNA_for_exp_veg_cells_str_gb15_used_traditional_tc"	23	3445
2012	"Brar"	"mRNA_for_exp_veg_cells_str_gb15_used_traditional_tc"	24	4712
2012	"Brar"	"mRNA_for_exp_veg_cells_str_gb15_used_traditional_tc"	25	4381
2012	"Brar"	"mRNA_for_exp_veg_cells_str_gb15_used_traditional_tc"	26	4412
2012	"Brar"	"mRNA_for_exp_veg_cells_str_gb15_used_traditional_tc"	27	4914
2012	"Brar"	"mRNA_for_exp_veg_cells_str_gb15_used_traditional_tc"	28	55572
2012	"Brar"	"mRNA_for_exp_veg_cells_str_gb15_used_traditional_tc"	29	22380
2012	"Brar"	"mRNA_for_exp_veg_cells_str_gb15_used_traditional_tc"	30	26266
2012	"Brar"	"mRNA_for_exp_veg_cells_str_gb15_used_traditional_tc"	31	30800
2012	"Brar"	"mRNA_for_exp_veg_cells_str_gb15_used_traditional_tc"	32	38370
2012	"Brar"	"mRNA_for_exp_veg_cells_str_gb15_used_traditional_tc"	33	47833
2012	"Brar"	"mRNA_for_exp_veg_cells_str_gb15_used_traditional_tc"	34	61248
2012	"Brar"	"mRNA_for_exp_veg_cells_str_gb15_used_traditional_tc"	35	87160
2012	"Brar"	"mRNA_for_exp_veg_cells_str_gb15_used_traditional_tc"	36	142146
2012	"Brar"	"mRNA_for_exp_veg_cells_str_gb15_used_traditional_tc"	37	279875
2012	"Brar"	"mRNA_for_exp_veg_cells_str_gb15_used_traditional_tc"	38	626917
2012	"Brar"	"mRNA_for_exp_veg_cells_str_gb15_used_traditional_tc"	39	1653128
2012	"Brar"	"mRNA_for_exp_veg_cells_str_gb15_used_traditional_tc"	40	2472092
2012	"Brar"	"mRNA_for_exp_veg_cells_str_gb15_used_traditional_tc"	41	0
2012	"Brar"	"mRNA_for_exp_veg_cells_str_gb15_used_traditional_tc"	42	0
2012	"Brar"	"mRNA_for_exp_veg_cells_str_gb15_used_traditional_tc"	43	0
2012	"Brar"	"mRNA_for_exp_veg_cells_str_gb15_used_traditional_tc"	44	0
2012	"Brar"	"mRNA_for_exp_veg_cells_str_gb15_used_traditional_tc"	45	0
2012	"Brar"	"mRNA_for_exp_veg_cells_str_gb15_used_traditional_tc"	46	0
2012	"Brar"	"mRNA_for_exp_veg_cells_str_gb15_used_traditional_tc"	47	0
2012	"Brar"	"mRNA_for_exp_veg_cells_str_gb15_used_traditional_tc"	48	0
2012	"Brar"	"mRNA_for_exp_veg_cells_str_gb15_used_traditional_tc"	49	0
2012	"Brar"	"mRNA_for_exp_veg_cells_str_gb15_used_traditional_tc"	50	0
