Position	Counts	End
-20	3545	5
-19	2956	5
-18	2922	5
-17	3073	5
-16	3659	5
-15	3245	5
-14	3596	5
-13	3315	5
-12	3077	5
-11	3431	5
-10	2729	5
-9	3201	5
-8	3141	5
-7	2983	5
-6	3375	5
-5	2594	5
-4	3007	5
-3	2912	5
-2	3146	5
-1	2871	5
0	2827	5
1	3897	5
2	3568	5
3	3141	5
4	2873	5
5	3773	5
6	4664	5
7	2639	5
8	3078	5
9	2780	5
10	3397	5
11	3327	5
12	2906	5
13	3545	5
14	3266	5
15	2984	5
16	3469	5
17	3449	5
18	3401	5
19	3177	5
20	3440	5
21	3309	5
22	3963	5
23	3305	5
24	2859	5
25	4202	5
-20	4716	3
-19	4698	3
-18	4812	3
-17	4632	3
-16	4394	3
-15	5003	3
-14	4333	3
-13	4163	3
-12	4760	3
-11	4323	3
-10	4575	3
-9	4474	3
-8	4376	3
-7	4490	3
-6	4420	3
-5	4654	3
-4	4315	3
-3	4133	3
-2	4544	3
-1	4852	3
0	4237	3
1	4644	3
2	6151	3
3	4199	3
4	4511	3
5	4430	3
6	4707	3
7	4429	3
8	4780	3
9	4343	3
10	4665	3
11	4649	3
12	5173	3
13	4900	3
14	4854	3
15	4413	3
16	4407	3
17	4480	3
18	4881	3
19	5718	3
20	4611	3
21	4780	3
22	4616	3
23	4733	3
24	4688	3
25	5062	3
