"Year"	"Author"	"Dataset"	"position"	"count"	"end"
2015	"Nedialkova"	"elp6Δ_ribo_empty_plasmid_rep3"	-20	649	5
2015	"Nedialkova"	"elp6Δ_ribo_empty_plasmid_rep3"	-19	677	5
2015	"Nedialkova"	"elp6Δ_ribo_empty_plasmid_rep3"	-18	718	5
2015	"Nedialkova"	"elp6Δ_ribo_empty_plasmid_rep3"	-17	667	5
2015	"Nedialkova"	"elp6Δ_ribo_empty_plasmid_rep3"	-16	774	5
2015	"Nedialkova"	"elp6Δ_ribo_empty_plasmid_rep3"	-15	773	5
2015	"Nedialkova"	"elp6Δ_ribo_empty_plasmid_rep3"	-14	588	5
2015	"Nedialkova"	"elp6Δ_ribo_empty_plasmid_rep3"	-13	619	5
2015	"Nedialkova"	"elp6Δ_ribo_empty_plasmid_rep3"	-12	557	5
2015	"Nedialkova"	"elp6Δ_ribo_empty_plasmid_rep3"	-11	982	5
2015	"Nedialkova"	"elp6Δ_ribo_empty_plasmid_rep3"	-10	9008	5
2015	"Nedialkova"	"elp6Δ_ribo_empty_plasmid_rep3"	-9	113709	5
2015	"Nedialkova"	"elp6Δ_ribo_empty_plasmid_rep3"	-8	165996	5
2015	"Nedialkova"	"elp6Δ_ribo_empty_plasmid_rep3"	-7	95432	5
2015	"Nedialkova"	"elp6Δ_ribo_empty_plasmid_rep3"	-6	34924	5
2015	"Nedialkova"	"elp6Δ_ribo_empty_plasmid_rep3"	-5	33483	5
2015	"Nedialkova"	"elp6Δ_ribo_empty_plasmid_rep3"	-4	19249	5
2015	"Nedialkova"	"elp6Δ_ribo_empty_plasmid_rep3"	-3	26400	5
2015	"Nedialkova"	"elp6Δ_ribo_empty_plasmid_rep3"	-2	38175	5
2015	"Nedialkova"	"elp6Δ_ribo_empty_plasmid_rep3"	-1	20634	5
2015	"Nedialkova"	"elp6Δ_ribo_empty_plasmid_rep3"	0	47595	5
2015	"Nedialkova"	"elp6Δ_ribo_empty_plasmid_rep3"	1	40729	5
2015	"Nedialkova"	"elp6Δ_ribo_empty_plasmid_rep3"	2	23608	5
2015	"Nedialkova"	"elp6Δ_ribo_empty_plasmid_rep3"	3	39568	5
2015	"Nedialkova"	"elp6Δ_ribo_empty_plasmid_rep3"	4	16792	5
2015	"Nedialkova"	"elp6Δ_ribo_empty_plasmid_rep3"	5	50014	5
2015	"Nedialkova"	"elp6Δ_ribo_empty_plasmid_rep3"	6	15970	5
2015	"Nedialkova"	"elp6Δ_ribo_empty_plasmid_rep3"	7	22226	5
2015	"Nedialkova"	"elp6Δ_ribo_empty_plasmid_rep3"	8	14202	5
2015	"Nedialkova"	"elp6Δ_ribo_empty_plasmid_rep3"	9	22201	5
2015	"Nedialkova"	"elp6Δ_ribo_empty_plasmid_rep3"	10	23647	5
2015	"Nedialkova"	"elp6Δ_ribo_empty_plasmid_rep3"	11	10664	5
2015	"Nedialkova"	"elp6Δ_ribo_empty_plasmid_rep3"	12	16114	5
2015	"Nedialkova"	"elp6Δ_ribo_empty_plasmid_rep3"	13	21425	5
2015	"Nedialkova"	"elp6Δ_ribo_empty_plasmid_rep3"	14	12414	5
2015	"Nedialkova"	"elp6Δ_ribo_empty_plasmid_rep3"	15	12306	5
2015	"Nedialkova"	"elp6Δ_ribo_empty_plasmid_rep3"	16	20516	5
2015	"Nedialkova"	"elp6Δ_ribo_empty_plasmid_rep3"	17	11988	5
2015	"Nedialkova"	"elp6Δ_ribo_empty_plasmid_rep3"	18	12625	5
2015	"Nedialkova"	"elp6Δ_ribo_empty_plasmid_rep3"	19	18241	5
2015	"Nedialkova"	"elp6Δ_ribo_empty_plasmid_rep3"	20	10110	5
2015	"Nedialkova"	"elp6Δ_ribo_empty_plasmid_rep3"	21	14942	5
2015	"Nedialkova"	"elp6Δ_ribo_empty_plasmid_rep3"	22	17743	5
2015	"Nedialkova"	"elp6Δ_ribo_empty_plasmid_rep3"	23	10580	5
2015	"Nedialkova"	"elp6Δ_ribo_empty_plasmid_rep3"	24	12703	5
2015	"Nedialkova"	"elp6Δ_ribo_empty_plasmid_rep3"	25	17829	5
2015	"Nedialkova"	"elp6Δ_ribo_empty_plasmid_rep3"	-20	5776	3
2015	"Nedialkova"	"elp6Δ_ribo_empty_plasmid_rep3"	-19	10619	3
2015	"Nedialkova"	"elp6Δ_ribo_empty_plasmid_rep3"	-18	12847	3
2015	"Nedialkova"	"elp6Δ_ribo_empty_plasmid_rep3"	-17	5470	3
2015	"Nedialkova"	"elp6Δ_ribo_empty_plasmid_rep3"	-16	9395	3
2015	"Nedialkova"	"elp6Δ_ribo_empty_plasmid_rep3"	-15	14813	3
2015	"Nedialkova"	"elp6Δ_ribo_empty_plasmid_rep3"	-14	4152	3
2015	"Nedialkova"	"elp6Δ_ribo_empty_plasmid_rep3"	-13	533	3
2015	"Nedialkova"	"elp6Δ_ribo_empty_plasmid_rep3"	-12	199	3
2015	"Nedialkova"	"elp6Δ_ribo_empty_plasmid_rep3"	-11	195	3
2015	"Nedialkova"	"elp6Δ_ribo_empty_plasmid_rep3"	-10	163	3
2015	"Nedialkova"	"elp6Δ_ribo_empty_plasmid_rep3"	-9	122	3
2015	"Nedialkova"	"elp6Δ_ribo_empty_plasmid_rep3"	-8	96	3
2015	"Nedialkova"	"elp6Δ_ribo_empty_plasmid_rep3"	-7	102	3
2015	"Nedialkova"	"elp6Δ_ribo_empty_plasmid_rep3"	-6	124	3
2015	"Nedialkova"	"elp6Δ_ribo_empty_plasmid_rep3"	-5	100	3
2015	"Nedialkova"	"elp6Δ_ribo_empty_plasmid_rep3"	-4	108	3
2015	"Nedialkova"	"elp6Δ_ribo_empty_plasmid_rep3"	-3	73	3
2015	"Nedialkova"	"elp6Δ_ribo_empty_plasmid_rep3"	-2	101	3
2015	"Nedialkova"	"elp6Δ_ribo_empty_plasmid_rep3"	-1	101	3
2015	"Nedialkova"	"elp6Δ_ribo_empty_plasmid_rep3"	0	110	3
2015	"Nedialkova"	"elp6Δ_ribo_empty_plasmid_rep3"	1	61	3
2015	"Nedialkova"	"elp6Δ_ribo_empty_plasmid_rep3"	2	59	3
2015	"Nedialkova"	"elp6Δ_ribo_empty_plasmid_rep3"	3	47	3
2015	"Nedialkova"	"elp6Δ_ribo_empty_plasmid_rep3"	4	63	3
2015	"Nedialkova"	"elp6Δ_ribo_empty_plasmid_rep3"	5	81	3
2015	"Nedialkova"	"elp6Δ_ribo_empty_plasmid_rep3"	6	67	3
2015	"Nedialkova"	"elp6Δ_ribo_empty_plasmid_rep3"	7	75	3
2015	"Nedialkova"	"elp6Δ_ribo_empty_plasmid_rep3"	8	62	3
2015	"Nedialkova"	"elp6Δ_ribo_empty_plasmid_rep3"	9	44	3
2015	"Nedialkova"	"elp6Δ_ribo_empty_plasmid_rep3"	10	59	3
2015	"Nedialkova"	"elp6Δ_ribo_empty_plasmid_rep3"	11	47	3
2015	"Nedialkova"	"elp6Δ_ribo_empty_plasmid_rep3"	12	72	3
2015	"Nedialkova"	"elp6Δ_ribo_empty_plasmid_rep3"	13	41	3
