Position	Mean	SD	End	BG	DataType
1	9.9368942602233	0.222527242597211	5	Data	RPF
2	18.6103346110711	0.311737332820006	5	Data	RPF
3	3.56413518354229	0.0805025024689911	5	Data	RPF
4	3.29807000217606	0.0752523392644917	5	Data	RPF
5	3.42612276326141	0.0824375219698364	5	Data	RPF
6	5.22312984382585	0.10181617314742	5	Data	RPF
7	3.49157195226059	0.0773011834418574	5	Data	RPF
8	3.27103664150249	0.0733742321019066	5	Data	RPF
9	3.29380157680655	0.0773723238646825	5	Data	RPF
10	3.275305066872	0.0778845349090239	5	Data	RPF
11	3.39908940258784	0.0813846437120236	5	Data	RPF
12	3.4574245493045	0.0879437906965066	5	Data	RPF
13	3.42896838017442	0.078980097420532	5	Data	RPF
14	3.41900872097889	0.0758214626470933	5	Data	RPF
15	3.36067357426223	0.0802748531159505	5	Data	RPF
16	3.42469995480491	0.0796915016487839	5	Data	RPF
17	3.38201570110979	0.0744697946134146	5	Data	RPF
18	3.43181399708743	0.0782971493614101	5	Data	RPF
19	3.39055255184881	0.0813135032891984	5	Data	RPF
20	3.5669808004553	0.0787524480674913	5	Data	RPF
21	3.46311578313051	0.0773580957801175	5	Data	RPF
22	3.43892803936995	0.0786101672218409	5	Data	RPF
23	3.5669808004553	0.0801468003548652	5	Data	RPF
24	3.6039738203244	0.0839741551028607	5	Data	RPF
25	3.45457893239149	0.0695611054384761	5	Data	RPF
26	3.72918096449674	0.0893381429838804	5	Data	RPF
27	3.59259135267237	0.0758641469007884	5	Data	RPF
28	3.49868599454311	0.0745836192899349	5	Data	RPF
29	3.67226862623659	0.0828785925913527	5	Data	RPF
30	3.42469995480491	0.077158902596207	5	Data	RPF
31	3.46453859158702	0.0755084447866624	5	Data	RPF
32	3.4574245493045	0.0738722150616829	5	Data	RPF
33	3.33790863895817	0.0704005624278134	5	Data	RPF
34	3.40620344487036	0.0753092516027519	5	Data	RPF
35	3.35498234043622	0.0688781573793542	5	Data	RPF
36	3.32225774593663	0.07281933680387	5	Data	RPF
37	3.27957349224151	0.0686362799417485	5	Data	RPF
38	3.32510336284963	0.0768316566512111	5	Data	RPF
39	3.15152073115616	0.0652642238998343	5	Data	RPF
40	3.02631358698381	0.0683801744195778	5	Data	RPF
41	3.06899784067893	0.0654207328300497	5	Data	RPF
42	2.96655563181065	0.0704432466815085	5	Data	RPF
43	2.96797844026715	0.0655061013374399	5	Data	RPF
44	2.84419410455131	0.062973502284863	5	Data	RPF
45	2.93809946268057	0.0674268927537202	5	Data	RPF
46	2.74459751259604	0.0586623926616561	5	Data	RPF
47	2.72040976883547	0.0606116402470665	5	Data	RPF
48	2.63504126144524	0.0610384827840177	5	Data	RPF
49	2.56816926398955	0.0588900420146968	5	Data	RPF
50	2.61654475151069	0.0593026564670829	5	Data	RPF
51	2.52833062720745	0.0574103212199327	5	Data	RPF
52	2.44296211981721	0.0559448285097337	5	Data	RPF
53	2.55251837096801	0.058989638606652	5	Data	RPF
54	2.48280075659932	0.0583636028857903	5	Data	RPF
55	2.50983411727289	0.0582640062938351	5	Data	RPF
