"Year"	"Author"	"Dataset"	"key"	"value"
2014	"Pop"	"AGG-OE_mrna"	15	43
2014	"Pop"	"AGG-OE_mrna"	16	110
2014	"Pop"	"AGG-OE_mrna"	17	216
2014	"Pop"	"AGG-OE_mrna"	18	326
2014	"Pop"	"AGG-OE_mrna"	19	386
2014	"Pop"	"AGG-OE_mrna"	20	569
2014	"Pop"	"AGG-OE_mrna"	21	1008
2014	"Pop"	"AGG-OE_mrna"	22	2485
2014	"Pop"	"AGG-OE_mrna"	23	5702
2014	"Pop"	"AGG-OE_mrna"	24	10943
2014	"Pop"	"AGG-OE_mrna"	25	12894
2014	"Pop"	"AGG-OE_mrna"	26	14224
2014	"Pop"	"AGG-OE_mrna"	27	18502
2014	"Pop"	"AGG-OE_mrna"	28	26499
2014	"Pop"	"AGG-OE_mrna"	29	33924
2014	"Pop"	"AGG-OE_mrna"	30	46674
2014	"Pop"	"AGG-OE_mrna"	31	79454
2014	"Pop"	"AGG-OE_mrna"	32	241105
2014	"Pop"	"AGG-OE_mrna"	33	412354
2014	"Pop"	"AGG-OE_mrna"	34	448446
2014	"Pop"	"AGG-OE_mrna"	35	443845
2014	"Pop"	"AGG-OE_mrna"	36	474107
2014	"Pop"	"AGG-OE_mrna"	37	534459
2014	"Pop"	"AGG-OE_mrna"	38	715843
2014	"Pop"	"AGG-OE_mrna"	39	1280804
2014	"Pop"	"AGG-OE_mrna"	40	2042725
2014	"Pop"	"AGG-OE_mrna"	41	0
2014	"Pop"	"AGG-OE_mrna"	42	0
2014	"Pop"	"AGG-OE_mrna"	43	0
2014	"Pop"	"AGG-OE_mrna"	44	0
2014	"Pop"	"AGG-OE_mrna"	45	0
2014	"Pop"	"AGG-OE_mrna"	46	0
2014	"Pop"	"AGG-OE_mrna"	47	0
2014	"Pop"	"AGG-OE_mrna"	48	0
2014	"Pop"	"AGG-OE_mrna"	49	0
2014	"Pop"	"AGG-OE_mrna"	50	0
