"Year"	"Author"	"Dataset"	"key"	"value"
2012	"Brar"	"mRNA_i_tp_traditional_tc_the_second_lane_of_this"	15	966
2012	"Brar"	"mRNA_i_tp_traditional_tc_the_second_lane_of_this"	16	11495
2012	"Brar"	"mRNA_i_tp_traditional_tc_the_second_lane_of_this"	17	7339
2012	"Brar"	"mRNA_i_tp_traditional_tc_the_second_lane_of_this"	18	4568
2012	"Brar"	"mRNA_i_tp_traditional_tc_the_second_lane_of_this"	19	3097
2012	"Brar"	"mRNA_i_tp_traditional_tc_the_second_lane_of_this"	20	2190
2012	"Brar"	"mRNA_i_tp_traditional_tc_the_second_lane_of_this"	21	2074
2012	"Brar"	"mRNA_i_tp_traditional_tc_the_second_lane_of_this"	22	1869
2012	"Brar"	"mRNA_i_tp_traditional_tc_the_second_lane_of_this"	23	2173
2012	"Brar"	"mRNA_i_tp_traditional_tc_the_second_lane_of_this"	24	3475
2012	"Brar"	"mRNA_i_tp_traditional_tc_the_second_lane_of_this"	25	6480
2012	"Brar"	"mRNA_i_tp_traditional_tc_the_second_lane_of_this"	26	3696
2012	"Brar"	"mRNA_i_tp_traditional_tc_the_second_lane_of_this"	27	6731
2012	"Brar"	"mRNA_i_tp_traditional_tc_the_second_lane_of_this"	28	38953
2012	"Brar"	"mRNA_i_tp_traditional_tc_the_second_lane_of_this"	29	19819
2012	"Brar"	"mRNA_i_tp_traditional_tc_the_second_lane_of_this"	30	24877
2012	"Brar"	"mRNA_i_tp_traditional_tc_the_second_lane_of_this"	31	33395
2012	"Brar"	"mRNA_i_tp_traditional_tc_the_second_lane_of_this"	32	45374
2012	"Brar"	"mRNA_i_tp_traditional_tc_the_second_lane_of_this"	33	65809
2012	"Brar"	"mRNA_i_tp_traditional_tc_the_second_lane_of_this"	34	97890
2012	"Brar"	"mRNA_i_tp_traditional_tc_the_second_lane_of_this"	35	154129
2012	"Brar"	"mRNA_i_tp_traditional_tc_the_second_lane_of_this"	36	245495
2012	"Brar"	"mRNA_i_tp_traditional_tc_the_second_lane_of_this"	37	332822
2012	"Brar"	"mRNA_i_tp_traditional_tc_the_second_lane_of_this"	38	449742
2012	"Brar"	"mRNA_i_tp_traditional_tc_the_second_lane_of_this"	39	798750
2012	"Brar"	"mRNA_i_tp_traditional_tc_the_second_lane_of_this"	40	1010077
2012	"Brar"	"mRNA_i_tp_traditional_tc_the_second_lane_of_this"	41	0
2012	"Brar"	"mRNA_i_tp_traditional_tc_the_second_lane_of_this"	42	0
2012	"Brar"	"mRNA_i_tp_traditional_tc_the_second_lane_of_this"	43	0
2012	"Brar"	"mRNA_i_tp_traditional_tc_the_second_lane_of_this"	44	0
2012	"Brar"	"mRNA_i_tp_traditional_tc_the_second_lane_of_this"	45	0
2012	"Brar"	"mRNA_i_tp_traditional_tc_the_second_lane_of_this"	46	0
2012	"Brar"	"mRNA_i_tp_traditional_tc_the_second_lane_of_this"	47	0
2012	"Brar"	"mRNA_i_tp_traditional_tc_the_second_lane_of_this"	48	0
2012	"Brar"	"mRNA_i_tp_traditional_tc_the_second_lane_of_this"	49	0
2012	"Brar"	"mRNA_i_tp_traditional_tc_the_second_lane_of_this"	50	0
