"Year"	"Author"	"Dataset"	"key"	"value"
2015	"Sen"	"ribo_ded1-ts_rep_1_37_deg"	15	2673
2015	"Sen"	"ribo_ded1-ts_rep_1_37_deg"	16	17231
2015	"Sen"	"ribo_ded1-ts_rep_1_37_deg"	17	49101
2015	"Sen"	"ribo_ded1-ts_rep_1_37_deg"	18	74076
2015	"Sen"	"ribo_ded1-ts_rep_1_37_deg"	19	86372
2015	"Sen"	"ribo_ded1-ts_rep_1_37_deg"	20	86353
2015	"Sen"	"ribo_ded1-ts_rep_1_37_deg"	21	82384
2015	"Sen"	"ribo_ded1-ts_rep_1_37_deg"	22	79604
2015	"Sen"	"ribo_ded1-ts_rep_1_37_deg"	23	95248
2015	"Sen"	"ribo_ded1-ts_rep_1_37_deg"	24	162575
2015	"Sen"	"ribo_ded1-ts_rep_1_37_deg"	25	232833
2015	"Sen"	"ribo_ded1-ts_rep_1_37_deg"	26	256078
2015	"Sen"	"ribo_ded1-ts_rep_1_37_deg"	27	260032
2015	"Sen"	"ribo_ded1-ts_rep_1_37_deg"	28	380321
2015	"Sen"	"ribo_ded1-ts_rep_1_37_deg"	29	746228
2015	"Sen"	"ribo_ded1-ts_rep_1_37_deg"	30	1022966
2015	"Sen"	"ribo_ded1-ts_rep_1_37_deg"	31	912613
2015	"Sen"	"ribo_ded1-ts_rep_1_37_deg"	32	539702
2015	"Sen"	"ribo_ded1-ts_rep_1_37_deg"	33	156139
2015	"Sen"	"ribo_ded1-ts_rep_1_37_deg"	34	23037
2015	"Sen"	"ribo_ded1-ts_rep_1_37_deg"	35	2805
2015	"Sen"	"ribo_ded1-ts_rep_1_37_deg"	36	641
2015	"Sen"	"ribo_ded1-ts_rep_1_37_deg"	37	277
2015	"Sen"	"ribo_ded1-ts_rep_1_37_deg"	38	152
2015	"Sen"	"ribo_ded1-ts_rep_1_37_deg"	39	101
2015	"Sen"	"ribo_ded1-ts_rep_1_37_deg"	40	83
2015	"Sen"	"ribo_ded1-ts_rep_1_37_deg"	41	76
2015	"Sen"	"ribo_ded1-ts_rep_1_37_deg"	42	59
2015	"Sen"	"ribo_ded1-ts_rep_1_37_deg"	43	55
2015	"Sen"	"ribo_ded1-ts_rep_1_37_deg"	44	72
2015	"Sen"	"ribo_ded1-ts_rep_1_37_deg"	45	134
2015	"Sen"	"ribo_ded1-ts_rep_1_37_deg"	46	172
2015	"Sen"	"ribo_ded1-ts_rep_1_37_deg"	47	276
2015	"Sen"	"ribo_ded1-ts_rep_1_37_deg"	48	640
2015	"Sen"	"ribo_ded1-ts_rep_1_37_deg"	49	1597
2015	"Sen"	"ribo_ded1-ts_rep_1_37_deg"	50	1864
