"Year"	"Author"	"Dataset"	"Position"	"X5prime"	"Reads"	"SD"	"Type"	"DataType"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	499	0	1.018	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	498	0	0.939	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	497	0	1.0208	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	496	0	0.9352	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	495	0	0.9958	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	494	0	1.0228	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	493	0	1.018	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	492	0	1.0295	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	491	0	1.044	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	490	0	1.0701	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	489	0	0.99	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	488	0	1.0257	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	487	0	1.0373	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	486	0	0.9813	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	485	0	1.0141	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	484	0	1.0199	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	483	0	0.9755	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	482	0	0.9745	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	481	0	1.0353	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	480	0	0.9736	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	479	0	1.0035	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	478	0	0.9636	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	477	0	1.0035	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	476	0	1.0083	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	475	0	0.9871	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	474	0	0.9687	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	473	0	0.9784	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	472	0	0.9784	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	471	0	0.9465	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	470	0	0.9678	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	469	0	0.9525	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	468	0	1.0276	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	467	0	0.96	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	466	0	0.988	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	465	0	1.0131	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	464	0	1.0517	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	463	0	1.044	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	462	0	1.0556	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	461	0	1.0122	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	460	0	1.016	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	459	0	0.9608	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	458	0	0.9987	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	457	0	0.9524	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	456	0	0.9987	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	455	0	1.0189	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	454	0	1.0382	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	453	0	0.9659	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	452	0	0.9774	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	451	0	1.0199	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	450	0	0.9929	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	449	0	1.0295	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	448	0	1.1106	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	447	0	0.9182	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	446	0	0.99	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	445	0	0.9309	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	444	0	0.9987	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	443	0	0.9556	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	442	0	0.9716	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	441	0	0.9842	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	440	0	0.9505	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	439	0	0.9697	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	438	0	1.0102	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	437	0	1.0073	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	436	0	1.0112	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	435	0	1.017	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	434	0	1.0006	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	433	0	0.9612	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	432	0	1.0498	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	431	0	0.9397	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	430	0	0.9784	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	429	0	0.988	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	428	0	1.0363	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	427	0	0.9794	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	426	0	1.0044	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	425	0	0.9543	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	424	0	0.9996	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	423	0	1.0102	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	422	0	0.989	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	421	0	0.9909	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	420	0	0.9532	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	419	0	0.9256	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	418	0	0.9736	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	417	0	1.0527	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	416	0	0.9813	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	415	0	0.9697	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	414	0	1.0228	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	413	0	0.9977	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	412	0	0.9568	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	411	0	1.0334	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	410	0	1.0131	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	409	0	0.9794	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	408	0	1.0025	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	407	0	0.9578	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	406	0	0.9538	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	405	0	0.9813	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	404	0	0.9592	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	403	0	0.9765	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	402	0	0.9716	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	401	0	0.9697	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	400	0	0.9316	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	399	0	0.9832	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	398	0	0.94	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	397	0	1.0006	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	396	0	0.9354	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	395	0	1.0199	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	394	0	0.9851	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	393	0	1.0112	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	392	0	0.9638	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	391	0	0.9813	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	390	0	0.9977	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	389	0	0.9583	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	388	0	0.9958	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	387	0	0.8915	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	386	0	0.99	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	385	0	1.0305	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	384	0	0.9526	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	383	0	0.9633	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	382	0	1.0025	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	381	0	0.9736	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	380	0	0.9395	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	379	0	0.9716	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	378	0	0.9549	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	377	0	0.9765	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	376	0	0.9554	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	375	0	0.9803	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	374	0	0.9568	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	373	0	0.9449	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	372	0	0.9308	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	371	0	0.9794	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	370	0	0.9967	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	369	0	0.9716	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	368	0	0.9803	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	367	0	0.9232	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	366	0	0.9687	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	365	0	1.0044	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	364	0	0.9649	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	363	0	0.9851	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	362	0	0.9909	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	361	0	0.9996	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	360	0	0.989	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	359	0	0.9359	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	358	0	0.9851	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	357	0	0.9633	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	356	0	0.9765	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	355	0	0.9548	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	354	0	0.9977	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	353	0	0.9415	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	352	0	0.9646	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	351	0	0.9328	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	350	0	0.9707	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	349	0	0.9418	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	348	0	1.018	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	347	0	0.9842	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	346	0	1.016	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	345	0	0.9485	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	344	0	0.9636	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	343	0	0.9958	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	342	0	0.9569	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	341	0	0.9967	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	340	0	1.0122	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	339	0	0.9803	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	338	0	1.016	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	337	0	0.9726	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	336	0	1.0006	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	335	0	0.9593	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	334	0	0.9557	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	333	0	0.9364	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	332	0	0.9522	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	331	0	1.0073	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	330	0	0.9245	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	329	0	0.9539	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	328	0	0.9522	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	327	0	0.9678	0	100	"RPF"
"2014"	"Jan"	"sec63mVenusBirA_-CHX_3minBiotin_input"	326	0	0.921	0	100	"RPF"
