"ORF"	"Length"	"uATGs"	"FE_atg"	"FE_cap"	"utr"	"utr_gc"	"polyA"	"RPF"
"YAL001C"	1160	NA	-4.9	NA	NA	NA	21.4	17.923
"YAL002W"	1274	1	-0.7	-7	136	0.352941176470588	30.5	6.232
"YAL003W"	206	0	0	-1.5	22	0.363636363636364	23.7	3990.517
"YAL007C"	215	0	-3.2	-9.4	76	0.381578947368421	22.2	254.983
"YAL008W"	198	0	-1.4	-9.3	49	0.408163265306122	28.7	121.077
"YAL009W"	259	0	-1.7	-18	26	0.384615384615385	34.9	20.973
"YAL010C"	493	0	-0.4	-5.5	42	0.380952380952381	30.4	16.226
"YAL011W"	625	0	-0.3	-9	15	0.333333333333333	33.9	6.66
"YAL012W"	394	0	0	-1.5	65	0.4	28.7	1160.223
"YAL013W"	405	0	-2.8	-8	19	0.263157894736842	30.2	41.312
"YAL014C"	255	1	-2.5	-13.3	49	0.408163265306122	38.4	56.719
"YAL015C"	399	NA	0	NA	NA	NA	10.2	14.937
"YAL016W"	635	0	-1.2	-6.9	88	0.375	24.3	206.365
"YAL017W"	1356	NA	-1.6	NA	NA	NA	0.7	28.402
"YAL018C"	325	NA	0	NA	NA	NA	NA	0.074
"YAL019W"	1131	0	0	-13.4	111	0.333333333333333	22	18.792
"YAL020C"	333	NA	-3.6	NA	NA	NA	NA	16.822
"YAL021C"	837	NA	-0.1	NA	NA	NA	31.1	69.697
"YAL022C"	517	0	-2.3	-11.7	17	0.294117647058824	35.8	57.229
"YAL023C"	759	0	-0.9	-5.9	89	0.370786516853933	23.9	189.999
"YAL024C"	1435	NA	-1.3	NA	NA	NA	19.5	6.563
"YAL025C"	306	0	-1.3	-7.2	24	0.333333333333333	32.5	28.59
"YAL026C"	1355	NA	-4.7	NA	NA	NA	NA	33.554
"YAL027W"	261	1	-3.3	-4.9	81	0.37037037037037	31.3	20.64
"YAL028W"	528	NA	-0.9	NA	NA	NA	44.8	6.876
"YAL029C"	1471	NA	0	NA	NA	NA	26.4	15.173
"YAL030W"	117	0	-3.1	-11	23	0.347826086956522	24.2	221.34
