ORF	Length	uATGs	FE_atg	FE_cap	utr	utr_gc	polyA	Data	Corr
YAL001C	3.06445798922692	NA	-4.9	NA	NA	NA	21.4	1.57675604884608	1
YAL002W	3.10516942799933	1	-0.7	-7	136	0.352941176470588	30.5	1.51055209298342	1
YAL003W	2.31386722036915	0	0	-1.5	22	0.363636363636364	23.7	3.43861889887619	1
YAL007C	2.33243845991561	0	-3.2	-9.4	76	0.381578947368421	22.2	2.50557630753318	1
YAL008W	2.29666519026153	0	-1.4	-9.3	49	0.408163265306122	28.7	2.03381480683262	1
YAL009W	2.41329976408125	0	-1.7	-18	26	0.384615384615385	34.9	1.79888207725837	1
YAL010C	2.69284691927723	0	-0.4	-5.5	42	0.380952380952381	30.4	1.50058884340207	1
YAL011W	2.79588001734408	0	-0.3	-9	15	0.333333333333333	33.9	1.54785470541938	1
YAL012W	2.59549622182557	0	0	-1.5	65	0.4	28.7	2.7913254776489	1
YAL013W	2.60745502321467	0	-2.8	-8	19	0.263157894736842	30.2	2.00655631462306	1
YAL014C	2.40654018043396	1	-2.5	-13.3	49	0.408163265306122	38.4	2.1898920496444	1
YAL015C	2.60097289568675	NA	0	NA	NA	NA	10.2	1.67963007138277	1
YAL016W	2.80277372529198	0	-1.2	-6.9	88	0.375	24.3	2.28645607479423	1
YAL017W	3.13225968953104	NA	-1.6	NA	NA	NA	0.7	1.52490815838776	1
YAL018C	2.51188336097887	NA	0	NA	NA	NA	NA	-0.0529729526667683	0
YAL019W	3.05346260492546	0	0	-13.4	111	0.333333333333333	22	1.60369521915636	1
YAL020C	2.52244423350632	NA	-3.6	NA	NA	NA	NA	1.96709654446831	1
YAL021C	2.92272545799326	NA	-0.1	NA	NA	NA	31.1	1.59359593739521	1
YAL022C	2.71349054309394	0	-2.3	-11.7	17	0.294117647058824	35.8	2.0679927528406	1
YAL023C	2.88024177589548	0	-0.9	-5.9	89	0.370786516853933	23.9	2.28412166585953	1
YAL024C	3.15685190107001	NA	-1.3	NA	NA	NA	19.5	1.05840700684423	1
YAL025C	2.48572142648158	0	-1.3	-7.2	24	0.333333333333333	32.5	2.27013302787207	1
YAL026C	3.13193929521042	NA	-4.7	NA	NA	NA	NA	1.58188336803013	1
YAL027W	2.41664050733828	1	-3.3	-4.9	81	0.37037037037037	31.3	1.81261706553565	1
YAL028W	2.72263392253381	NA	-0.9	NA	NA	NA	44.8	1.60347330402685	1
YAL029C	3.16761267272753	NA	0	NA	NA	NA	26.4	1.67019504207157	1
YAL030W	2.06818586174616	0	-3.1	-11	23	0.347826086956522	24.2	2.35736147582532	1
YAL031C	2.88081359228079	NA	-0.2	NA	NA	NA	28.5	1.47172776453402	1
YAL032C	2.57863920996807	0	-5.7	-5	21	0.333333333333333	37.4	1.68638468435787	1
YAL033W	2.2380461031288	NA	0	NA	NA	NA	27.7	2.05500772322965	1
YAL034C	2.6159500516564	NA	-1	NA	NA	NA	NA	1.51452621034809	1
YAL034W-A	2.46089784275655	0	-0.4	-9	45	0.377777777777778	30.1	1.7328633638995	1
YAL035W	3.00086772153123	0	-0.7	-4	27	0.37037037037037	21.4	2.49201599745447	1
YAL036C	2.56702636615906	NA	-2.6	NA	NA	NA	20.5	2.36995667748304	1
YAL037C-A	1.47712125471966	NA	-4.8	NA	NA	NA	NA	0.469200196224561	0
YAL037W	2.42651126136458	NA	-2.1	NA	NA	NA	NA	1.37024403346262	1
YAL038W	2.69897000433602	0	0	-4	28	0.392857142857143	19	3.36843168870516	1
YAL039C	2.42975228000241	0	0	-3.2	57	0.385964912280702	32	1.85319561362291	1
YAL040C	2.76342799356294	1	0	-8.8	322	0.397515527950311	30.1	1.5773190489706	1
YAL041W	2.931457870689	0	-0.9	-13.7	33	0.393939393939394	21.1	1.79385128112534	1
YAL042W	2.61804809671209	0	0	-11.7	17	0.294117647058824	26.9	2.612231884911	1
YAL043C	2.89486965674525	NA	0	NA	NA	NA	3.3	1.84402092052165	1
YAL044C	2.23044892137827	0	0	-7.3	10	0.5	25.3	2.9900765779129	1
YAL044W-A	2.04139268515822	0	0	-12.7	2	1	34.2	2.2063928389293	1
YAL046C	2.07188200730613	NA	0	NA	NA	NA	NA	2.27517856348209	1
YAL047C	2.79379038469082	NA	0	NA	NA	NA	NA	1.48153538196637	1
YAL048C	2.8208579894397	0	-4	-13.2	2	1	NA	1.24806189087248	1
YAL049C	2.39093510710338	NA	0	NA	NA	NA	27.5	2.28252035437892	1
YAL051W	3.01994668167884	0	-0.3	-8.8	26	0.384615384615385	33	1.55979853116706	1
YAL053W	2.89376176205794	NA	0	NA	NA	NA	29.3	1.81163933414076	1
YAL054C	2.85308952985187	NA	-0.4	NA	NA	NA	NA	0.934047312999302	1
YAL055W	2.25527250510331	0	0	-3.4	1	1	30.4	2.03592723472555	1
YAL056W	2.94448267215017	NA	0	NA	NA	NA	22.9	1.66959091456795	1
YAL058W	2.70070371714502	NA	0	NA	NA	NA	28.8	1.79916507555828	1
YAL059W	2.32633586092875	NA	-1.9	NA	NA	NA	NA	2.11865427380973	1
YAL060W	2.58206336291171	NA	-2.1	NA	NA	NA	NA	2.43697975778367	1
YAL061W	2.62013605497376	NA	-1	NA	NA	NA	NA	2.42924188337997	1
YAL067C	2.77305469336426	NA	0	NA	NA	NA	NA	0.523376241821339	1
YAR002C-A	2.34044411484012	NA	-0.3	NA	NA	NA	NA	2.72950778070314	1
YAR002W	2.73158876518674	0	-1.1	-3.9	43	0.372093023255814	25.1	2.08623955135202	1
YAR003W	2.62940959910272	0	0	-11.5	86	0.383720930232558	35.3	1.77633522457259	1
YAR007C	2.79309160017658	NA	0	NA	NA	NA	27	1.97409469884592	1
YAR008W	2.43933269383026	NA	-2.2	NA	NA	NA	28.2	1.91685428071255	1
YAR014C	2.85064623518307	0	-4.7	-11.8	151	0.357615894039735	33.9	1.98384615870139	1
YAR015W	2.48572142648158	0	0	-12.6	104	0.336538461538462	27.4	2.75901387690349	1
