"Year"	"Author"	"Dataset"	"position"	"count"	"end"
2012	"Brar"	"rpf_for_mata-a_strain_2hr_fig_s6b"	-20	223	5
2012	"Brar"	"rpf_for_mata-a_strain_2hr_fig_s6b"	-19	274	5
2012	"Brar"	"rpf_for_mata-a_strain_2hr_fig_s6b"	-18	302	5
2012	"Brar"	"rpf_for_mata-a_strain_2hr_fig_s6b"	-17	285	5
2012	"Brar"	"rpf_for_mata-a_strain_2hr_fig_s6b"	-16	231	5
2012	"Brar"	"rpf_for_mata-a_strain_2hr_fig_s6b"	-15	5432	5
2012	"Brar"	"rpf_for_mata-a_strain_2hr_fig_s6b"	-14	649	5
2012	"Brar"	"rpf_for_mata-a_strain_2hr_fig_s6b"	-13	255	5
2012	"Brar"	"rpf_for_mata-a_strain_2hr_fig_s6b"	-12	289	5
2012	"Brar"	"rpf_for_mata-a_strain_2hr_fig_s6b"	-11	255	5
2012	"Brar"	"rpf_for_mata-a_strain_2hr_fig_s6b"	-10	392	5
2012	"Brar"	"rpf_for_mata-a_strain_2hr_fig_s6b"	-9	1447	5
2012	"Brar"	"rpf_for_mata-a_strain_2hr_fig_s6b"	-8	7724	5
2012	"Brar"	"rpf_for_mata-a_strain_2hr_fig_s6b"	-7	45975	5
2012	"Brar"	"rpf_for_mata-a_strain_2hr_fig_s6b"	-6	8982	5
2012	"Brar"	"rpf_for_mata-a_strain_2hr_fig_s6b"	-5	4476	5
2012	"Brar"	"rpf_for_mata-a_strain_2hr_fig_s6b"	-4	14099	5
2012	"Brar"	"rpf_for_mata-a_strain_2hr_fig_s6b"	-3	4463	5
2012	"Brar"	"rpf_for_mata-a_strain_2hr_fig_s6b"	-2	3004	5
2012	"Brar"	"rpf_for_mata-a_strain_2hr_fig_s6b"	-1	10919	5
2012	"Brar"	"rpf_for_mata-a_strain_2hr_fig_s6b"	0	3479	5
2012	"Brar"	"rpf_for_mata-a_strain_2hr_fig_s6b"	1	4231	5
2012	"Brar"	"rpf_for_mata-a_strain_2hr_fig_s6b"	2	15596	5
2012	"Brar"	"rpf_for_mata-a_strain_2hr_fig_s6b"	3	2305	5
2012	"Brar"	"rpf_for_mata-a_strain_2hr_fig_s6b"	4	3530	5
2012	"Brar"	"rpf_for_mata-a_strain_2hr_fig_s6b"	5	16107	5
2012	"Brar"	"rpf_for_mata-a_strain_2hr_fig_s6b"	6	3808	5
2012	"Brar"	"rpf_for_mata-a_strain_2hr_fig_s6b"	7	1533	5
2012	"Brar"	"rpf_for_mata-a_strain_2hr_fig_s6b"	8	10763	5
2012	"Brar"	"rpf_for_mata-a_strain_2hr_fig_s6b"	9	2744	5
2012	"Brar"	"rpf_for_mata-a_strain_2hr_fig_s6b"	10	2518	5
2012	"Brar"	"rpf_for_mata-a_strain_2hr_fig_s6b"	11	8430	5
2012	"Brar"	"rpf_for_mata-a_strain_2hr_fig_s6b"	12	2080	5
2012	"Brar"	"rpf_for_mata-a_strain_2hr_fig_s6b"	13	1790	5
2012	"Brar"	"rpf_for_mata-a_strain_2hr_fig_s6b"	14	7064	5
2012	"Brar"	"rpf_for_mata-a_strain_2hr_fig_s6b"	15	1828	5
2012	"Brar"	"rpf_for_mata-a_strain_2hr_fig_s6b"	16	1586	5
2012	"Brar"	"rpf_for_mata-a_strain_2hr_fig_s6b"	17	5913	5
