"Year"	"Author"	"Dataset"	"Position"	"X5prime"	"Reads"	"SD"	"Type"	"DataType"
"2013"	"Zinshteyn"	"WT_mRNA_1"	499	0	0.9927	0	100	"mRNA"
"2013"	"Zinshteyn"	"WT_mRNA_1"	498	0	0.9812	0	100	"mRNA"
"2013"	"Zinshteyn"	"WT_mRNA_1"	497	0	0.9809	0	100	"mRNA"
"2013"	"Zinshteyn"	"WT_mRNA_1"	496	0	0.9807	0	100	"mRNA"
"2013"	"Zinshteyn"	"WT_mRNA_1"	495	0	0.9809	0	100	"mRNA"
"2013"	"Zinshteyn"	"WT_mRNA_1"	494	0	0.9859	0	100	"mRNA"
"2013"	"Zinshteyn"	"WT_mRNA_1"	493	0	0.9847	0	100	"mRNA"
"2013"	"Zinshteyn"	"WT_mRNA_1"	492	0	0.9904	0	100	"mRNA"
"2013"	"Zinshteyn"	"WT_mRNA_1"	491	0	0.9999	0	100	"mRNA"
"2013"	"Zinshteyn"	"WT_mRNA_1"	490	0	0.994	0	100	"mRNA"
"2013"	"Zinshteyn"	"WT_mRNA_1"	489	0	0.9819	0	100	"mRNA"
"2013"	"Zinshteyn"	"WT_mRNA_1"	488	0	0.9824	0	100	"mRNA"
"2013"	"Zinshteyn"	"WT_mRNA_1"	487	0	0.9797	0	100	"mRNA"
"2013"	"Zinshteyn"	"WT_mRNA_1"	486	0	0.9781	0	100	"mRNA"
"2013"	"Zinshteyn"	"WT_mRNA_1"	485	0	0.9752	0	100	"mRNA"
"2013"	"Zinshteyn"	"WT_mRNA_1"	484	0	0.9726	0	100	"mRNA"
"2013"	"Zinshteyn"	"WT_mRNA_1"	483	0	0.9786	0	100	"mRNA"
"2013"	"Zinshteyn"	"WT_mRNA_1"	482	0	0.9797	0	100	"mRNA"
"2013"	"Zinshteyn"	"WT_mRNA_1"	481	0	0.9766	0	100	"mRNA"
"2013"	"Zinshteyn"	"WT_mRNA_1"	480	0	0.9786	0	100	"mRNA"
"2013"	"Zinshteyn"	"WT_mRNA_1"	479	0	0.9799	0	100	"mRNA"
"2013"	"Zinshteyn"	"WT_mRNA_1"	478	0	0.9804	0	100	"mRNA"
"2013"	"Zinshteyn"	"WT_mRNA_1"	477	0	0.9807	0	100	"mRNA"
"2013"	"Zinshteyn"	"WT_mRNA_1"	476	0	0.9849	0	100	"mRNA"
"2013"	"Zinshteyn"	"WT_mRNA_1"	475	0	0.9842	0	100	"mRNA"
"2013"	"Zinshteyn"	"WT_mRNA_1"	474	0	0.9859	0	100	"mRNA"
"2013"	"Zinshteyn"	"WT_mRNA_1"	473	0	0.9864	0	100	"mRNA"
"2013"	"Zinshteyn"	"WT_mRNA_1"	472	0	0.9944	0	100	"mRNA"
"2013"	"Zinshteyn"	"WT_mRNA_1"	471	0	0.9995	0	100	"mRNA"
"2013"	"Zinshteyn"	"WT_mRNA_1"	470	0	1.0034	0	100	"mRNA"
"2013"	"Zinshteyn"	"WT_mRNA_1"	469	0	1.007	0	100	"mRNA"
"2013"	"Zinshteyn"	"WT_mRNA_1"	468	0	1.0048	0	100	"mRNA"
"2013"	"Zinshteyn"	"WT_mRNA_1"	467	0	1.0065	0	100	"mRNA"
"2013"	"Zinshteyn"	"WT_mRNA_1"	466	0	1.0053	0	100	"mRNA"
