Position	Counts	End
-20	3456	5
-19	4008	5
-18	4192	5
-17	4542	5
-16	4541	5
-15	4272	5
-14	4213	5
-13	4256	5
-12	4457	5
-11	5016	5
-10	3977	5
-9	4314	5
-8	4539	5
-7	5102	5
-6	4590	5
-5	4594	5
-4	5412	5
-3	5169	5
-2	4931	5
-1	4977	5
0	5127	5
1	5740	5
2	5966	5
3	4574	5
4	6229	5
5	8064	5
6	3862	5
7	4906	5
8	2756	5
9	3821	5
10	4687	5
11	6545	5
12	4990	5
13	5228	5
14	6394	5
15	5756	5
16	6010	5
17	6826	5
18	6037	5
19	5495	5
20	6831	5
21	6285	5
22	5912	5
23	6922	5
24	6279	5
25	6301	5
-20	7866	3
-19	7286	3
-18	6502	3
-17	7645	3
-16	7555	3
-15	6173	3
-14	7064	3
-13	6381	3
-12	5963	3
-11	7043	3
-10	5978	3
-9	5823	3
-8	6555	3
-7	5955	3
-6	5421	3
-5	6191	3
-4	5019	3
-3	4707	3
-2	7709	3
-1	6391	3
0	6685	3
1	5843	3
2	9657	3
3	3995	3
4	3843	3
5	4781	3
6	5636	3
7	5908	3
8	5511	3
9	5570	3
10	5415	3
11	5963	3
12	5011	3
13	5190	3
14	5512	3
15	5526	3
16	5264	3
17	5449	3
18	4885	3
19	5161	3
20	5173	3
21	5211	3
22	5055	3
23	4904	3
24	5007	3
25	4837	3
