"Year"	"Author"	"Dataset"	"key"	"value"
2014	"Pop"	"AGG-QC_rpf"	15	57
2014	"Pop"	"AGG-QC_rpf"	16	563
2014	"Pop"	"AGG-QC_rpf"	17	1216
2014	"Pop"	"AGG-QC_rpf"	18	1783
2014	"Pop"	"AGG-QC_rpf"	19	3023
2014	"Pop"	"AGG-QC_rpf"	20	3281
2014	"Pop"	"AGG-QC_rpf"	21	3810
2014	"Pop"	"AGG-QC_rpf"	22	6021
2014	"Pop"	"AGG-QC_rpf"	23	10734
2014	"Pop"	"AGG-QC_rpf"	24	18287
2014	"Pop"	"AGG-QC_rpf"	25	27220
2014	"Pop"	"AGG-QC_rpf"	26	51740
2014	"Pop"	"AGG-QC_rpf"	27	281363
2014	"Pop"	"AGG-QC_rpf"	28	2606054
2014	"Pop"	"AGG-QC_rpf"	29	2045773
2014	"Pop"	"AGG-QC_rpf"	30	527792
2014	"Pop"	"AGG-QC_rpf"	31	83393
2014	"Pop"	"AGG-QC_rpf"	32	16648
2014	"Pop"	"AGG-QC_rpf"	33	5478
2014	"Pop"	"AGG-QC_rpf"	34	3331
2014	"Pop"	"AGG-QC_rpf"	35	2459
2014	"Pop"	"AGG-QC_rpf"	36	1859
2014	"Pop"	"AGG-QC_rpf"	37	1318
2014	"Pop"	"AGG-QC_rpf"	38	1077
2014	"Pop"	"AGG-QC_rpf"	39	1368
2014	"Pop"	"AGG-QC_rpf"	40	1689
2014	"Pop"	"AGG-QC_rpf"	41	0
2014	"Pop"	"AGG-QC_rpf"	42	0
2014	"Pop"	"AGG-QC_rpf"	43	0
2014	"Pop"	"AGG-QC_rpf"	44	0
2014	"Pop"	"AGG-QC_rpf"	45	0
2014	"Pop"	"AGG-QC_rpf"	46	0
2014	"Pop"	"AGG-QC_rpf"	47	0
2014	"Pop"	"AGG-QC_rpf"	48	0
2014	"Pop"	"AGG-QC_rpf"	49	0
2014	"Pop"	"AGG-QC_rpf"	50	0
