"Year"	"Author"	"Dataset"	"key"	"value"
2012	"Brar"	"rpf_G_tp_traditional_tc_the_first_lane_of_this"	15	929
2012	"Brar"	"rpf_G_tp_traditional_tc_the_first_lane_of_this"	16	8665
2012	"Brar"	"rpf_G_tp_traditional_tc_the_first_lane_of_this"	17	4147
2012	"Brar"	"rpf_G_tp_traditional_tc_the_first_lane_of_this"	18	4016
2012	"Brar"	"rpf_G_tp_traditional_tc_the_first_lane_of_this"	19	4384
2012	"Brar"	"rpf_G_tp_traditional_tc_the_first_lane_of_this"	20	4547
2012	"Brar"	"rpf_G_tp_traditional_tc_the_first_lane_of_this"	21	5553
2012	"Brar"	"rpf_G_tp_traditional_tc_the_first_lane_of_this"	22	6420
2012	"Brar"	"rpf_G_tp_traditional_tc_the_first_lane_of_this"	23	8966
2012	"Brar"	"rpf_G_tp_traditional_tc_the_first_lane_of_this"	24	17142
2012	"Brar"	"rpf_G_tp_traditional_tc_the_first_lane_of_this"	25	48840
2012	"Brar"	"rpf_G_tp_traditional_tc_the_first_lane_of_this"	26	23016
2012	"Brar"	"rpf_G_tp_traditional_tc_the_first_lane_of_this"	27	47138
2012	"Brar"	"rpf_G_tp_traditional_tc_the_first_lane_of_this"	28	894681
2012	"Brar"	"rpf_G_tp_traditional_tc_the_first_lane_of_this"	29	145183
2012	"Brar"	"rpf_G_tp_traditional_tc_the_first_lane_of_this"	30	38909
2012	"Brar"	"rpf_G_tp_traditional_tc_the_first_lane_of_this"	31	9223
2012	"Brar"	"rpf_G_tp_traditional_tc_the_first_lane_of_this"	32	3277
2012	"Brar"	"rpf_G_tp_traditional_tc_the_first_lane_of_this"	33	1946
2012	"Brar"	"rpf_G_tp_traditional_tc_the_first_lane_of_this"	34	2010
2012	"Brar"	"rpf_G_tp_traditional_tc_the_first_lane_of_this"	35	2081
2012	"Brar"	"rpf_G_tp_traditional_tc_the_first_lane_of_this"	36	2749
2012	"Brar"	"rpf_G_tp_traditional_tc_the_first_lane_of_this"	37	3386
2012	"Brar"	"rpf_G_tp_traditional_tc_the_first_lane_of_this"	38	4383
2012	"Brar"	"rpf_G_tp_traditional_tc_the_first_lane_of_this"	39	8186
2012	"Brar"	"rpf_G_tp_traditional_tc_the_first_lane_of_this"	40	10921
2012	"Brar"	"rpf_G_tp_traditional_tc_the_first_lane_of_this"	41	0
2012	"Brar"	"rpf_G_tp_traditional_tc_the_first_lane_of_this"	42	0
2012	"Brar"	"rpf_G_tp_traditional_tc_the_first_lane_of_this"	43	0
2012	"Brar"	"rpf_G_tp_traditional_tc_the_first_lane_of_this"	44	0
2012	"Brar"	"rpf_G_tp_traditional_tc_the_first_lane_of_this"	45	0
2012	"Brar"	"rpf_G_tp_traditional_tc_the_first_lane_of_this"	46	0
2012	"Brar"	"rpf_G_tp_traditional_tc_the_first_lane_of_this"	47	0
2012	"Brar"	"rpf_G_tp_traditional_tc_the_first_lane_of_this"	48	0
2012	"Brar"	"rpf_G_tp_traditional_tc_the_first_lane_of_this"	49	0
2012	"Brar"	"rpf_G_tp_traditional_tc_the_first_lane_of_this"	50	0
