"Year"	"Author"	"Dataset"	"position"	"count"	"end"
2014	"Guydosh"	"hbs1KO"	-20	97	5
2014	"Guydosh"	"hbs1KO"	-19	111	5
2014	"Guydosh"	"hbs1KO"	-18	128	5
2014	"Guydosh"	"hbs1KO"	-17	94	5
2014	"Guydosh"	"hbs1KO"	-16	111	5
2014	"Guydosh"	"hbs1KO"	-15	106	5
2014	"Guydosh"	"hbs1KO"	-14	91	5
2014	"Guydosh"	"hbs1KO"	-13	81	5
2014	"Guydosh"	"hbs1KO"	-12	117	5
2014	"Guydosh"	"hbs1KO"	-11	72	5
2014	"Guydosh"	"hbs1KO"	-10	122	5
2014	"Guydosh"	"hbs1KO"	-9	391	5
2014	"Guydosh"	"hbs1KO"	-8	2724	5
2014	"Guydosh"	"hbs1KO"	-7	18659	5
2014	"Guydosh"	"hbs1KO"	-6	5252	5
2014	"Guydosh"	"hbs1KO"	-5	3374	5
2014	"Guydosh"	"hbs1KO"	-4	14178	5
2014	"Guydosh"	"hbs1KO"	-3	4450	5
2014	"Guydosh"	"hbs1KO"	-2	2532	5
2014	"Guydosh"	"hbs1KO"	-1	9705	5
2014	"Guydosh"	"hbs1KO"	0	3551	5
2014	"Guydosh"	"hbs1KO"	1	5627	5
2014	"Guydosh"	"hbs1KO"	2	12961	5
2014	"Guydosh"	"hbs1KO"	3	3221	5
2014	"Guydosh"	"hbs1KO"	4	2450	5
2014	"Guydosh"	"hbs1KO"	5	15288	5
2014	"Guydosh"	"hbs1KO"	6	3839	5
2014	"Guydosh"	"hbs1KO"	7	645	5
2014	"Guydosh"	"hbs1KO"	8	10498	5
2014	"Guydosh"	"hbs1KO"	9	5113	5
2014	"Guydosh"	"hbs1KO"	10	4028	5
2014	"Guydosh"	"hbs1KO"	11	7373	5
2014	"Guydosh"	"hbs1KO"	12	3284	5
2014	"Guydosh"	"hbs1KO"	13	2591	5
2014	"Guydosh"	"hbs1KO"	14	7751	5
2014	"Guydosh"	"hbs1KO"	15	2542	5
2014	"Guydosh"	"hbs1KO"	16	2364	5
2014	"Guydosh"	"hbs1KO"	17	8290	5
2014	"Guydosh"	"hbs1KO"	18	3535	5
2014	"Guydosh"	"hbs1KO"	19	2562	5
2014	"Guydosh"	"hbs1KO"	20	7096	5
2014	"Guydosh"	"hbs1KO"	21	2979	5
2014	"Guydosh"	"hbs1KO"	22	2773	5
2014	"Guydosh"	"hbs1KO"	23	7266	5
2014	"Guydosh"	"hbs1KO"	24	3101	5
2014	"Guydosh"	"hbs1KO"	25	2468	5
2014	"Guydosh"	"hbs1KO"	-20	16097	3
2014	"Guydosh"	"hbs1KO"	-19	6179	3
2014	"Guydosh"	"hbs1KO"	-18	5312	3
2014	"Guydosh"	"hbs1KO"	-17	15608	3
2014	"Guydosh"	"hbs1KO"	-16	7365	3
2014	"Guydosh"	"hbs1KO"	-15	27069	3
2014	"Guydosh"	"hbs1KO"	-14	63332	3
2014	"Guydosh"	"hbs1KO"	-13	24380	3
2014	"Guydosh"	"hbs1KO"	-12	3135	3
2014	"Guydosh"	"hbs1KO"	-11	3570	3
2014	"Guydosh"	"hbs1KO"	-10	2056	3
2014	"Guydosh"	"hbs1KO"	-9	1786	3
2014	"Guydosh"	"hbs1KO"	-8	1986	3
2014	"Guydosh"	"hbs1KO"	-7	1460	3
2014	"Guydosh"	"hbs1KO"	-6	1258	3
2014	"Guydosh"	"hbs1KO"	-5	1277	3
2014	"Guydosh"	"hbs1KO"	-4	676	3
2014	"Guydosh"	"hbs1KO"	-3	304	3
2014	"Guydosh"	"hbs1KO"	-2	231	3
2014	"Guydosh"	"hbs1KO"	-1	73	3
2014	"Guydosh"	"hbs1KO"	0	57	3
2014	"Guydosh"	"hbs1KO"	1	55	3
2014	"Guydosh"	"hbs1KO"	2	47	3
2014	"Guydosh"	"hbs1KO"	3	22	3
2014	"Guydosh"	"hbs1KO"	4	46	3
2014	"Guydosh"	"hbs1KO"	5	30	3
2014	"Guydosh"	"hbs1KO"	6	29	3
2014	"Guydosh"	"hbs1KO"	7	35	3
2014	"Guydosh"	"hbs1KO"	8	46	3
2014	"Guydosh"	"hbs1KO"	9	35	3
2014	"Guydosh"	"hbs1KO"	10	33	3
2014	"Guydosh"	"hbs1KO"	11	29	3
2014	"Guydosh"	"hbs1KO"	12	30	3
2014	"Guydosh"	"hbs1KO"	13	33	3
2014	"Guydosh"	"hbs1KO"	14	30	3
2014	"Guydosh"	"hbs1KO"	15	29	3
2014	"Guydosh"	"hbs1KO"	16	26	3
2014	"Guydosh"	"hbs1KO"	17	41	3
2014	"Guydosh"	"hbs1KO"	18	35	3
2014	"Guydosh"	"hbs1KO"	19	34	3
2014	"Guydosh"	"hbs1KO"	20	36	3
2014	"Guydosh"	"hbs1KO"	21	52	3
2014	"Guydosh"	"hbs1KO"	22	29	3
2014	"Guydosh"	"hbs1KO"	23	39	3
2014	"Guydosh"	"hbs1KO"	24	60	3
2014	"Guydosh"	"hbs1KO"	25	44	3
