"Year"	"Author"	"Dataset"	"Position"	"X5prime"	"Reads"	"SD"	"Type"	"DataType"
"2014"	"Lareau"	"3-AT_60_min"	499	0	2.4699	0	100	"RPF"
"2014"	"Lareau"	"3-AT_60_min"	498	0	4.6364	0	100	"RPF"
"2014"	"Lareau"	"3-AT_60_min"	497	0	1.1752	0	100	"RPF"
"2014"	"Lareau"	"3-AT_60_min"	496	0	1.394	0	100	"RPF"
"2014"	"Lareau"	"3-AT_60_min"	495	0	1.2229	0	100	"RPF"
"2014"	"Lareau"	"3-AT_60_min"	494	0	1.6596	0	100	"RPF"
"2014"	"Lareau"	"3-AT_60_min"	493	0	1.052	0	100	"RPF"
"2014"	"Lareau"	"3-AT_60_min"	492	0	1.2537	0	100	"RPF"
"2014"	"Lareau"	"3-AT_60_min"	491	0	1.6556	0	100	"RPF"
"2014"	"Lareau"	"3-AT_60_min"	490	0	1.9468	0	100	"RPF"
"2014"	"Lareau"	"3-AT_60_min"	489	0	1.2509	0	100	"RPF"
"2014"	"Lareau"	"3-AT_60_min"	488	0	1.6542	0	100	"RPF"
"2014"	"Lareau"	"3-AT_60_min"	487	0	1.5356	0	100	"RPF"
"2014"	"Lareau"	"3-AT_60_min"	486	0	1.7607	0	100	"RPF"
"2014"	"Lareau"	"3-AT_60_min"	485	0	2.3445	0	100	"RPF"
"2014"	"Lareau"	"3-AT_60_min"	484	0	1.8632	0	100	"RPF"
"2014"	"Lareau"	"3-AT_60_min"	483	0	1.7944	0	100	"RPF"
"2014"	"Lareau"	"3-AT_60_min"	482	0	2.1719	0	100	"RPF"
"2014"	"Lareau"	"3-AT_60_min"	481	0	1.9926	0	100	"RPF"
"2014"	"Lareau"	"3-AT_60_min"	480	0	1.8376	0	100	"RPF"
"2014"	"Lareau"	"3-AT_60_min"	479	0	2.6074	0	100	"RPF"
"2014"	"Lareau"	"3-AT_60_min"	478	0	1.5706	0	100	"RPF"
"2014"	"Lareau"	"3-AT_60_min"	477	0	2.424	0	100	"RPF"
"2014"	"Lareau"	"3-AT_60_min"	476	0	2.3175	0	100	"RPF"
"2014"	"Lareau"	"3-AT_60_min"	475	0	2.4995	0	100	"RPF"
"2014"	"Lareau"	"3-AT_60_min"	474	0	2.3566	0	100	"RPF"
