Position	Counts	End
-20	280	5
-19	151	5
-18	142	5
-17	109	5
-16	108	5
-15	88	5
-14	86	5
-13	105	5
-12	69	5
-11	55	5
-10	109	5
-9	559	5
-8	4903	5
-7	8584	5
-6	2119	5
-5	3047	5
-4	3695	5
-3	1321	5
-2	1669	5
-1	3082	5
0	985	5
1	2538	5
2	4666	5
3	1180	5
4	847	5
5	9682	5
6	346	5
7	1363	5
8	3201	5
9	1071	5
10	2208	5
11	2229	5
12	764	5
13	1607	5
14	2652	5
15	744	5
16	2398	5
17	2551	5
18	772	5
19	1650	5
20	3111	5
21	937	5
22	2465	5
23	2876	5
24	900	5
25	2714	5
-20	2461	3
-19	837	3
-18	2360	3
-17	3012	3
-16	1322	3
-15	6181	3
-14	5023	3
-13	2115	3
-12	397	3
-11	415	3
-10	305	3
-9	181	3
-8	111	3
-7	114	3
-6	85	3
-5	69	3
-4	100	3
-3	44	3
-2	113	3
-1	93	3
0	81	3
1	82	3
2	77	3
3	59	3
4	50	3
5	59	3
6	38	3
7	66	3
8	48	3
9	46	3
10	44	3
11	44	3
12	46	3
13	34	3
14	43	3
15	46	3
16	61	3
17	37	3
18	42	3
19	48	3
20	34	3
21	44	3
22	63	3
23	34	3
24	46	3
25	37	3
