Position	Counts	End
-20	3305	5
-19	3803	5
-18	3609	5
-17	3932	5
-16	3860	5
-15	3599	5
-14	3352	5
-13	3887	5
-12	4016	5
-11	3935	5
-10	3708	5
-9	3885	5
-8	3562	5
-7	4349	5
-6	4382	5
-5	4318	5
-4	4851	5
-3	4347	5
-2	4824	5
-1	5671	5
0	5041	5
1	4488	5
2	6087	5
3	7030	5
4	1970	5
5	10136	5
6	2287	5
7	3286	5
8	4830	5
9	4471	5
10	4275	5
11	4804	5
12	4719	5
13	4793	5
14	5686	5
15	4797	5
16	5240	5
17	5665	5
18	5751	5
19	5149	5
20	5999	5
21	6013	5
22	5246	5
23	5835	5
24	5590	5
25	5295	5
-20	5514	3
-19	6021	3
-18	4456	3
-17	5508	3
-16	6535	3
-15	4816	3
-14	6043	3
-13	5564	3
-12	4356	3
-11	5962	3
-10	5558	3
-9	4606	3
-8	5702	3
-7	5493	3
-6	4884	3
-5	5903	3
-4	5146	3
-3	3286	3
-2	5644	3
-1	4979	3
0	6002	3
1	6008	3
2	4960	3
3	3949	3
4	4699	3
5	4189	3
6	4582	3
7	4291	3
8	4340	3
9	4620	3
10	4265	3
11	4323	3
12	4179	3
13	4252	3
14	4201	3
15	4111	3
16	3978	3
17	4154	3
18	4258	3
19	4036	3
20	4209	3
21	3856	3
22	4331	3
23	3964	3
24	4002	3
25	3811	3
