"Year"	"Author"	"Dataset"	"key"	"value"
2015	"Sen"	"mRNA_WT_DED1_rep_1_15_deg"	15	66
2015	"Sen"	"mRNA_WT_DED1_rep_1_15_deg"	16	155
2015	"Sen"	"mRNA_WT_DED1_rep_1_15_deg"	17	211
2015	"Sen"	"mRNA_WT_DED1_rep_1_15_deg"	18	242
2015	"Sen"	"mRNA_WT_DED1_rep_1_15_deg"	19	285
2015	"Sen"	"mRNA_WT_DED1_rep_1_15_deg"	20	276
2015	"Sen"	"mRNA_WT_DED1_rep_1_15_deg"	21	392
2015	"Sen"	"mRNA_WT_DED1_rep_1_15_deg"	22	512
2015	"Sen"	"mRNA_WT_DED1_rep_1_15_deg"	23	570
2015	"Sen"	"mRNA_WT_DED1_rep_1_15_deg"	24	807
2015	"Sen"	"mRNA_WT_DED1_rep_1_15_deg"	25	1324
2015	"Sen"	"mRNA_WT_DED1_rep_1_15_deg"	26	1968
2015	"Sen"	"mRNA_WT_DED1_rep_1_15_deg"	27	3161
2015	"Sen"	"mRNA_WT_DED1_rep_1_15_deg"	28	5262
2015	"Sen"	"mRNA_WT_DED1_rep_1_15_deg"	29	7551
2015	"Sen"	"mRNA_WT_DED1_rep_1_15_deg"	30	9879
2015	"Sen"	"mRNA_WT_DED1_rep_1_15_deg"	31	13608
2015	"Sen"	"mRNA_WT_DED1_rep_1_15_deg"	32	19075
2015	"Sen"	"mRNA_WT_DED1_rep_1_15_deg"	33	25928
2015	"Sen"	"mRNA_WT_DED1_rep_1_15_deg"	34	33581
2015	"Sen"	"mRNA_WT_DED1_rep_1_15_deg"	35	44549
2015	"Sen"	"mRNA_WT_DED1_rep_1_15_deg"	36	60905
2015	"Sen"	"mRNA_WT_DED1_rep_1_15_deg"	37	81572
2015	"Sen"	"mRNA_WT_DED1_rep_1_15_deg"	38	102689
2015	"Sen"	"mRNA_WT_DED1_rep_1_15_deg"	39	120722
2015	"Sen"	"mRNA_WT_DED1_rep_1_15_deg"	40	130240
2015	"Sen"	"mRNA_WT_DED1_rep_1_15_deg"	41	134730
2015	"Sen"	"mRNA_WT_DED1_rep_1_15_deg"	42	138024
2015	"Sen"	"mRNA_WT_DED1_rep_1_15_deg"	43	141925
2015	"Sen"	"mRNA_WT_DED1_rep_1_15_deg"	44	151841
2015	"Sen"	"mRNA_WT_DED1_rep_1_15_deg"	45	174459
2015	"Sen"	"mRNA_WT_DED1_rep_1_15_deg"	46	240657
2015	"Sen"	"mRNA_WT_DED1_rep_1_15_deg"	47	380535
2015	"Sen"	"mRNA_WT_DED1_rep_1_15_deg"	48	607429
2015	"Sen"	"mRNA_WT_DED1_rep_1_15_deg"	49	1153287
2015	"Sen"	"mRNA_WT_DED1_rep_1_15_deg"	50	2394753
