Position	Counts	End
-20	223	5
-19	274	5
-18	302	5
-17	285	5
-16	231	5
-15	5432	5
-14	649	5
-13	255	5
-12	289	5
-11	255	5
-10	392	5
-9	1447	5
-8	7724	5
-7	45975	5
-6	8982	5
-5	4476	5
-4	14099	5
-3	4463	5
-2	3004	5
-1	10919	5
0	3479	5
1	4231	5
2	15596	5
3	2305	5
4	3530	5
5	16107	5
6	3808	5
7	1533	5
8	10763	5
9	2744	5
10	2518	5
11	8430	5
12	2080	5
13	1790	5
14	7064	5
15	1828	5
16	1586	5
17	5913	5
18	1726	5
19	1392	5
20	6157	5
21	1523	5
22	1371	5
23	4269	5
24	1334	5
25	1341	5
-20	2295	3
-19	537	3
-18	695	3
-17	2527	3
-16	603	3
-15	1803	3
-14	4108	3
-13	974	3
-12	259	3
-11	164	3
-10	129	3
-9	210	3
-8	55	3
-7	50	3
-6	78	3
-5	45	3
-4	31	3
-3	44	3
-2	24	3
-1	42	3
0	33	3
1	26	3
2	45	3
3	53	3
4	95	3
5	44	3
6	71	3
7	58	3
8	25	3
9	27	3
10	28	3
11	332	3
12	70	3
13	20	3
14	21	3
15	19	3
16	26	3
17	17	3
18	42	3
19	74	3
20	31	3
21	48	3
22	12	3
23	28	3
24	29	3
25	48	3
