"Year"	"Author"	"Dataset"	"Position"	"X5prime"	"Reads"	"SD"	"Type"	"DataType"
"2014"	"Lareau"	"ANS_rep_1A"	499	0	15.4811	0	100	"RPF"
"2014"	"Lareau"	"ANS_rep_1A"	498	0	40.4847	0	100	"RPF"
"2014"	"Lareau"	"ANS_rep_1A"	497	0	10.669	0	100	"RPF"
"2014"	"Lareau"	"ANS_rep_1A"	496	0	8.8965	0	100	"RPF"
"2014"	"Lareau"	"ANS_rep_1A"	495	0	7.1673	0	100	"RPF"
"2014"	"Lareau"	"ANS_rep_1A"	494	0	9.3528	0	100	"RPF"
"2014"	"Lareau"	"ANS_rep_1A"	493	0	6.0246	0	100	"RPF"
"2014"	"Lareau"	"ANS_rep_1A"	492	0	6.349	0	100	"RPF"
"2014"	"Lareau"	"ANS_rep_1A"	491	0	6.9467	0	100	"RPF"
"2014"	"Lareau"	"ANS_rep_1A"	490	0	6.2886	0	100	"RPF"
"2014"	"Lareau"	"ANS_rep_1A"	489	0	6.8656	0	100	"RPF"
"2014"	"Lareau"	"ANS_rep_1A"	488	0	5.7738	0	100	"RPF"
"2014"	"Lareau"	"ANS_rep_1A"	487	0	7.3974	0	100	"RPF"
"2014"	"Lareau"	"ANS_rep_1A"	486	0	7.1108	0	100	"RPF"
"2014"	"Lareau"	"ANS_rep_1A"	485	0	6.3791	0	100	"RPF"
"2014"	"Lareau"	"ANS_rep_1A"	484	0	5.689	0	100	"RPF"
"2014"	"Lareau"	"ANS_rep_1A"	483	0	5.2195	0	100	"RPF"
"2014"	"Lareau"	"ANS_rep_1A"	482	0	5.1233	0	100	"RPF"
"2014"	"Lareau"	"ANS_rep_1A"	481	0	3.4696	0	100	"RPF"
"2014"	"Lareau"	"ANS_rep_1A"	480	0	4.1597	0	100	"RPF"
"2014"	"Lareau"	"ANS_rep_1A"	479	0	4.0937	0	100	"RPF"
"2014"	"Lareau"	"ANS_rep_1A"	478	0	3.7204	0	100	"RPF"
"2014"	"Lareau"	"ANS_rep_1A"	477	0	3.8165	0	100	"RPF"
