Position	Counts	End
-20	7161	5
-19	8471	5
-18	7876	5
-17	9387	5
-16	9929	5
-15	7760	5
-14	8090	5
-13	9205	5
-12	8551	5
-11	8731	5
-10	8632	5
-9	7773	5
-8	8613	5
-7	9729	5
-6	9162	5
-5	8543	5
-4	10298	5
-3	8312	5
-2	8959	5
-1	9845	5
0	10489	5
1	8510	5
2	11101	5
3	12720	5
4	3602	5
5	16765	5
6	4506	5
7	7178	5
8	8942	5
9	8612	5
10	7731	5
11	9365	5
12	8863	5
13	8351	5
14	10226	5
15	8808	5
16	8643	5
17	10493	5
18	9217	5
19	8364	5
20	9813	5
21	9984	5
22	8369	5
23	10311	5
24	10114	5
25	9205	5
-20	13698	3
-19	13376	3
-18	10238	3
-17	12962	3
-16	14282	3
-15	11127	3
-14	13518	3
-13	12623	3
-12	9785	3
-11	13045	3
-10	12415	3
-9	9670	3
-8	12791	3
-7	12085	3
-6	11364	3
-5	11995	3
-4	11242	3
-3	8177	3
-2	12460	3
-1	11475	3
0	12615	3
1	14140	3
2	12072	3
3	9022	3
4	10901	3
5	9895	3
6	10850	3
7	10489	3
8	10484	3
9	10672	3
10	10522	3
11	10730	3
12	10537	3
13	9987	3
14	10455	3
15	10329	3
16	9422	3
17	10301	3
18	10343	3
19	10164	3
20	10266	3
21	10298	3
22	10077	3
23	9563	3
24	9757	3
25	9991	3
