"Year"	"Author"	"Dataset"	"key"	"value"
2012	"Brar"	"mRNA_B_tp_traditional_tc"	15	654
2012	"Brar"	"mRNA_B_tp_traditional_tc"	16	12168
2012	"Brar"	"mRNA_B_tp_traditional_tc"	17	7339
2012	"Brar"	"mRNA_B_tp_traditional_tc"	18	4892
2012	"Brar"	"mRNA_B_tp_traditional_tc"	19	3677
2012	"Brar"	"mRNA_B_tp_traditional_tc"	20	2662
2012	"Brar"	"mRNA_B_tp_traditional_tc"	21	2658
2012	"Brar"	"mRNA_B_tp_traditional_tc"	22	3001
2012	"Brar"	"mRNA_B_tp_traditional_tc"	23	4570
2012	"Brar"	"mRNA_B_tp_traditional_tc"	24	6687
2012	"Brar"	"mRNA_B_tp_traditional_tc"	25	23023
2012	"Brar"	"mRNA_B_tp_traditional_tc"	26	6735
2012	"Brar"	"mRNA_B_tp_traditional_tc"	27	8881
2012	"Brar"	"mRNA_B_tp_traditional_tc"	28	83752
2012	"Brar"	"mRNA_B_tp_traditional_tc"	29	40271
2012	"Brar"	"mRNA_B_tp_traditional_tc"	30	47569
2012	"Brar"	"mRNA_B_tp_traditional_tc"	31	53914
2012	"Brar"	"mRNA_B_tp_traditional_tc"	32	60853
2012	"Brar"	"mRNA_B_tp_traditional_tc"	33	68278
2012	"Brar"	"mRNA_B_tp_traditional_tc"	34	76556
2012	"Brar"	"mRNA_B_tp_traditional_tc"	35	89843
2012	"Brar"	"mRNA_B_tp_traditional_tc"	36	114238
2012	"Brar"	"mRNA_B_tp_traditional_tc"	37	171214
2012	"Brar"	"mRNA_B_tp_traditional_tc"	38	317468
2012	"Brar"	"mRNA_B_tp_traditional_tc"	39	777441
2012	"Brar"	"mRNA_B_tp_traditional_tc"	40	1057276
2012	"Brar"	"mRNA_B_tp_traditional_tc"	41	0
2012	"Brar"	"mRNA_B_tp_traditional_tc"	42	0
2012	"Brar"	"mRNA_B_tp_traditional_tc"	43	0
2012	"Brar"	"mRNA_B_tp_traditional_tc"	44	0
2012	"Brar"	"mRNA_B_tp_traditional_tc"	45	0
2012	"Brar"	"mRNA_B_tp_traditional_tc"	46	0
2012	"Brar"	"mRNA_B_tp_traditional_tc"	47	0
2012	"Brar"	"mRNA_B_tp_traditional_tc"	48	0
2012	"Brar"	"mRNA_B_tp_traditional_tc"	49	0
2012	"Brar"	"mRNA_B_tp_traditional_tc"	50	0
