Position	Counts	End
-20	6084	5
-19	7509	5
-18	6221	5
-17	7247	5
-16	7496	5
-15	6358	5
-14	6252	5
-13	7226	5
-12	6429	5
-11	6992	5
-10	6739	5
-9	6339	5
-8	6294	5
-7	7658	5
-6	7034	5
-5	6788	5
-4	7604	5
-3	6465	5
-2	7375	5
-1	7862	5
0	7828	5
1	6267	5
2	8329	5
3	9401	5
4	2438	5
5	12689	5
6	3100	5
7	4520	5
8	6243	5
9	5948	5
10	6177	5
11	6674	5
12	6751	5
13	6058	5
14	7638	5
15	6115	5
16	6366	5
17	7460	5
18	6913	5
19	5964	5
20	6995	5
21	7397	5
22	5786	5
23	7138	5
24	7106	5
25	6259	5
-20	8533	3
-19	8862	3
-18	6668	3
-17	8045	3
-16	9428	3
-15	6996	3
-14	8263	3
-13	8651	3
-12	6528	3
-11	8308	3
-10	8444	3
-9	6622	3
-8	8658	3
-7	8086	3
-6	7671	3
-5	8170	3
-4	8059	3
-3	5681	3
-2	8863	3
-1	8483	3
0	10119	3
1	10056	3
2	7126	3
3	6984	3
4	7763	3
5	6857	3
6	7650	3
7	7537	3
8	7646	3
9	7905	3
10	7623	3
11	7626	3
12	7782	3
13	7514	3
14	8078	3
15	8069	3
16	7360	3
17	7754	3
18	7859	3
19	7824	3
20	8180	3
21	7745	3
22	7978	3
23	7335	3
24	7547	3
25	7556	3
