Position	Counts	End
-20	912	5
-19	1126	5
-18	1217	5
-17	1337	5
-16	1407	5
-15	1389	5
-14	1536	5
-13	1411	5
-12	1586	5
-11	1694	5
-10	1450	5
-9	1537	5
-8	1409	5
-7	1613	5
-6	1540	5
-5	1409	5
-4	1433	5
-3	1623	5
-2	1409	5
-1	1423	5
0	1475	5
1	1872	5
2	1826	5
3	1539	5
4	2064	5
5	1945	5
6	1776	5
7	1529	5
8	1568	5
9	1631	5
10	1627	5
11	1678	5
12	1672	5
13	1671	5
14	1746	5
15	1523	5
16	1627	5
17	1702	5
18	1703	5
19	1722	5
20	1674	5
21	1556	5
22	1624	5
23	1596	5
24	1610	5
25	1647	5
-20	1700	3
-19	1584	3
-18	1474	3
-17	1596	3
-16	1592	3
-15	1652	3
-14	1588	3
-13	1513	3
-12	1349	3
-11	1673	3
-10	1531	3
-9	1389	3
-8	1518	3
-7	1460	3
-6	1405	3
-5	1467	3
-4	1494	3
-3	1370	3
-2	1684	3
-1	1425	3
0	1557	3
1	1095	3
2	2438	3
3	1436	3
4	1613	3
5	1421	3
6	1513	3
7	1593	3
8	1605	3
9	1450	3
10	1306	3
11	1472	3
12	1603	3
13	1624	3
14	1560	3
15	1608	3
16	1394	3
17	1569	3
18	1531	3
19	1714	3
20	1585	3
21	1637	3
22	1628	3
23	1635	3
24	1630	3
25	1685	3
