"Year"	"Author"	"Dataset"	"Position"	"X5prime"	"Reads"	"SD"	"Type"	"DataType"
"2014"	"Gerashchenko"	"unstressed_1_16x_CHX"	499	0	7.1475	0	100	"RPF"
"2014"	"Gerashchenko"	"unstressed_1_16x_CHX"	498	0	15.2104	0	100	"RPF"
"2014"	"Gerashchenko"	"unstressed_1_16x_CHX"	497	0	5.1812	0	100	"RPF"
"2014"	"Gerashchenko"	"unstressed_1_16x_CHX"	496	0	4.8259	0	100	"RPF"
"2014"	"Gerashchenko"	"unstressed_1_16x_CHX"	495	0	5.4329	0	100	"RPF"
"2014"	"Gerashchenko"	"unstressed_1_16x_CHX"	494	0	11.3124	0	100	"RPF"
"2014"	"Gerashchenko"	"unstressed_1_16x_CHX"	493	0	5.0996	0	100	"RPF"
"2014"	"Gerashchenko"	"unstressed_1_16x_CHX"	492	0	4.6101	0	100	"RPF"
"2014"	"Gerashchenko"	"unstressed_1_16x_CHX"	491	0	4.7097	0	100	"RPF"
"2014"	"Gerashchenko"	"unstressed_1_16x_CHX"	490	0	4.5853	0	100	"RPF"
"2014"	"Gerashchenko"	"unstressed_1_16x_CHX"	489	0	4.7028	0	100	"RPF"
"2014"	"Gerashchenko"	"unstressed_1_16x_CHX"	488	0	4.5438	0	100	"RPF"
"2014"	"Gerashchenko"	"unstressed_1_16x_CHX"	487	0	4.3377	0	100	"RPF"
"2014"	"Gerashchenko"	"unstressed_1_16x_CHX"	486	0	4.4027	0	100	"RPF"
"2014"	"Gerashchenko"	"unstressed_1_16x_CHX"	485	0	4.3654	0	100	"RPF"
"2014"	"Gerashchenko"	"unstressed_1_16x_CHX"	484	0	4.0073	0	100	"RPF"
"2014"	"Gerashchenko"	"unstressed_1_16x_CHX"	483	0	4.2216	0	100	"RPF"
"2014"	"Gerashchenko"	"unstressed_1_16x_CHX"	482	0	4.0114	0	100	"RPF"
"2014"	"Gerashchenko"	"unstressed_1_16x_CHX"	481	0	4.0916	0	100	"RPF"
"2014"	"Gerashchenko"	"unstressed_1_16x_CHX"	480	0	4.1414	0	100	"RPF"
"2014"	"Gerashchenko"	"unstressed_1_16x_CHX"	479	0	4.0142	0	100	"RPF"
"2014"	"Gerashchenko"	"unstressed_1_16x_CHX"	478	0	3.945	0	100	"RPF"
"2014"	"Gerashchenko"	"unstressed_1_16x_CHX"	477	0	3.7805	0	100	"RPF"
"2014"	"Gerashchenko"	"unstressed_1_16x_CHX"	476	0	3.9685	0	100	"RPF"
"2014"	"Gerashchenko"	"unstressed_1_16x_CHX"	475	0	3.7252	0	100	"RPF"
"2014"	"Gerashchenko"	"unstressed_1_16x_CHX"	474	0	3.7279	0	100	"RPF"
"2014"	"Gerashchenko"	"unstressed_1_16x_CHX"	473	0	3.6132	0	100	"RPF"
"2014"	"Gerashchenko"	"unstressed_1_16x_CHX"	472	0	3.3905	0	100	"RPF"
"2014"	"Gerashchenko"	"unstressed_1_16x_CHX"	471	0	3.5482	0	100	"RPF"
"2014"	"Gerashchenko"	"unstressed_1_16x_CHX"	470	0	3.1195	0	100	"RPF"
"2014"	"Gerashchenko"	"unstressed_1_16x_CHX"	469	0	3.2274	0	100	"RPF"
"2014"	"Gerashchenko"	"unstressed_1_16x_CHX"	468	0	3.1098	0	100	"RPF"
"2014"	"Gerashchenko"	"unstressed_1_16x_CHX"	467	0	3.031	0	100	"RPF"
"2014"	"Gerashchenko"	"unstressed_1_16x_CHX"	466	0	2.8858	0	100	"RPF"
"2014"	"Gerashchenko"	"unstressed_1_16x_CHX"	465	0	2.937	0	100	"RPF"
"2014"	"Gerashchenko"	"unstressed_1_16x_CHX"	464	0	2.7227	0	100	"RPF"
"2014"	"Gerashchenko"	"unstressed_1_16x_CHX"	463	0	2.7489	0	100	"RPF"
"2014"	"Gerashchenko"	"unstressed_1_16x_CHX"	462	0	2.63	0	100	"RPF"
"2014"	"Gerashchenko"	"unstressed_1_16x_CHX"	461	0	2.5498	0	100	"RPF"
"2014"	"Gerashchenko"	"unstressed_1_16x_CHX"	460	0	2.6342	0	100	"RPF"
"2014"	"Gerashchenko"	"unstressed_1_16x_CHX"	459	0	2.4212	0	100	"RPF"
"2014"	"Gerashchenko"	"unstressed_1_16x_CHX"	458	0	2.4489	0	100	"RPF"
"2014"	"Gerashchenko"	"unstressed_1_16x_CHX"	457	0	2.3148	0	100	"RPF"
"2014"	"Gerashchenko"	"unstressed_1_16x_CHX"	456	0	2.3438	0	100	"RPF"
"2014"	"Gerashchenko"	"unstressed_1_16x_CHX"	455	0	2.3383	0	100	"RPF"
"2014"	"Gerashchenko"	"unstressed_1_16x_CHX"	454	0	2.218	0	100	"RPF"
