Position	Counts	End
-20	441	5
-19	382	5
-18	554	5
-17	429	5
-16	415	5
-15	1418	5
-14	579	5
-13	435	5
-12	469	5
-11	413	5
-10	401	5
-9	932	5
-8	7317	5
-7	78325	5
-6	22884	5
-5	7192	5
-4	24798	5
-3	8663	5
-2	4823	5
-1	19924	5
0	7967	5
1	8629	5
2	35694	5
3	6832	5
4	10977	5
5	26537	5
6	7792	5
7	1567	5
8	15500	5
9	5167	5
10	3825	5
11	12997	5
12	4129	5
13	2592	5
14	10741	5
15	3663	5
16	2375	5
17	8524	5
18	3056	5
19	2073	5
20	7514	5
21	2321	5
22	1660	5
23	5730	5
24	1905	5
25	1388	5
-20	3774	3
-19	1038	3
-18	777	3
-17	3837	3
-16	1147	3
-15	963	3
-14	3950	3
-13	1289	3
-12	373	3
-11	268	3
-10	156	3
-9	189	3
-8	159	3
-7	120	3
-6	128	3
-5	106	3
-4	112	3
-3	125	3
-2	97	3
-1	75	3
0	110	3
1	74	3
2	140	3
3	110	3
4	115	3
5	66	3
6	80	3
7	75	3
8	49	3
9	50	3
10	70	3
11	183	3
12	120	3
13	55	3
14	69	3
15	51	3
16	76	3
17	68	3
18	103	3
19	91	3
20	50	3
21	46	3
22	54	3
23	53	3
24	64	3
25	109	3
