Position	Mean	SD	End	BG	DataType
1	0.975451791057032	0.175461055326639	5	Data	RPF
2	1.5183716782856	0.212722368789518	5	Data	RPF
3	0.459055086610393	0.0953009097933857	5	Data	RPF
4	0.818460320501618	0.298520032930267	5	Data	RPF
5	0.449176006383924	0.0860768555384541	5	Data	RPF
6	0.570516883078601	0.130897813000718	5	Data	RPF
7	0.355217362925656	0.0755105349484043	5	Data	RPF
8	0.701414696079319	0.138629267090998	5	Data	RPF
9	1.02871291923452	0.265124446512529	5	Data	RPF
10	0.535510577058721	0.0884821968109857	5	Data	RPF
11	0.499000932743508	0.0893841997881851	5	Data	RPF
12	0.448102193315829	0.0925949008617876	5	Data	RPF
13	0.969545819182512	0.221742398561512	5	Data	RPF
14	0.977599417193221	0.254493697138393	5	Data	RPF
15	0.650086431424403	0.156991470555414	5	Data	RPF
16	0.591134093986015	0.115649667433776	5	Data	RPF
17	0.758004644767898	0.137125928795666	5	Data	RPF
18	0.72643454056592	0.121018732774249	5	Data	RPF
19	1.02098146514424	0.155595513566891	5	Data	RPF
20	0.979639662022601	0.207138540835427	5	Data	RPF
21	0.69153561585285	0.114038947831635	5	Data	RPF
22	1.13716803911206	0.197903748449814	5	Data	RPF
23	0.687992032728138	0.129931381239433	5	Data	RPF
24	1.1500537959292	0.313016509349543	5	Data	RPF
25	0.815131499990525	0.121018732774249	5	Data	RPF
26	1.06747757099273	0.169018176918072	5	Data	RPF
27	1.07338354286725	0.157957902316699	5	Data	RPF
28	1.11676559081827	0.171810090895118	5	Data	RPF
29	1.25206603739817	0.205313058619666	5	Data	RPF
30	1.12750372149921	0.184910610325871	5	Data	RPF
31	2.11755937028233	0.470759649052623	5	Data	RPF
32	1.64830305952504	0.344908757471949	5	Data	RPF
33	1.97044697995338	0.359727377811653	5	Data	RPF
34	1.43890951124661	0.259970143785675	5	Data	RPF
35	1.45179526806375	0.217769290209562	5	Data	RPF
36	1.28750186864529	0.212507606175899	5	Data	RPF
37	1.79756307599017	0.364344774004459	5	Data	RPF
38	1.98225892370242	0.393767252070248	5	Data	RPF
39	1.77501300156019	0.30775482531588	5	Data	RPF
40	1.71165803054261	0.254064171911156	5	Data	RPF
