Position	Counts	End
-20	2937	5
-19	2267	5
-18	2386	5
-17	2038	5
-16	1787	5
-15	1973	5
-14	1826	5
-13	2100	5
-12	1611	5
-11	1521	5
-10	2451	5
-9	14064	5
-8	183628	5
-7	472653	5
-6	126752	5
-5	69528	5
-4	107525	5
-3	45540	5
-2	33397	5
-1	52757	5
0	22632	5
1	31537	5
2	86782	5
3	25439	5
4	14231	5
5	89238	5
6	5616	5
7	11587	5
8	26061	5
9	9944	5
10	13677	5
11	18928	5
12	9523	5
13	10325	5
14	18502	5
15	7442	5
16	9692	5
17	15594	5
18	6668	5
19	9203	5
20	15666	5
21	6504	5
22	10940	5
23	15479	5
24	7040	5
25	10128	5
-20	12425	3
-19	5953	3
-18	12372	3
-17	16483	3
-16	7871	3
-15	2433	3
-14	2515	3
-13	1469	3
-12	314	3
-11	231	3
-10	238	3
-9	186	3
-8	183	3
-7	225	3
-6	181	3
-5	165	3
-4	238	3
-3	162	3
-2	332	3
-1	212	3
0	197	3
1	207	3
2	225	3
3	196	3
4	194	3
5	142	3
6	162	3
7	168	3
8	159	3
9	207	3
10	162	3
11	134	3
12	266	3
13	147	3
14	181	3
15	184	3
16	218	3
17	198	3
18	153	3
19	171	3
20	163	3
21	201	3
22	177	3
23	224	3
24	178	3
25	248	3
