Position	Counts	End
-20	342	5
-19	382	5
-18	370	5
-17	349	5
-16	436	5
-15	384	5
-14	406	5
-13	424	5
-12	356	5
-11	485	5
-10	1803	5
-9	11181	5
-8	35653	5
-7	22877	5
-6	6378	5
-5	11708	5
-4	10998	5
-3	7756	5
-2	9021	5
-1	6915	5
0	5594	5
1	10073	5
2	5799	5
3	5889	5
4	9917	5
5	12240	5
6	11216	5
7	6409	5
8	5883	5
9	4060	5
10	11605	5
11	6553	5
12	4414	5
13	9311	5
14	7767	5
15	4250	5
16	9779	5
17	7224	5
18	4116	5
19	9821	5
20	6477	5
21	4604	5
22	11039	5
23	6969	5
24	4284	5
25	9077	5
-20	2172	3
-19	1447	3
-18	3726	3
-17	2568	3
-16	1798	3
-15	3787	3
-14	1662	3
-13	420	3
-12	420	3
-11	476	3
-10	244	3
-9	224	3
-8	173	3
-7	107	3
-6	64	3
-5	56	3
-4	68	3
-3	49	3
-2	42	3
-1	38	3
0	32	3
1	46	3
2	43	3
3	28	3
4	25	3
5	36	3
6	27	3
7	20	3
8	36	3
9	18	3
10	28	3
11	22	3
12	30	3
13	23	3
14	30	3
15	32	3
16	30	3
17	20	3
18	25	3
19	27	3
20	29	3
21	31	3
22	25	3
23	29	3
24	35	3
25	19	3
