Position	Counts	End
-20	3607	5
-19	3066	5
-18	2940	5
-17	3250	5
-16	3386	5
-15	3655	5
-14	3555	5
-13	3327	5
-12	3394	5
-11	3393	5
-10	3003	5
-9	3360	5
-8	3228	5
-7	3250	5
-6	3454	5
-5	2877	5
-4	2958	5
-3	3100	5
-2	3201	5
-1	3152	5
0	3205	5
1	4112	5
2	3888	5
3	3233	5
4	3438	5
5	3615	5
6	4576	5
7	2910	5
8	3779	5
9	2645	5
10	3565	5
11	3446	5
12	2955	5
13	3290	5
14	3428	5
15	3020	5
16	3162	5
17	3499	5
18	3264	5
19	3182	5
20	3678	5
21	3395	5
22	3898	5
23	3424	5
24	2935	5
25	4122	5
-20	4272	3
-19	4241	3
-18	4129	3
-17	4281	3
-16	3941	3
-15	4249	3
-14	3976	3
-13	3673	3
-12	3986	3
-11	4038	3
-10	4068	3
-9	4017	3
-8	4195	3
-7	4063	3
-6	4143	3
-5	4118	3
-4	3835	3
-3	3649	3
-2	4148	3
-1	4277	3
0	3760	3
1	4301	3
2	6499	3
3	4036	3
4	4087	3
5	4197	3
6	4326	3
7	3971	3
8	4300	3
9	4083	3
10	4223	3
11	4215	3
12	4337	3
13	4231	3
14	4227	3
15	4123	3
16	4044	3
17	3941	3
18	4373	3
19	4661	3
20	4146	3
21	4202	3
22	4296	3
23	4376	3
24	4308	3
25	4344	3
