Position	Counts	End
-20	11746	5
-19	11402	5
-18	12344	5
-17	10183	5
-16	9413	5
-15	10743	5
-14	9389	5
-13	8944	5
-12	9087	5
-11	8100	5
-10	6233	5
-9	16051	5
-8	176070	5
-7	207351	5
-6	40392	5
-5	73735	5
-4	91740	5
-3	32697	5
-2	74889	5
-1	79871	5
0	26413	5
1	112320	5
2	97037	5
3	19189	5
4	98308	5
5	118662	5
6	22981	5
7	70127	5
8	70942	5
9	22491	5
10	77752	5
11	89593	5
12	20945	5
13	74129	5
14	93135	5
15	21450	5
16	75171	5
17	100959	5
18	22608	5
19	76436	5
20	92567	5
21	20670	5
22	77062	5
23	92754	5
24	21099	5
25	75225	5
-20	24624	3
-19	4589	3
-18	19029	3
-17	25802	3
-16	4169	3
-15	6485	3
-14	7035	3
-13	1574	3
-12	1005	3
-11	832	3
-10	907	3
-9	649	3
-8	500	3
-7	383	3
-6	355	3
-5	228	3
-4	319	3
-3	345	3
-2	185	3
-1	282	3
0	366	3
1	257	3
2	282	3
3	166	3
4	172	3
5	232	3
6	173	3
7	196	3
8	238	3
9	199	3
10	199	3
11	289	3
12	326	3
13	207	3
14	268	3
15	285	3
16	477	3
17	454	3
18	413	3
19	327	3
20	335	3
21	261	3
22	356	3
23	268	3
24	373	3
25	283	3
