"Year"	"Author"	"Dataset"	"key"	"value"
2014	"Pop"	"AGG-QC_mrna"	15	49
2014	"Pop"	"AGG-QC_mrna"	16	132
2014	"Pop"	"AGG-QC_mrna"	17	241
2014	"Pop"	"AGG-QC_mrna"	18	309
2014	"Pop"	"AGG-QC_mrna"	19	434
2014	"Pop"	"AGG-QC_mrna"	20	768
2014	"Pop"	"AGG-QC_mrna"	21	1736
2014	"Pop"	"AGG-QC_mrna"	22	3678
2014	"Pop"	"AGG-QC_mrna"	23	6924
2014	"Pop"	"AGG-QC_mrna"	24	12274
2014	"Pop"	"AGG-QC_mrna"	25	14579
2014	"Pop"	"AGG-QC_mrna"	26	16955
2014	"Pop"	"AGG-QC_mrna"	27	21279
2014	"Pop"	"AGG-QC_mrna"	28	30217
2014	"Pop"	"AGG-QC_mrna"	29	49819
2014	"Pop"	"AGG-QC_mrna"	30	75052
2014	"Pop"	"AGG-QC_mrna"	31	107735
2014	"Pop"	"AGG-QC_mrna"	32	291130
2014	"Pop"	"AGG-QC_mrna"	33	523968
2014	"Pop"	"AGG-QC_mrna"	34	572381
2014	"Pop"	"AGG-QC_mrna"	35	575351
2014	"Pop"	"AGG-QC_mrna"	36	580973
2014	"Pop"	"AGG-QC_mrna"	37	600332
2014	"Pop"	"AGG-QC_mrna"	38	720440
2014	"Pop"	"AGG-QC_mrna"	39	1152172
2014	"Pop"	"AGG-QC_mrna"	40	1730251
2014	"Pop"	"AGG-QC_mrna"	41	0
2014	"Pop"	"AGG-QC_mrna"	42	0
2014	"Pop"	"AGG-QC_mrna"	43	0
2014	"Pop"	"AGG-QC_mrna"	44	0
2014	"Pop"	"AGG-QC_mrna"	45	0
2014	"Pop"	"AGG-QC_mrna"	46	0
2014	"Pop"	"AGG-QC_mrna"	47	0
2014	"Pop"	"AGG-QC_mrna"	48	0
2014	"Pop"	"AGG-QC_mrna"	49	0
2014	"Pop"	"AGG-QC_mrna"	50	0
