Position	Counts	End
-20	2061	5
-19	1907	5
-18	2204	5
-17	2398	5
-16	2498	5
-15	2372	5
-14	2212	5
-13	2066	5
-12	2516	5
-11	2412	5
-10	2168	5
-9	2256	5
-8	2554	5
-7	2362	5
-6	2672	5
-5	2143	5
-4	2422	5
-3	2495	5
-2	2752	5
-1	2693	5
0	2449	5
1	3079	5
2	3427	5
3	2614	5
4	3263	5
5	4042	5
6	4409	5
7	2279	5
8	3032	5
9	2666	5
10	3247	5
11	3156	5
12	2696	5
13	2873	5
14	3348	5
15	2733	5
16	3022	5
17	2968	5
18	2881	5
19	2946	5
20	3114	5
21	3004	5
22	3011	5
23	3088	5
24	2659	5
25	3068	5
-20	3947	3
-19	3408	3
-18	3443	3
-17	3761	3
-16	3733	3
-15	3791	3
-14	3664	3
-13	3437	3
-12	3504	3
-11	3737	3
-10	3476	3
-9	3507	3
-8	3875	3
-7	4109	3
-6	3771	3
-5	4115	3
-4	3735	3
-3	3577	3
-2	4488	3
-1	3884	3
0	4000	3
1	4695	3
2	6368	3
3	4545	3
4	5308	3
5	4792	3
6	5270	3
7	5074	3
8	6093	3
9	5034	3
10	4861	3
11	5474	3
12	5136	3
13	5214	3
14	4923	3
15	5122	3
16	5010	3
17	5116	3
18	5369	3
19	5292	3
20	5743	3
21	5356	3
22	5078	3
23	5571	3
24	5389	3
25	5046	3
