"ORF"	"Length"	"uATGs"	"FE_atg"	"FE_cap"	"utr"	"utr_gc"	"polyA"	"RPF"
"YAL001C"	1160	NA	-4.9	NA	NA	NA	21.4	30.03
"YAL002W"	1274	1	-0.7	-7	136	0.352941176470588	30.5	9.501
"YAL003W"	206	0	0	-1.5	22	0.363636363636364	23.7	3915.92
"YAL007C"	215	0	-3.2	-9.4	76	0.381578947368421	22.2	201.369
"YAL008W"	198	0	-1.4	-9.3	49	0.408163265306122	28.7	229.977
"YAL009W"	259	0	-1.7	-18	26	0.384615384615385	34.9	13.07
"YAL010C"	493	0	-0.4	-5.5	42	0.380952380952381	30.4	28.898
"YAL011W"	625	0	-0.3	-9	15	0.333333333333333	33.9	19.801
"YAL012W"	394	0	0	-1.5	65	0.4	28.7	473.781
"YAL013W"	405	0	-2.8	-8	19	0.263157894736842	30.2	59.964
"YAL014C"	255	1	-2.5	-13.3	49	0.408163265306122	38.4	94.236
"YAL015C"	399	NA	0	NA	NA	NA	10.2	32.392
"YAL016W"	635	0	-1.2	-6.9	88	0.375	24.3	98.94
"YAL017W"	1356	NA	-1.6	NA	NA	NA	0.7	23.071
"YAL018C"	325	NA	0	NA	NA	NA	NA	1.85
"YAL019W"	1131	0	0	-13.4	111	0.333333333333333	22	39.381
"YAL020C"	333	NA	-3.6	NA	NA	NA	NA	27.84
"YAL021C"	837	NA	-0.1	NA	NA	NA	31.1	67.976
"YAL022C"	517	0	-2.3	-11.7	17	0.294117647058824	35.8	33.995
"YAL023C"	759	0	-0.9	-5.9	89	0.370786516853933	23.9	160.379
"YAL024C"	1435	NA	-1.3	NA	NA	NA	19.5	7.794
"YAL025C"	306	0	-1.3	-7.2	24	0.333333333333333	32.5	110.294
"YAL026C"	1355	NA	-4.7	NA	NA	NA	NA	33.78
"YAL027W"	261	1	-3.3	-4.9	81	0.37037037037037	31.3	40.295
"YAL028W"	528	NA	-0.9	NA	NA	NA	44.8	17.873
"YAL029C"	1471	NA	0	NA	NA	NA	26.4	23.667
"YAL030W"	117	0	-3.1	-11	23	0.347826086956522	24.2	231.252
"YAL031C"	760	NA	-0.2	NA	NA	NA	28.5	24.01
"YAL032C"	379	0	-5.7	-5	21	0.333333333333333	37.4	38.502
"YAL033W"	173	NA	0	NA	NA	NA	27.7	101.65
"YAL034C"	413	NA	-1	NA	NA	NA	NA	82.239
"YAL034W-A"	289	0	-0.4	-9	45	0.377777777777778	30.1	21.921
"YAL035W"	1002	0	-0.7	-4	27	0.37037037037037	21.4	194.29
"YAL036C"	369	NA	-2.6	NA	NA	NA	20.5	179.31
"YAL037C-A"	30	NA	-4.8	NA	NA	NA	NA	0
"YAL037W"	267	NA	-2.1	NA	NA	NA	NA	7.577
"YAL038W"	500	0	0	-4	28	0.392857142857143	19	12333.905
"YAL039C"	269	0	0	-3.2	57	0.385964912280702	32	67.269
"YAL040C"	580	1	0	-8.8	322	0.397515527950311	30.1	32.418
"YAL041W"	854	0	-0.9	-13.7	33	0.393939393939394	21.1	51.039
"YAL042W"	415	0	0	-11.7	17	0.294117647058824	26.9	217.312
"YAL043C"	785	NA	0	NA	NA	NA	3.3	49.912
"YAL044C"	170	0	0	-7.3	10	0.5	25.3	721.97
"YAL044W-A"	110	0	0	-12.7	2	1	34.2	415.701
"YAL046C"	118	NA	0	NA	NA	NA	NA	279.76
"YAL047C"	622	NA	0	NA	NA	NA	NA	24.744
"YAL048C"	662	0	-4	-13.2	2	1	NA	25.241
"YAL049C"	246	NA	0	NA	NA	NA	27.5	117.439
"YAL051W"	1047	0	-0.3	-8.8	26	0.384615384615385	33	41.838
"YAL053W"	783	NA	0	NA	NA	NA	29.3	115.331
"YAL054C"	713	NA	-0.4	NA	NA	NA	NA	10.742
"YAL055W"	180	0	0	-3.4	1	1	30.4	64.605
"YAL056W"	880	NA	0	NA	NA	NA	22.9	17.765
"YAL058W"	502	NA	0	NA	NA	NA	28.8	51.796
"YAL059W"	212	NA	-1.9	NA	NA	NA	NA	62.475
"YAL060W"	382	NA	-2.1	NA	NA	NA	NA	198.832
"YAL061W"	417	NA	-1	NA	NA	NA	NA	48.539
"YAL067C"	593	NA	0	NA	NA	NA	NA	3.422
"YAR002C-A"	219	NA	-0.3	NA	NA	NA	NA	471.273
"YAR002W"	539	0	-1.1	-3.9	43	0.372093023255814	25.1	49.144
"YAR003W"	426	0	0	-11.5	86	0.383720930232558	35.3	40.697
"YAR007C"	621	NA	0	NA	NA	NA	27	57.198
"YAR008W"	275	NA	-2.2	NA	NA	NA	28.2	10.403
"YAR014C"	709	0	-4.7	-11.8	151	0.357615894039735	33.9	16.638
"YAR015W"	306	0	0	-12.6	104	0.336538461538462	27.4	175.726
"YAR018C"	435	NA	-3.3	NA	NA	NA	NA	23.932
"YAR019C"	974	0	-2	-10.3	34	0.382352941176471	20.6	20.61
"YAR023C"	179	NA	-2.2	NA	NA	NA	57	5.815
"YAR027W"	235	NA	0	NA	NA	NA	NA	175.821
"YAR028W"	234	NA	-4.5	NA	NA	NA	32.4	105.914
"YAR029W"	74	NA	0	NA	NA	NA	NA	0.697
"YAR035W"	687	NA	0	NA	NA	NA	NA	10.421
"YAR042W"	1188	NA	0	NA	NA	NA	NA	41.821
"YBL001C"	104	0	-2.1	-9.2	62	0.403225806451613	20.2	1467.843
"YBL002W"	131	0	0	-2.8	24	0.333333333333333	24.7	235.011
"YBL004W"	2493	NA	-0.4	NA	NA	NA	22.5	40.098
"YBL005W"	976	NA	-3	NA	NA	NA	41.1	25.917
"YBL006C"	180	NA	-2.2	NA	NA	NA	30.8	169.386
"YBL007C"	1244	0	-1.4	-11.9	50	0.42	28.5	49.139
"YBL008W"	840	NA	-4.6	NA	NA	NA	26.1	12.987
"YBL008W-A"	79	NA	-3.3	NA	NA	NA	NA	40.306
"YBL009W"	676	1	-2.2	-10.5	38	0.394736842105263	32.1	17.613
"YBL010C"	280	0	-1.4	-14.4	3	0.666666666666667	20.7	29.191
"YBL011W"	759	1	-1.9	-9.7	102	0.343137254901961	19.2	23.959
"YBL013W"	401	0	-0.1	-3.5	67	0.388059701492537	4.7	15.74
"YBL014C"	894	NA	-2.4	NA	NA	NA	NA	6.941
"YBL015W"	526	0	0	-4.3	93	0.354838709677419	21.5	118.115
"YBL016W"	353	NA	0	NA	NA	NA	NA	69.083
"YBL017C"	1579	NA	-1.2	NA	NA	NA	NA	25.71
"YBL018C"	133	1	-0.1	-9.6	34	0.382352941176471	27.9	133.463
"YBL019W"	520	0	-2.4	-13.3	33	0.393939393939394	35.3	19.317
"YBL020W"	574	0	-1.5	-9.5	56	0.392857142857143	40.4	19.156
"YBL021C"	144	0	-1.7	-7.1	48	0.395833333333333	32.1	53.114
"YBL022C"	1133	0	-1.3	-11.9	120	0.358333333333333	19.7	103.313
"YBL023C"	868	NA	0	NA	NA	NA	NA	31.296
"YBL024W"	684	NA	-1.6	NA	NA	NA	28.7	70.73
"YBL025W"	145	0	0	-5.1	49	0.408163265306122	NA	56.695
"YBL026W"	95	NA	-1.7	NA	NA	NA	30.5	203.222
"YBL028C"	106	0	-1.4	-6.9	28	0.392857142857143	30	212.31
"YBL029C-A"	94	1	0	-7.6	118	0.355932203389831	24.3	223.336
"YBL029W"	376	NA	0	NA	NA	NA	6.1	17.225
"YBL030C"	318	0	-0.7	-3.9	141	0.354609929078014	23.3	627.649
"YBL031W"	338	0	0	-9.8	31	0.419354838709677	37.4	19.071
"YBL032W"	381	NA	0	NA	NA	NA	21.4	54.204
"YBL033C"	345	0	0	-1.5	29	0.379310344827586	27.6	109.062
"YBL034C"	1513	NA	-6.4	NA	NA	NA	NA	13.554
"YBL035C"	705	NA	-1.6	NA	NA	NA	29.1	17.343
"YBL036C"	257	0	-2.4	-6.2	17	0.294117647058824	32.9	149.445
"YBL037W"	1025	NA	-0.6	NA	NA	NA	21.1	28.339
"YBL038W"	232	0	-1.6	-10.2	75	0.373333333333333	25.9	117.188
"YBL039C"	579	NA	0	NA	NA	NA	27.6	169.791
"YBL039W-B"	59	0	-0.5	-11.4	73	0.383561643835616	44.2	41.77
"YBL040C"	219	0	-2.1	-7.4	29	0.379310344827586	24	256.96
"YBL041W"	241	0	-0.4	-8	32	0.40625	33.5	456.549
"YBL042C"	639	0	-1.6	-6.4	57	0.385964912280702	23.7	54.278
"YBL043W"	257	NA	-3	NA	NA	NA	NA	56.59
"YBL044W"	122	NA	-3.9	NA	NA	NA	NA	2.735
"YBL045C"	457	0	0	-8	98	0.357142857142857	24.5	318.284
"YBL046W"	441	0	-1.3	-8.5	9	0.555555555555556	23.6	34.944
"YBL047C"	1381	NA	0	NA	NA	NA	NA	105.062
"YBL049W"	138	0	-2.1	-6.2	206	0.378640776699029	27.3	150.809
"YBL050W"	292	0	-1.4	-7.2	68	0.382352941176471	29.8	217.282
"YBL051C"	668	0	-0.3	-8.6	64	0.40625	26	86.324
"YBL052C"	831	NA	-1.4	NA	NA	NA	30.1	3.952
"YBL054W"	525	NA	-0.4	NA	NA	NA	NA	49.13
"YBL055C"	418	NA	0	NA	NA	NA	1.3	44.646
"YBL056W"	468	NA	0	NA	NA	NA	0.3	132.249
"YBL057C"	208	NA	-2.1	NA	NA	NA	NA	177.537
"YBL058W"	423	0	0	-9.3	42	0.380952380952381	29.5	190.211
"YBL059C-A"	109	NA	0	NA	NA	NA	NA	91.548
"YBL059W"	193	NA	-2.4	NA	NA	NA	26.9	37.384
"YBL060W"	687	NA	-0.2	NA	NA	NA	36.9	15.99
"YBL061C"	696	0	0	-8.6	101	0.346534653465347	23.4	28.028
"YBL063W"	1111	0	-1.4	-10.5	18	0.277777777777778	27.6	10.314
"YBL064C"	261	0	-0.3	-8.8	13	0.384615384615385	26.8	643.35
"YBL066C"	1148	1	-3.4	-11.6	68	0.382352941176471	26.6	12.32
"YBL067C"	747	0	-3.2	-8.9	268	0.369402985074627	34.8	21.19
"YBL068W"	326	NA	-1.5	NA	NA	NA	30.1	76.555
"YBL069W"	429	NA	-1.8	NA	NA	NA	34.1	49.501
"YBL071C-B"	32	NA	-1.6	NA	NA	NA	NA	42.863
"YBL071W-A"	82	0	-0.2	-4.6	44	0.363636363636364	37	600.94
"YBL074C"	355	0	-2.8	-9.2	15	0.333333333333333	NA	45.751
"YBL075C"	649	NA	-0.2	NA	NA	NA	43.1	23.075
"YBL076C"	1072	0	-1.1	-9.3	18	0.277777777777778	21	444.012
"YBL078C"	117	NA	0	NA	NA	NA	6.5	244.493
"YBL079W"	1502	0	-0.3	-9.7	95	0.357894736842105	25.8	24.558
"YBL080C"	541	0	-1.2	-12	17	0.294117647058824	30.3	22.557
"YBL082C"	458	NA	0	NA	NA	NA	33	51.404
"YBL085W"	980	0	0	-4.3	209	0.382775119617225	19.3	18.266
"YBL086C"	466	NA	-2.2	NA	NA	NA	NA	31.955
"YBL088C"	2787	NA	0	NA	NA	NA	42.1	5.028
"YBL089W"	459	NA	-1.7	NA	NA	NA	NA	47.176
"YBL090W"	177	0	0	-6.3	32	0.40625	32.2	89.106
"YBL091C"	421	0	-7.4	-8.6	32	0.40625	26.6	112.51
"YBL091C-A"	175	0	0	-10.9	14	0.357142857142857	25	78.822
"YBL092W"	130	10	0	-5.6	366	0.407103825136612	19.4	4973.627
"YBL093C"	220	0	0	-5.7	81	0.37037037037037	31.1	184.828
"YBL095W"	270	2	-2.3	-7.4	45	0.377777777777778	38.9	56.009
"YBL097W"	754	NA	-1.7	NA	NA	NA	NA	17.061
"YBL098W"	460	0	-4.2	-11.8	31	0.419354838709677	26.3	28.644
"YBL099W"	545	NA	0	NA	NA	NA	0.8	276.407
"YBL101C"	1117	NA	-4.2	NA	NA	NA	NA	37.916
"YBL102W"	215	0	0	-13	107	0.327102803738318	26.5	215.011
"YBL103C"	486	NA	-3.7	NA	NA	NA	0	36.091
"YBL104C"	1038	0	0	-10.8	26	0.384615384615385	23.7	11.148
"YBL105C"	1151	NA	0	NA	NA	NA	NA	9.798
