"Year"	"Author"	"Dataset"	"position"	"count"	"end"
2012	"Brar"	"rpf_for_A14201_meiotic_rep_2"	-20	1281	5
2012	"Brar"	"rpf_for_A14201_meiotic_rep_2"	-19	941	5
2012	"Brar"	"rpf_for_A14201_meiotic_rep_2"	-18	1083	5
2012	"Brar"	"rpf_for_A14201_meiotic_rep_2"	-17	1085	5
2012	"Brar"	"rpf_for_A14201_meiotic_rep_2"	-16	948	5
2012	"Brar"	"rpf_for_A14201_meiotic_rep_2"	-15	1079	5
2012	"Brar"	"rpf_for_A14201_meiotic_rep_2"	-14	1233	5
2012	"Brar"	"rpf_for_A14201_meiotic_rep_2"	-13	856	5
2012	"Brar"	"rpf_for_A14201_meiotic_rep_2"	-12	846	5
2012	"Brar"	"rpf_for_A14201_meiotic_rep_2"	-11	655	5
2012	"Brar"	"rpf_for_A14201_meiotic_rep_2"	-10	920	5
2012	"Brar"	"rpf_for_A14201_meiotic_rep_2"	-9	3334	5
2012	"Brar"	"rpf_for_A14201_meiotic_rep_2"	-8	20164	5
2012	"Brar"	"rpf_for_A14201_meiotic_rep_2"	-7	192152	5
2012	"Brar"	"rpf_for_A14201_meiotic_rep_2"	-6	71275	5
2012	"Brar"	"rpf_for_A14201_meiotic_rep_2"	-5	19203	5
2012	"Brar"	"rpf_for_A14201_meiotic_rep_2"	-4	48948	5
2012	"Brar"	"rpf_for_A14201_meiotic_rep_2"	-3	25795	5
2012	"Brar"	"rpf_for_A14201_meiotic_rep_2"	-2	10213	5
2012	"Brar"	"rpf_for_A14201_meiotic_rep_2"	-1	43221	5
2012	"Brar"	"rpf_for_A14201_meiotic_rep_2"	0	21279	5
2012	"Brar"	"rpf_for_A14201_meiotic_rep_2"	1	14005	5
2012	"Brar"	"rpf_for_A14201_meiotic_rep_2"	2	48730	5
2012	"Brar"	"rpf_for_A14201_meiotic_rep_2"	3	15458	5
2012	"Brar"	"rpf_for_A14201_meiotic_rep_2"	4	9349	5
2012	"Brar"	"rpf_for_A14201_meiotic_rep_2"	5	47224	5
2012	"Brar"	"rpf_for_A14201_meiotic_rep_2"	6	20228	5
2012	"Brar"	"rpf_for_A14201_meiotic_rep_2"	7	2090	5
2012	"Brar"	"rpf_for_A14201_meiotic_rep_2"	8	28525	5
2012	"Brar"	"rpf_for_A14201_meiotic_rep_2"	9	14878	5
2012	"Brar"	"rpf_for_A14201_meiotic_rep_2"	10	7454	5
2012	"Brar"	"rpf_for_A14201_meiotic_rep_2"	11	24442	5
2012	"Brar"	"rpf_for_A14201_meiotic_rep_2"	12	13387	5
2012	"Brar"	"rpf_for_A14201_meiotic_rep_2"	13	4902	5
2012	"Brar"	"rpf_for_A14201_meiotic_rep_2"	14	19999	5
2012	"Brar"	"rpf_for_A14201_meiotic_rep_2"	15	9625	5
2012	"Brar"	"rpf_for_A14201_meiotic_rep_2"	16	5209	5
2012	"Brar"	"rpf_for_A14201_meiotic_rep_2"	17	17085	5
2012	"Brar"	"rpf_for_A14201_meiotic_rep_2"	18	8665	5
2012	"Brar"	"rpf_for_A14201_meiotic_rep_2"	19	4090	5
2012	"Brar"	"rpf_for_A14201_meiotic_rep_2"	20	14712	5
2012	"Brar"	"rpf_for_A14201_meiotic_rep_2"	21	7155	5
2012	"Brar"	"rpf_for_A14201_meiotic_rep_2"	22	3613	5
2012	"Brar"	"rpf_for_A14201_meiotic_rep_2"	23	12526	5
2012	"Brar"	"rpf_for_A14201_meiotic_rep_2"	24	5629	5
2012	"Brar"	"rpf_for_A14201_meiotic_rep_2"	25	3027	5
2012	"Brar"	"rpf_for_A14201_meiotic_rep_2"	-20	7302	3
2012	"Brar"	"rpf_for_A14201_meiotic_rep_2"	-19	3250	3
2012	"Brar"	"rpf_for_A14201_meiotic_rep_2"	-18	1853	3
