Position	Counts	End
-20	391	5
-19	581	5
-18	623	5
-17	678	5
-16	776	5
-15	942	5
-14	959	5
-13	1398	5
-12	1667	5
-11	2395	5
-10	4677	5
-9	9695	5
-8	11879	5
-7	9820	5
-6	5662	5
-5	6533	5
-4	7508	5
-3	5445	5
-2	4503	5
-1	3949	5
0	3970	5
1	2863	5
2	2476	5
3	4376	5
4	1668	5
5	5145	5
6	953	5
7	969	5
8	1526	5
9	1459	5
10	1372	5
11	1099	5
12	1567	5
13	1617	5
14	1263	5
15	1286	5
16	1448	5
17	1137	5
18	1422	5
19	1394	5
20	1200	5
21	1492	5
22	1353	5
23	1241	5
24	1312	5
25	1368	5
-20	895	3
-19	1090	3
-18	854	3
-17	597	3
-16	731	3
-15	388	3
-14	244	3
-13	313	3
-12	236	3
-11	270	3
-10	200	3
-9	212	3
-8	159	3
-7	213	3
-6	239	3
-5	211	3
-4	162	3
-3	77	3
-2	113	3
-1	134	3
0	233	3
1	262	3
2	248	3
3	253	3
4	264	3
5	157	3
6	175	3
7	138	3
8	178	3
9	180	3
10	158	3
11	186	3
12	175	3
13	199	3
14	387	3
15	388	3
16	298	3
17	176	3
18	237	3
19	160	3
20	164	3
21	191	3
22	157	3
23	161	3
24	271	3
25	237	3
