ORF	Length	uATGs	FE_atg	FE_cap	utr	utr_gc	polyA	RPF
YAL001C	3.064	NA	-4.9	NA	NA	NA	21.4	1.198
YAL002W	3.105	1	-0.7	-7	136	0.3529	30.5	0.8706
YAL003W	2.314	0	0	-1.5	22	0.3636	23.7	3.684
YAL007C	2.332	0	-3.2	-9.4	76	0.3816	22.2	2.372
YAL008W	2.297	0	-1.4	-9.3	49	0.4082	28.7	1.819
YAL009W	2.413	0	-1.7	-18	26	0.3846	34.9	1.293
YAL010C	2.693	0	-0.4	-5.5	42	0.381	30.4	1.054
YAL011W	2.796	0	-0.3	-9	15	0.3333	33.9	1.102
YAL012W	2.595	0	0	-1.5	65	0.4	28.7	3.081
YAL013W	2.607	0	-2.8	-8	19	0.2632	30.2	1.602
YAL014C	2.407	1	-2.5	-13.3	49	0.4082	38.4	1.531
YAL015C	2.601	NA	0	NA	NA	NA	10.2	1.145
YAL016W	2.803	0	-1.2	-6.9	88	0.375	24.3	2.146
YAL017W	3.132	NA	-1.6	NA	NA	NA	0.7	1.296
YAL019W	3.053	0	0	-13.4	111	0.3333	22	1.565
YAL020C	2.522	NA	-3.6	NA	NA	NA	NA	1.215
YAL021C	2.923	NA	-0.1	NA	NA	NA	31.1	1.833
YAL022C	2.713	0	-2.3	-11.7	17	0.2941	35.8	1.701
YAL023C	2.88	0	-0.9	-5.9	89	0.3708	23.9	2.445
YAL024C	3.157	NA	-1.3	NA	NA	NA	19.5	0.8891
YAL025C	2.486	0	-1.3	-7.2	24	0.3333	32.5	2.053
YAL026C	3.132	NA	-4.7	NA	NA	NA	NA	1.558
YAL027W	2.417	1	-3.3	-4.9	81	0.3704	31.3	1.056
YAL028W	2.723	NA	-0.9	NA	NA	NA	44.8	0.4582
YAL029C	3.168	NA	0	NA	NA	NA	26.4	1.369
YAL030W	2.068	0	-3.1	-11	23	0.3478	24.2	2.058
YAL031C	2.881	NA	-0.2	NA	NA	NA	28.5	1.139
YAL032C	2.579	0	-5.7	-5	21	0.3333	37.4	1.368
YAL033W	2.238	NA	0	NA	NA	NA	27.7	1.721
YAL034C	2.616	NA	-1	NA	NA	NA	NA	0.579
YAL034W-A	2.461	0	-0.4	-9	45	0.3778	30.1	1.268
YAL035W	3.001	0	-0.7	-4	27	0.3704	21.4	2.563
YAL036C	2.567	NA	-2.6	NA	NA	NA	20.5	2.241
YAL037W	2.427	NA	-2.1	NA	NA	NA	NA	0.1744
YAL038W	2.699	0	0	-4	28	0.3929	19	4.247
YAL039C	2.43	0	0	-3.2	57	0.386	32	1.735
YAL040C	2.763	1	0	-8.8	322	0.3975	30.1	1.309
YAL041W	2.931	0	-0.9	-13.7	33	0.3939	21.1	1.501
YAL042W	2.618	0	0	-11.7	17	0.2941	26.9	2.327
YAL043C	2.895	NA	0	NA	NA	NA	3.3	1.595
YAL044C	2.23	0	0	-7.3	10	0.5	25.3	2.527
YAL044W-A	2.041	0	0	-12.7	2	1	34.2	2.062
YAL046C	2.072	NA	0	NA	NA	NA	NA	1.918
YAL047C	2.794	NA	0	NA	NA	NA	NA	0.9383
YAL048C	2.821	0	-4	-13.2	2	1	NA	1.008
YAL049C	2.391	NA	0	NA	NA	NA	27.5	1.883
YAL051W	3.02	0	-0.3	-8.8	26	0.3846	33	1.16
YAL053W	2.894	NA	0	NA	NA	NA	29.3	1.795
YAL054C	2.853	NA	-0.4	NA	NA	NA	NA	0.4628
YAL055W	2.255	0	0	-3.4	1	1	30.4	1.309
YAL056W	2.944	NA	0	NA	NA	NA	22.9	1.089
YAL058W	2.701	NA	0	NA	NA	NA	28.8	1.267
YAL059W	2.326	NA	-1.9	NA	NA	NA	NA	1.79
YAL060W	2.582	NA	-2.1	NA	NA	NA	NA	1.832
YAL061W	2.62	NA	-1	NA	NA	NA	NA	1.206
YAL067C	2.773	NA	0	NA	NA	NA	NA	0.3813
YAR002C-A	2.34	NA	-0.3	NA	NA	NA	NA	2.542
YAR002W	2.732	0	-1.1	-3.9	43	0.3721	25.1	1.777
YAR003W	2.629	0	0	-11.5	86	0.3837	35.3	1.236
YAR007C	2.793	NA	0	NA	NA	NA	27	1.945
YAR008W	2.439	NA	-2.2	NA	NA	NA	28.2	1.247
YAR014C	2.851	0	-4.7	-11.8	151	0.3576	33.9	1.559
YAR015W	2.486	0	0	-12.6	104	0.3365	27.4	2.073
YAR018C	2.638	NA	-3.3	NA	NA	NA	NA	1.386
YAR019C	2.989	0	-2	-10.3	34	0.3824	20.6	0.7502
YAR023C	2.253	NA	-2.2	NA	NA	NA	57	0.0667
YAR027W	2.371	NA	0	NA	NA	NA	NA	1.754
YAR028W	2.369	NA	-4.5	NA	NA	NA	32.4	1.374
YAR035W	2.837	NA	0	NA	NA	NA	NA	0.3818
YAR042W	3.075	NA	0	NA	NA	NA	NA	1.469
YBL001C	2.017	0	-2.1	-9.2	62	0.4032	20.2	2.534
YBL002W	2.117	0	0	-2.8	24	0.3333	24.7	3.201
YBL004W	3.397	NA	-0.4	NA	NA	NA	22.5	1.554
YBL005W	2.989	NA	-3	NA	NA	NA	41.1	0.795
YBL006C	2.255	NA	-2.2	NA	NA	NA	30.8	1.86
YBL007C	3.095	0	-1.4	-11.9	50	0.42	28.5	2.108
YBL008W	2.924	NA	-4.6	NA	NA	NA	26.1	1.109
YBL008W-A	1.898	NA	-3.3	NA	NA	NA	NA	0.9948
YBL009W	2.83	1	-2.2	-10.5	38	0.3947	32.1	1.427
YBL010C	2.447	0	-1.4	-14.4	3	0.6667	20.7	1.301
YBL011W	2.88	1	-1.9	-9.7	102	0.3431	19.2	1.536
YBL013W	2.603	0	-0.1	-3.5	67	0.3881	4.7	0.9961
YBL014C	2.951	NA	-2.4	NA	NA	NA	NA	0.6575
YBL015W	2.721	0	0	-4.3	93	0.3548	21.5	1.716
YBL016W	2.548	NA	0	NA	NA	NA	NA	1.66
YBL017C	3.198	NA	-1.2	NA	NA	NA	NA	1.876
YBL018C	2.124	1	-0.1	-9.6	34	0.3824	27.9	1.858
YBL019W	2.716	0	-2.4	-13.3	33	0.3939	35.3	0.8626
YBL020W	2.759	0	-1.5	-9.5	56	0.3929	40.4	1.4
YBL021C	2.158	0	-1.7	-7.1	48	0.3958	32.1	1.619
YBL022C	3.054	0	-1.3	-11.9	120	0.3583	19.7	1.959
YBL023C	2.939	NA	0	NA	NA	NA	NA	1.583
YBL024W	2.835	NA	-1.6	NA	NA	NA	28.7	2.245
YBL025W	2.161	0	0	-5.1	49	0.4082	NA	1.481
YBL026W	1.978	NA	-1.7	NA	NA	NA	30.5	2.362
YBL028C	2.025	0	-1.4	-6.9	28	0.3929	30	2.383
YBL029C-A	1.973	1	0	-7.6	118	0.3559	24.3	1.636
YBL029W	2.575	NA	0	NA	NA	NA	6.1	0.6594
YBL030C	2.502	0	-0.7	-3.9	141	0.3546	23.3	2.909
YBL031W	2.529	0	0	-9.8	31	0.4194	37.4	1.145
YBL032W	2.581	NA	0	NA	NA	NA	21.4	2.325
YBL033C	2.538	0	0	-1.5	29	0.3793	27.6	1.774
YBL034C	3.18	NA	-6.4	NA	NA	NA	NA	1.025
YBL035C	2.848	NA	-1.6	NA	NA	NA	29.1	1.46
YBL036C	2.41	0	-2.4	-6.2	17	0.2941	32.9	2.071
YBL037W	3.011	NA	-0.6	NA	NA	NA	21.1	1.312
YBL038W	2.365	0	-1.6	-10.2	75	0.3733	25.9	1.789
YBL039C	2.763	NA	0	NA	NA	NA	27.6	2.452
YBL039W-B	1.771	0	-0.5	-11.4	73	0.3836	44.2	1.268
YBL040C	2.34	0	-2.1	-7.4	29	0.3793	24	2.129
YBL041W	2.382	0	-0.4	-8	32	0.4062	33.5	2.521
YBL042C	2.806	0	-1.6	-6.4	57	0.386	23.7	1.734
YBL043W	2.41	NA	-3	NA	NA	NA	NA	0.07591
YBL044W	2.086	NA	-3.9	NA	NA	NA	NA	-0.6289
YBL045C	2.66	0	0	-8	98	0.3571	24.5	2.325
YBL046W	2.644	0	-1.3	-8.5	9	0.5556	23.6	1.505
YBL047C	3.14	NA	0	NA	NA	NA	NA	2.102
YBL049W	2.14	0	-2.1	-6.2	206	0.3786	27.3	0.6661
YBL050W	2.465	0	-1.4	-7.2	68	0.3824	29.8	2.124
YBL051C	2.825	0	-0.3	-8.6	64	0.4062	26	1.889
YBL052C	2.92	NA	-1.4	NA	NA	NA	30.1	0.828
YBL054W	2.72	NA	-0.4	NA	NA	NA	NA	1.361
YBL055C	2.621	NA	0	NA	NA	NA	1.3	1.437
YBL056W	2.67	NA	0	NA	NA	NA	0.3	2.167
YBL057C	2.318	NA	-2.1	NA	NA	NA	NA	1.944
YBL058W	2.626	0	0	-9.3	42	0.381	29.5	2.28
YBL059C-A	2.037	NA	0	NA	NA	NA	NA	1.885
YBL059W	2.286	NA	-2.4	NA	NA	NA	26.9	1.174
YBL060W	2.837	NA	-0.2	NA	NA	NA	36.9	0.8937
YBL061C	2.843	0	0	-8.6	101	0.3465	23.4	1.468
YBL063W	3.046	0	-1.4	-10.5	18	0.2778	27.6	0.8759
YBL064C	2.417	0	-0.3	-8.8	13	0.3846	26.8	1.87
YBL066C	3.06	1	-3.4	-11.6	68	0.3824	26.6	0.7392
YBL067C	2.873	0	-3.2	-8.9	268	0.3694	34.8	1.359
YBL068W	2.513	NA	-1.5	NA	NA	NA	30.1	1.897
YBL069W	2.632	NA	-1.8	NA	NA	NA	34.1	1.639
YBL071C-B	1.505	NA	-1.6	NA	NA	NA	NA	0.671
YBL071W-A	1.914	0	-0.2	-4.6	44	0.3636	37	2.1
YBL074C	2.55	0	-2.8	-9.2	15	0.3333	NA	1.05
YBL075C	2.812	NA	-0.2	NA	NA	NA	43.1	0.3526
YBL076C	3.03	0	-1.1	-9.3	18	0.2778	21	2.738
YBL078C	2.068	NA	0	NA	NA	NA	6.5	1.762
YBL079W	3.177	0	-0.3	-9.7	95	0.3579	25.8	1.525
YBL080C	2.733	0	-1.2	-12	17	0.2941	30.3	1.052
YBL082C	2.661	NA	0	NA	NA	NA	33	1.543
YBL085W	2.991	0	0	-4.3	209	0.3828	19.3	1.463
YBL086C	2.668	NA	-2.2	NA	NA	NA	NA	1.172
YBL088C	3.445	NA	0	NA	NA	NA	42.1	0.1726
YBL089W	2.662	NA	-1.7	NA	NA	NA	NA	1.209
YBL090W	2.248	0	0	-6.3	32	0.4062	32.2	1.801
YBL091C	2.624	0	-7.4	-8.6	32	0.4062	26.6	2.319
YBL091C-A	2.243	0	0	-10.9	14	0.3571	25	1.493
YBL092W	2.114	10	0	-5.6	366	0.4071	19.4	3.875
