Position	Counts	End
-20	795	5
-19	793	5
-18	825	5
-17	660	5
-16	819	5
-15	776	5
-14	650	5
-13	562	5
-12	499	5
-11	450	5
-10	655	5
-9	3401	5
-8	75685	5
-7	118435	5
-6	13694	5
-5	27411	5
-4	40803	5
-3	7690	5
-2	18648	5
-1	23192	5
0	5147	5
1	28510	5
2	28511	5
3	4908	5
4	17936	5
5	31743	5
6	5885	5
7	22531	5
8	27880	5
9	6188	5
10	20397	5
11	26983	5
12	5008	5
13	18407	5
14	29209	5
15	4682	5
16	18517	5
17	30917	5
18	4808	5
19	18854	5
20	28558	5
21	4545	5
22	19865	5
23	29966	5
24	5069	5
25	19046	5
-20	29184	3
-19	4734	3
-18	19759	3
-17	28293	3
-16	5925	3
-15	49918	3
-14	95907	3
-13	11159	3
-12	2733	3
-11	2643	3
-10	2034	3
-9	1459	3
-8	1316	3
-7	1018	3
-6	809	3
-5	623	3
-4	594	3
-3	555	3
-2	505	3
-1	472	3
0	423	3
1	456	3
2	328	3
3	404	3
4	308	3
5	323	3
6	292	3
7	277	3
8	270	3
9	279	3
10	217	3
11	193	3
12	209	3
13	196	3
14	259	3
15	191	3
16	261	3
17	224	3
18	191	3
19	186	3
20	188	3
21	171	3
22	166	3
23	216	3
24	201	3
25	159	3
