Position	Counts	End
-20	5122	5
-19	6785	5
-18	6059	5
-17	6546	5
-16	7055	5
-15	5956	5
-14	6063	5
-13	6829	5
-12	6135	5
-11	6841	5
-10	6921	5
-9	6706	5
-8	6721	5
-7	7980	5
-6	7983	5
-5	7159	5
-4	7957	5
-3	8142	5
-2	7517	5
-1	8451	5
0	7593	5
1	7828	5
2	8688	5
3	8254	5
4	6778	5
5	11382	5
6	12429	5
7	2044	5
8	8294	5
9	6556	5
10	9252	5
11	7010	5
12	7883	5
13	6749	5
14	8416	5
15	7576	5
16	8091	5
17	7425	5
18	8284	5
19	8088	5
20	7124	5
21	8154	5
22	7751	5
23	7681	5
24	8667	5
25	7588	5
-20	11119	3
-19	11905	3
-18	10956	3
-17	10259	3
-16	13113	3
-15	12942	3
-14	11091	3
-13	11665	3
-12	9917	3
-11	11061	3
-10	11216	3
-9	12497	3
-8	11765	3
-7	11505	3
-6	11420	3
-5	11751	3
-4	10744	3
-3	9205	3
-2	11477	3
-1	10861	3
0	12816	3
1	15114	3
2	9719	3
3	8190	3
4	11142	3
5	10892	3
6	10363	3
7	10628	3
8	10886	3
9	11612	3
10	10554	3
11	9640	3
12	11041	3
13	10890	3
14	10771	3
15	11151	3
16	10151	3
17	10989	3
18	10833	3
19	10979	3
20	10684	3
21	10147	3
22	11068	3
23	10920	3
24	9821	3
25	10403	3
