Position	Counts	End
-20	1349	5
-19	1162	5
-18	1595	5
-17	1208	5
-16	1133	5
-15	1347	5
-14	1297	5
-13	1186	5
-12	1201	5
-11	878	5
-10	921	5
-9	6011	5
-8	147439	5
-7	235381	5
-6	23880	5
-5	38675	5
-4	57771	5
-3	8655	5
-2	29584	5
-1	44946	5
0	7134	5
1	50782	5
2	53481	5
3	7428	5
4	34705	5
5	74046	5
6	10809	5
7	38960	5
8	55049	5
9	10101	5
10	40614	5
11	56778	5
12	8091	5
13	33227	5
14	57856	5
15	7410	5
16	31627	5
17	55247	5
18	7168	5
19	30391	5
20	50431	5
21	7045	5
22	30980	5
23	49947	5
24	7148	5
25	29035	5
-20	41979	3
-19	4857	3
-18	26111	3
-17	42170	3
-16	4935	3
-15	9875	3
-14	14561	3
-13	1698	3
-12	406	3
-11	264	3
-10	193	3
-9	255	3
-8	195	3
-7	178	3
-6	166	3
-5	144	3
-4	132	3
-3	235	3
-2	151	3
-1	149	3
0	176	3
1	168	3
2	157	3
3	136	3
4	142	3
5	133	3
6	100	3
7	114	3
8	120	3
9	134	3
10	78	3
11	137	3
12	115	3
13	129	3
14	94	3
15	143	3
16	216	3
17	126	3
18	162	3
19	141	3
20	88	3
21	102	3
22	138	3
23	107	3
24	144	3
25	122	3
