"Year"	"Author"	"Dataset"	"key"	"value"
2015	"Sen"	"mRNA_tif1-ts_rep_1_30_deg"	15	44
2015	"Sen"	"mRNA_tif1-ts_rep_1_30_deg"	16	146
2015	"Sen"	"mRNA_tif1-ts_rep_1_30_deg"	17	322
2015	"Sen"	"mRNA_tif1-ts_rep_1_30_deg"	18	794
2015	"Sen"	"mRNA_tif1-ts_rep_1_30_deg"	19	1179
2015	"Sen"	"mRNA_tif1-ts_rep_1_30_deg"	20	1449
2015	"Sen"	"mRNA_tif1-ts_rep_1_30_deg"	21	1710
2015	"Sen"	"mRNA_tif1-ts_rep_1_30_deg"	22	1697
2015	"Sen"	"mRNA_tif1-ts_rep_1_30_deg"	23	1800
2015	"Sen"	"mRNA_tif1-ts_rep_1_30_deg"	24	1952
2015	"Sen"	"mRNA_tif1-ts_rep_1_30_deg"	25	2162
2015	"Sen"	"mRNA_tif1-ts_rep_1_30_deg"	26	2384
2015	"Sen"	"mRNA_tif1-ts_rep_1_30_deg"	27	2646
2015	"Sen"	"mRNA_tif1-ts_rep_1_30_deg"	28	3145
2015	"Sen"	"mRNA_tif1-ts_rep_1_30_deg"	29	3773
2015	"Sen"	"mRNA_tif1-ts_rep_1_30_deg"	30	4432
2015	"Sen"	"mRNA_tif1-ts_rep_1_30_deg"	31	5481
2015	"Sen"	"mRNA_tif1-ts_rep_1_30_deg"	32	8319
2015	"Sen"	"mRNA_tif1-ts_rep_1_30_deg"	33	15696
2015	"Sen"	"mRNA_tif1-ts_rep_1_30_deg"	34	32020
2015	"Sen"	"mRNA_tif1-ts_rep_1_30_deg"	35	56928
2015	"Sen"	"mRNA_tif1-ts_rep_1_30_deg"	36	81452
2015	"Sen"	"mRNA_tif1-ts_rep_1_30_deg"	37	95562
2015	"Sen"	"mRNA_tif1-ts_rep_1_30_deg"	38	100465
2015	"Sen"	"mRNA_tif1-ts_rep_1_30_deg"	39	102310
2015	"Sen"	"mRNA_tif1-ts_rep_1_30_deg"	40	110811
2015	"Sen"	"mRNA_tif1-ts_rep_1_30_deg"	41	148324
2015	"Sen"	"mRNA_tif1-ts_rep_1_30_deg"	42	230817
2015	"Sen"	"mRNA_tif1-ts_rep_1_30_deg"	43	291540
2015	"Sen"	"mRNA_tif1-ts_rep_1_30_deg"	44	301020
2015	"Sen"	"mRNA_tif1-ts_rep_1_30_deg"	45	286567
2015	"Sen"	"mRNA_tif1-ts_rep_1_30_deg"	46	276596
2015	"Sen"	"mRNA_tif1-ts_rep_1_30_deg"	47	307735
2015	"Sen"	"mRNA_tif1-ts_rep_1_30_deg"	48	456570
2015	"Sen"	"mRNA_tif1-ts_rep_1_30_deg"	49	934765
2015	"Sen"	"mRNA_tif1-ts_rep_1_30_deg"	50	969974
