Position	Counts	End
-20	29	5
-19	26	5
-18	15	5
-17	31	5
-16	32	5
-15	30	5
-14	42	5
-13	30	5
-12	36	5
-11	46	5
-10	43	5
-9	30	5
-8	465	5
-7	1318	5
-6	329	5
-5	410	5
-4	760	5
-3	353	5
-2	647	5
-1	918	5
0	464	5
1	759	5
2	1197	5
3	197	5
4	566	5
5	1504	5
6	87	5
7	91	5
8	444	5
9	198	5
10	294	5
11	572	5
12	198	5
13	251	5
14	695	5
15	144	5
16	246	5
17	675	5
18	227	5
19	311	5
20	653	5
21	198	5
22	259	5
23	645	5
24	261	5
25	338	5
-20	1767	3
-19	385	3
-18	464	3
-17	1230	3
-16	284	3
-15	252	3
-14	475	3
-13	265	3
-12	131	3
-11	177	3
-10	100	3
-9	112	3
-8	105	3
-7	70	3
-6	112	3
-5	71	3
-4	53	3
-3	38	3
-2	63	3
-1	33	3
0	43	3
1	46	3
2	87	3
3	49	3
4	26	3
5	21	3
6	28	3
7	17	3
8	43	3
9	27	3
10	23	3
11	24	3
12	27	3
13	33	3
14	22	3
15	23	3
16	21	3
17	16	3
18	16	3
19	22	3
20	24	3
21	14	3
22	27	3
23	35	3
24	26	3
25	22	3
