"Year"	"Author"	"Dataset"	"position"	"count"	"end"
2015	"Sen"	"mRNA_tif1-ts_rep_1_37_deg"	-20	1895	5
2015	"Sen"	"mRNA_tif1-ts_rep_1_37_deg"	-19	2170	5
2015	"Sen"	"mRNA_tif1-ts_rep_1_37_deg"	-18	2043	5
2015	"Sen"	"mRNA_tif1-ts_rep_1_37_deg"	-17	2195	5
2015	"Sen"	"mRNA_tif1-ts_rep_1_37_deg"	-16	2242	5
2015	"Sen"	"mRNA_tif1-ts_rep_1_37_deg"	-15	2259	5
2015	"Sen"	"mRNA_tif1-ts_rep_1_37_deg"	-14	2055	5
2015	"Sen"	"mRNA_tif1-ts_rep_1_37_deg"	-13	2167	5
2015	"Sen"	"mRNA_tif1-ts_rep_1_37_deg"	-12	2059	5
2015	"Sen"	"mRNA_tif1-ts_rep_1_37_deg"	-11	2168	5
2015	"Sen"	"mRNA_tif1-ts_rep_1_37_deg"	-10	2130	5
2015	"Sen"	"mRNA_tif1-ts_rep_1_37_deg"	-9	2259	5
2015	"Sen"	"mRNA_tif1-ts_rep_1_37_deg"	-8	2233	5
2015	"Sen"	"mRNA_tif1-ts_rep_1_37_deg"	-7	2461	5
2015	"Sen"	"mRNA_tif1-ts_rep_1_37_deg"	-6	2403	5
2015	"Sen"	"mRNA_tif1-ts_rep_1_37_deg"	-5	2289	5
2015	"Sen"	"mRNA_tif1-ts_rep_1_37_deg"	-4	2619	5
2015	"Sen"	"mRNA_tif1-ts_rep_1_37_deg"	-3	2596	5
2015	"Sen"	"mRNA_tif1-ts_rep_1_37_deg"	-2	2379	5
2015	"Sen"	"mRNA_tif1-ts_rep_1_37_deg"	-1	2541	5
2015	"Sen"	"mRNA_tif1-ts_rep_1_37_deg"	0	2623	5
2015	"Sen"	"mRNA_tif1-ts_rep_1_37_deg"	1	2577	5
2015	"Sen"	"mRNA_tif1-ts_rep_1_37_deg"	2	2818	5
2015	"Sen"	"mRNA_tif1-ts_rep_1_37_deg"	3	3152	5
